^SAMPLE = GSM669525
!Sample_title = prostate-RP_CA_19
!Sample_geo_accession = GSM669525
!Sample_status = Public on Dec 01 2013
!Sample_submission_date = Feb 07 2011
!Sample_last_update_date = Dec 01 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = prostate tumor tissue (radical prostatectomy)
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = race: CA
!Sample_characteristics_ch1 = tumor_stage: T3a
!Sample_characteristics_ch1 = gleason_primary: 4
!Sample_characteristics_ch1 = gleason_secondary: 3
!Sample_characteristics_ch1 = age_at_prostatectomy_(years): 68
!Sample_treatment_protocol_ch1 = Fresh frozen tissue from radical prostatectomy.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Gentra genomic DNA isolation kit.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol.
!Sample_hyb_protocol = Affymetrix standard protocol.
!Sample_scan_protocol = Affymetrix standard protocol.
!Sample_description = Hybridized to 6.0 chip
!Sample_description = SNP/CN data for primary tumors.
!Sample_data_processing = Processed using Affy Power Tools (Birdseed v2 algorithm).
!Sample_platform_id = GPL6801
!Sample_contact_name = Alex,,Pearlman
!Sample_contact_email = alexander.pearlman@einstein.yu.edu, harry.ostrer@einstein.yu.edu
!Sample_contact_department = Pediatrics and Genetics
!Sample_contact_institute = Albert Einstein College of Medicine
!Sample_contact_address = 1300 Morris Park Avenue
!Sample_contact_city = Bronx
!Sample_contact_state = NY
!Sample_contact_zip/postal_code = 10461
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM669nnn/GSM669525/suppl/GSM669525.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM669nnn/GSM669525/suppl/GSM669525.chp.gz
!Sample_series_id = GSE27105
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.005163	BB	617.600830	2592.370850
SNP_A-1967418	AB	0.001968	AB	699.096558	726.132812
SNP_A-1969580	BB	0.001091	BB	1178.297852	4184.450684
SNP_A-4263484	AB	0.005336	AB	1667.660767	1137.776489
SNP_A-1978185	AA	0.001888	AA	1728.774658	371.243469
SNP_A-4264431	AB	0.003331	AB	1450.149658	1127.473511
SNP_A-1980898	AB	0.002727	AB	816.416321	702.077454
SNP_A-1983139	AA	0.007912	AA	3334.729736	832.803345
SNP_A-4265735	AA	0.003870	AA	1866.618286	506.777313
SNP_A-1995832	BB	0.000409	BB	544.404053	1554.467896
SNP_A-1995893	BB	0.006227	BB	449.936890	2613.119873
SNP_A-1997689	BB	0.005148	BB	583.975769	2920.659668
SNP_A-1997709	AA	0.003527	AA	1552.182617	421.587067
SNP_A-1997896	AA	0.028522	AA	1852.010376	477.299133
SNP_A-1997922	BB	0.005395	BB	507.958466	1166.619995
SNP_A-2000230	AA	0.006882	AA	3125.992920	885.556763
SNP_A-2000332	BB	0.003919	BB	1106.643799	3451.473877
SNP_A-2000337	AA	0.001289	AA	1788.197266	362.986298
SNP_A-2000342	AA	0.004538	AA	4210.452148	1093.417847
SNP_A-4268173	AA	0.002387	AA	1826.289673	290.851837
!sample_table_end
