^SAMPLE = GSM669507
!Sample_title = normal_CA_30N
!Sample_geo_accession = GSM669507
!Sample_status = Public on Dec 01 2013
!Sample_submission_date = Feb 07 2011
!Sample_last_update_date = Dec 01 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = prostate normal tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = race: CA
!Sample_characteristics_ch1 = tumor_stage: NA
!Sample_characteristics_ch1 = gleason_primary: NA
!Sample_characteristics_ch1 = gleason_secondary: NA
!Sample_characteristics_ch1 = age_at_prostatectomy_(years): 44.5833333333333
!Sample_treatment_protocol_ch1 = Fresh frozen tissue from radical prostatectomy.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Gentra genomic DNA isolation kit.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol.
!Sample_hyb_protocol = Affymetrix standard protocol.
!Sample_scan_protocol = Affymetrix standard protocol.
!Sample_description = Hybridized to 6.0 chip
!Sample_description = SNP/CN data for primary tumors.
!Sample_data_processing = Processed using Affy Power Tools (Birdseed v2 algorithm).
!Sample_platform_id = GPL6801
!Sample_contact_name = Alex,,Pearlman
!Sample_contact_email = alexander.pearlman@einstein.yu.edu, harry.ostrer@einstein.yu.edu
!Sample_contact_department = Pediatrics and Genetics
!Sample_contact_institute = Albert Einstein College of Medicine
!Sample_contact_address = 1300 Morris Park Avenue
!Sample_contact_city = Bronx
!Sample_contact_state = NY
!Sample_contact_zip/postal_code = 10461
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM669nnn/GSM669507/suppl/GSM669507.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM669nnn/GSM669507/suppl/GSM669507.chp.gz
!Sample_series_id = GSE27105
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	AB	0.003519	AB	2016.703247	1843.689697
SNP_A-1967418	AB	0.003326	AB	658.073059	705.019592
SNP_A-1969580	BB	0.005590	BB	861.491882	3486.996338
SNP_A-4263484	BB	0.026152	BB	698.894165	1297.155518
SNP_A-1978185	AA	0.015277	AA	2191.126465	561.974304
SNP_A-4264431	AA	0.003362	AA	2192.357422	574.944763
SNP_A-1980898	BB	0.015484	BB	613.614014	931.299377
SNP_A-1983139	AA	0.007131	AA	2411.738037	496.084320
SNP_A-4265735	AA	0.004320	AA	1889.802490	534.698914
SNP_A-1995832	AB	0.023061	AB	1225.714233	1387.063354
SNP_A-1995893	AB	0.009177	AB	1156.088257	1670.451660
SNP_A-1997689	BB	0.014534	BB	935.222229	2577.207275
SNP_A-1997709	AA	0.001282	AA	1793.075073	433.629639
SNP_A-1997896	AA	0.008790	AA	1313.249390	651.988586
SNP_A-1997922	AB	0.007682	AB	602.069031	583.279358
SNP_A-2000230	AA	0.016236	AA	3800.955322	1524.091187
SNP_A-2000332	AA	0.009527	AA	3300.189209	1101.341675
SNP_A-2000337	AA	0.002296	AA	1894.413818	437.434692
SNP_A-2000342	AA	0.002212	AA	3618.222168	944.976929
SNP_A-4268173	BB	0.012002	BB	280.936493	1210.979858
!sample_table_end
