^SAMPLE = GSM321832
!Sample_title = ULL_T-112
!Sample_geo_accession = GSM321832
!Sample_status = Public on Sep 08 2009
!Sample_submission_date = Sep 17 2008
!Sample_last_update_date = Sep 08 2009
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = 532
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 532
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = not provided
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = not provided
!Sample_source_name_ch2 = 635
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 635
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = not provided
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = not provided
!Sample_hyb_protocol = not provided
!Sample_scan_protocol = GenePix 4000B
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2004-05/51570.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm), default computed normalization procedure, see SMD website
!Sample_platform_id = GPL7323
!Sample_contact_name = Jonathan,,Pollack
!Sample_contact_email = pollack1@stanford.edu
!Sample_contact_phone = 650-736-1987
!Sample_contact_laboratory = Pollack Lab
!Sample_contact_department = Pathology
!Sample_contact_institute = Stanford University
!Sample_contact_address = 269 Campus Drive, CCSR3245A
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305-5176
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE12813
!Sample_series_id = GSE12827
!Sample_data_row_count = 41664
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#LOG_RAT2N_MEAN = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
#VALUE = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	LOG_RAT2N_MEAN	VALUE
1	2000	1464	409	451	1591	1013	2024	1406	418	466	1615	955	0	0	361	378	97	135	100	100	100	100	2604	2570	1.571	.637	.591	.612	.625	1.421	32	236	.62	.88	70	1850	5080	28	35	49	56	0	1129	348	781	.491	1085	737	2.036	.456	-1.026	-1.132
2	3635	2084	411	436	3224	1648	3776	2027	415	461	3365	1591	0	0	903	781	95	131	100	100	100	96	4872	4956	1.956	.511	.473	.459	.489	1.42	32	176	.537	.93	60	2000	5080	29	35	65	71	0	1608	336	1271	.394	1564	1227	2.536	.365	-1.343	-1.455
3	3373	3050	414	427	2959	2623	3745	3452	430	445	3331	3025	0	0	1143	1146	104	128	100	100	100	96	5582	6356	1.128	.886	.908	.837	.88	1.39	52	290	.906	.98	80	2160	5090	29	37	80	88	0	2353	329	2023	.684	2663	2333	1.462	.701	-.548	-.513
4	3224	1254	418	447	2806	807	3462	1273	438	458	3044	826	0	0	915	407	119	129	100	96	100	90	3613	3870	3.477	.288	.271	.258	.283	1.479	32	164	.299	.91	60	2290	5080	29	35	94	100	0	967	345	623	.222	982	637	4.507	.209	-2.172	-2.256
5	3982	3075	425	444	3557	2631	4203	3280	426	454	3778	2836	0	0	936	856	105	127	100	100	100	100	6188	6614	1.352	.74	.751	.717	.745	1.231	52	280	.751	.97	80	2450	5090	29	37	109	117	0	2372	343	2030	.571	2530	2188	1.753	.579	-.809	-.788
6	2570	1427	408	469	2162	958	2651	1443	426	472	2243	974	0	0	502	391	115	131	100	100	100	93	3120	3217	2.257	.443	.434	.409	.412	1.579	32	158	.444	.85	60	2580	5090	30	36	123	129	0	1101	362	739	.342	1113	751	2.926	.335	-1.549	-1.578
7	2472	2782	405	467	2067	2315	2489	2692	469	514	2084	2225	0	0	590	774	436	272	100	100	96	100	4382	4309	.893	1.12	1.068	1.105	1.115	1.264	32	232	1.031	.85	70	2720	5080	28	35	136	143	0	2146	360	1786	.864	2077	1716	1.157	.824	-.211	-.28
8	3687	3309	410	409	3277	2900	3732	3270	422	434	3322	2861	0	0	1133	1101	98	138	100	100	100	100	6177	6183	1.13	.885	.861	.869	.885	1.275	52	257	.892	.97	80	2890	5090	29	37	153	161	0	2553	316	2237	.683	2522	2207	1.465	.664	-.551	-.59
9	2592	2258	421	436	2171	1822	2854	2327	428	460	2433	1891	0	0	747	745	107	145	100	100	100	100	3993	4324	1.192	.839	.777	.814	.816	1.393	52	251	.856	.95	80	3020	5090	29	37	166	174	0	1742	336	1405	.647	1795	1459	1.545	.6	-.627	-.738
10	3806	3438	418	451	3388	2987	3779	3453	424	462	3361	3002	0	0	976	938	91	131	100	100	100	100	6375	6363	1.134	.882	.893	.87	.893	1.204	52	272	.88	.98	80	3180	5090	29	37	182	190	0	2652	348	2304	.68	2664	2316	1.47	.689	-.556	-.537
11	2309	1892	412	459	1897	1433	2489	1926	426	471	2077	1467	0	0	644	482	100	132	100	100	100	100	3330	3544	1.324	.755	.706	.767	.778	1.428	52	263	.744	.94	80	3330	5090	29	37	197	205	0	1459	354	1105	.583	1486	1132	1.716	.545	-.779	-.876
12	3343	3251	419	443	2924	2808	3513	3287	433	470	3094	2844	0	0	907	827	122	154	100	100	100	100	5732	5938	1.041	.96	.919	.977	.977	1.227	32	211	.934	.97	70	3460	5080	28	35	210	217	0	2508	342	2166	.741	2536	2194	1.35	.709	-.433	-.496
13	2863	3476	412	440	2451	3036	2835	3498	421	455	2423	3058	0	0	831	1170	102	132	100	100	100	100	5487	5481	.807	1.239	1.262	1.223	1.19	1.318	52	293	1.268	.97	80	3610	5090	29	37	225	233	0	2681	339	2342	.956	2698	2359	1.047	.974	-.066	-.039
14	3773	4894	412	421	3361	4473	4003	4990	420	430	3591	4569	0	0	817	1230	101	125	100	100	100	100	7834	8160	.751	1.331	1.272	1.319	1.316	1.174	52	286	1.359	.98	80	3770	5090	29	37	241	249	0	3775	325	3450	1.027	3849	3525	.974	.981	.038	-.027
15	2310	3024	412	429	1898	2595	2474	3168	419	432	2062	2739	0	0	564	768	103	119	100	100	100	100	4493	4801	.731	1.367	1.328	1.376	1.363	1.227	52	268	1.389	.97	80	3920	5090	29	37	256	264	0	2333	331	2002	1.055	2444	2113	.948	1.025	.077	.035
16	6774	8212	386	401	6388	7811	7301	8464	399	410	6915	8063	0	0	3192	4161	120	126	100	100	100	100	14199	14978	.818	1.223	1.166	1.167	1.214	1.265	52	261	1.247	.99	80	4070	5090	29	37	271	279	0	6335	309	6025	.943	6529	6220	1.06	.899	-.084	-.153
17	3839	4264	392	423	3447	3841	3921	4408	405	430	3529	3985	0	0	1286	1297	127	164	100	100	100	100	7288	7514	.897	1.114	1.129	1.157	1.13	1.313	32	195	1.094	.98	70	4190	5080	28	35	283	290	0	3289	326	2963	.86	3400	3074	1.163	.871	-.218	-.199
18	4797	4281	421	395	4376	3886	4966	4230	455	404	4545	3835	0	0	845	983	297	146	100	100	100	100	8262	8380	1.126	.888	.844	.875	.867	1.185	32	214	.897	.98	70	4340	5080	28	35	298	305	0	3302	305	2998	.685	3263	2958	1.46	.651	-.546	-.619
19	8927	11130	420	390	8507	10740	9089	10978	429	401	8669	10588	0	0	3488	4434	96	127	100	100	100	100	19247	19257	.792	1.262	1.221	1.27	1.237	1.188	52	287	1.259	.99	80	4480	5080	28	36	312	320	0	8586	301	8285	.974	8468	8168	1.027	.942	-.038	-.086
20	4272	3802	394	386	3878	3416	4475	3946	406	394	4081	3560	0	0	983	999	94	131	100	100	100	100	7294	7641	1.135	.881	.872	.864	.88	1.184	52	293	.9	.98	80	4640	5080	28	36	328	336	0	2933	298	2635	.68	3044	2746	1.472	.673	-.557	-.571
!sample_table_end
