^SAMPLE = GSM518870
!Sample_title = Patient 7167; Remission
!Sample_geo_accession = GSM518870
!Sample_status = Public on Mar 08 2012
!Sample_submission_date = Mar 08 2010
!Sample_last_update_date = Mar 08 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = blood/marrow cells
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Mononuclear cells
!Sample_characteristics_ch1 = disease status: AML
!Sample_characteristics_ch1 = patient id: Patient 7167
!Sample_characteristics_ch1 = biosample type: Remission
!Sample_treatment_protocol_ch1 = Mononuclear cells were harvested from peripheral blood or bone marrow of patients at presentation with AML and either cryopreserved in liquid nitrogen or used immediately for DNA extraction.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA was prepared using standard proteinase K digestion and phenol/chloroform extraction or using Qiagen kit (Catalogue no. 51104)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Genome-Wide Human SNP Array 6.0 protocol
!Sample_hyb_protocol = Genome-Wide Human SNP Array 6.0 protocol
!Sample_scan_protocol = Genome-Wide Human SNP Array 6.0 protocol
!Sample_description = SNP6 array data from AML patient at diagnosis
!Sample_data_processing = Affymetrix GeneChip Command Console operating software, Affymetrix Genotyping Console 2.1, Partek Genomic Suite, Genome Oriented Laboratory File (GOLF) using default parameters.
!Sample_platform_id = GPL6801
!Sample_contact_name = Manu,,Gupta
!Sample_contact_email = m.gupta@rbht.nhs.uk
!Sample_contact_department = Medical Oncology
!Sample_contact_institute = Queen Mary University of London
!Sample_contact_address = Charterhouse Sq.
!Sample_contact_city = London
!Sample_contact_zip/postal_code = EC1M 6BQ
!Sample_contact_country = United Kingdom
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM518nnn/GSM518870/suppl/GSM518870.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM518nnn/GSM518870/suppl/GSM518870.chp.gz
!Sample_series_id = GSE20672
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.012924	BB	608.542175	2634.003418
SNP_A-1967418	BB	0.000880	BB	283.884552	790.078064
SNP_A-1969580	BB	0.004315	BB	1593.154419	4591.352539
SNP_A-4263484	AB	0.016068	AB	1370.925903	738.664429
SNP_A-1978185	AA	0.008035	AA	879.001587	300.008423
SNP_A-4264431	AA	0.004101	AA	2161.989014	358.783234
SNP_A-1980898	BB	0.002224	BB	286.666229	1284.862549
SNP_A-1983139	AA	0.001966	AA	2397.570557	649.261902
SNP_A-4265735	AB	0.002929	AB	1017.823730	1054.255737
SNP_A-1995832	AA	0.004881	AA	2425.134033	570.150452
SNP_A-1995893	AA	0.011368	AA	2879.491211	1117.311401
SNP_A-1997689	BB	0.002551	BB	728.206177	2533.612061
SNP_A-1997709	AA	0.027528	AA	1509.305908	133.640564
SNP_A-1997896	AA	0.006849	AA	1917.609375	490.954559
SNP_A-1997922	AA	0.003331	AA	839.516541	274.247955
SNP_A-2000230	AA	0.012783	AA	1591.267578	693.940674
SNP_A-2000332	AA	0.010504	AA	3520.657227	668.452515
SNP_A-2000337	AA	0.003727	AA	1356.649048	309.457123
SNP_A-2000342	AA	0.006172	AA	2912.174805	728.850830
SNP_A-4268173	AB	0.033450	AB	1561.089722	1381.362305
!sample_table_end
