^SAMPLE = GSM847117
!Sample_title = SKMEL5, copy number variation SNP6.0 WYETH_NCI50
!Sample_geo_accession = GSM847117
!Sample_status = Public on Jan 20 2012
!Sample_submission_date = Dec 09 2011
!Sample_last_update_date = Jan 20 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SKMEL5
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SKMEL5
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA were isolated using an DNeasy kit (Qiagen, Germantown, MD).
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_hyb_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_scan_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_data_processing = Affymetrix SNP6.0 data were processed using the aroma.affymetrix R package according to the methods of H. Bengtsson et al., (Bengtsson, Irizarry et al. 2008 [PMID 18204055]).
!Sample_platform_id = GPL6801
!Sample_contact_name = Keith,A,Ching
!Sample_contact_email = keith.ching@pfizer.com
!Sample_contact_department = Computational Sciences
!Sample_contact_institute = Pfizer, Inc.
!Sample_contact_address = 10777 Science Center Dr.
!Sample_contact_city = San Diego
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92121
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM847nnn/GSM847117/suppl/GSM847117_SKMEL5.CEL.gz
!Sample_series_id = GSE34211
!Sample_data_row_count = 1877772
#ID_REF = PROBE_DESIGN_ID
#VALUE = Normalized probeset summaries CES (chip effects set)
!sample_table_begin
ID_REF	VALUE
SNP_A-2131660	3988.09033203125
SNP_A-1967418	1156.43444824219
SNP_A-1969580	4776.03515625
SNP_A-4263484	3806.90991210938
SNP_A-1978185	2407.69189453125
SNP_A-4264431	2202.39086914062
SNP_A-1980898	1399.79333496094
SNP_A-1983139	3271.89331054688
SNP_A-4265735	859.135498046875
SNP_A-1995832	1726.4931640625
SNP_A-1995893	3401.86059570312
SNP_A-1997689	5724.7265625
SNP_A-1997709	1782.62927246094
SNP_A-1997896	2396.10620117188
SNP_A-1997922	1819.38659667969
SNP_A-2000230	3533.69775390625
SNP_A-2000332	7031.60986328125
SNP_A-2000337	3316.6767578125
SNP_A-2000342	4019.98510742188
SNP_A-4268172	578.231567382812
!sample_table_end
