^SAMPLE = GSM847160
!Sample_title = SN12C, copy number variation SNP6.0 WYETH_NCI50
!Sample_geo_accession = GSM847160
!Sample_status = Public on Jan 20 2012
!Sample_submission_date = Dec 09 2011
!Sample_last_update_date = Jan 20 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SN12C
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SN12C
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA were isolated using an DNeasy kit (Qiagen, Germantown, MD).
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_hyb_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_scan_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_data_processing = Affymetrix SNP6.0 data were processed using the aroma.affymetrix R package according to the methods of H. Bengtsson et al., (Bengtsson, Irizarry et al. 2008 [PMID 18204055]).
!Sample_platform_id = GPL6801
!Sample_contact_name = Keith,A,Ching
!Sample_contact_email = keith.ching@pfizer.com
!Sample_contact_department = Computational Sciences
!Sample_contact_institute = Pfizer, Inc.
!Sample_contact_address = 10777 Science Center Dr.
!Sample_contact_city = San Diego
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92121
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM847nnn/GSM847160/suppl/GSM847160_SN12C.CEL.gz
!Sample_series_id = GSE34211
!Sample_data_row_count = 1877772
#ID_REF = PROBE_DESIGN_ID
#VALUE = Normalized probeset summaries CES (chip effects set)
!sample_table_begin
ID_REF	VALUE
SNP_A-2131660	5214.580078125
SNP_A-1967418	1105.21105957031
SNP_A-1969580	5364.37109375
SNP_A-4263484	4559.35888671875
SNP_A-1978185	3615.47412109375
SNP_A-4264431	2419.73217773438
SNP_A-1980898	2037.47302246094
SNP_A-1983139	4707.8076171875
SNP_A-4265735	1158.46801757812
SNP_A-1995832	1786.48791503906
SNP_A-1995893	4553.3134765625
SNP_A-1997689	5636.38916015625
SNP_A-1997709	2604.001953125
SNP_A-1997896	2151.13598632812
SNP_A-1997922	1924.99560546875
SNP_A-2000230	4267.4404296875
SNP_A-2000332	8218.1806640625
SNP_A-2000337	3699.2021484375
SNP_A-2000342	3872.56591796875
SNP_A-4268172	770.717834472656
!sample_table_end
