^SAMPLE = GSM847459
!Sample_title = COLO824, copy number variation SNP6.0 WYETH_BREAST replicate
!Sample_geo_accession = GSM847459
!Sample_status = Public on Jan 20 2012
!Sample_submission_date = Dec 09 2011
!Sample_last_update_date = Jan 20 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = COLO824
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: COLO824
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA were isolated using an DNeasy kit (Qiagen, Germantown, MD).
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_hyb_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_scan_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_data_processing = Affymetrix SNP6.0 data were processed using the aroma.affymetrix R package according to the methods of H. Bengtsson et al., (Bengtsson, Irizarry et al. 2008 [PMID 18204055]).
!Sample_platform_id = GPL6801
!Sample_contact_name = Keith,A,Ching
!Sample_contact_email = keith.ching@pfizer.com
!Sample_contact_department = Computational Sciences
!Sample_contact_institute = Pfizer, Inc.
!Sample_contact_address = 10777 Science Center Dr.
!Sample_contact_city = San Diego
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92121
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM847nnn/GSM847459/suppl/GSM847459_COLO824.CEL.gz
!Sample_series_id = GSE34211
!Sample_data_row_count = 1877772
#ID_REF = PROBE_DESIGN_ID
#VALUE = Normalized probeset summaries CES (chip effects set)
!sample_table_begin
ID_REF	VALUE
SNP_A-2131660	3174.11962890625
SNP_A-1967418	1000.38757324219
SNP_A-1969580	6097.94091796875
SNP_A-4263484	2751.50366210938
SNP_A-1978185	1112.43859863281
SNP_A-4264431	1834.74230957031
SNP_A-1980898	1694.57702636719
SNP_A-1983139	3050.48168945312
SNP_A-4265735	989.367309570312
SNP_A-1995832	1460.48107910156
SNP_A-1995893	3150.29077148438
SNP_A-1997689	4723.6123046875
SNP_A-1997709	1335.96032714844
SNP_A-1997896	2077.89575195312
SNP_A-1997922	1746.2490234375
SNP_A-2000230	2473.11376953125
SNP_A-2000332	6614.81591796875
SNP_A-2000337	3582.73046875
SNP_A-2000342	2835.71899414062
SNP_A-4268172	707.6201171875
!sample_table_end
