^SAMPLE = GSM847502
!Sample_title = SUM185PE, copy number variation SNP6.0 WYETH_BREAST replicate
!Sample_geo_accession = GSM847502
!Sample_status = Public on Jan 20 2012
!Sample_submission_date = Dec 09 2011
!Sample_last_update_date = Jan 20 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SUM185PE
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SUM185PE
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA were isolated using an DNeasy kit (Qiagen, Germantown, MD).
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_hyb_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_scan_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_data_processing = Affymetrix SNP6.0 data were processed using the aroma.affymetrix R package according to the methods of H. Bengtsson et al., (Bengtsson, Irizarry et al. 2008 [PMID 18204055]).
!Sample_platform_id = GPL6801
!Sample_contact_name = Keith,A,Ching
!Sample_contact_email = keith.ching@pfizer.com
!Sample_contact_department = Computational Sciences
!Sample_contact_institute = Pfizer, Inc.
!Sample_contact_address = 10777 Science Center Dr.
!Sample_contact_city = San Diego
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92121
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM847nnn/GSM847502/suppl/GSM847502_SUM185PE.CEL.gz
!Sample_series_id = GSE34211
!Sample_data_row_count = 1877772
#ID_REF = PROBE_DESIGN_ID
#VALUE = Normalized probeset summaries CES (chip effects set)
!sample_table_begin
ID_REF	VALUE
SNP_A-2131660	4317.95166015625
SNP_A-1967418	1504.18347167969
SNP_A-1969580	9249.5810546875
SNP_A-4263484	2392.63598632812
SNP_A-1978185	1355.48217773438
SNP_A-4264431	2938.38159179688
SNP_A-1980898	3071.98071289062
SNP_A-1983139	2792.17553710938
SNP_A-4265735	1051.45007324219
SNP_A-1995832	2167.5234375
SNP_A-1995893	3166.25708007812
SNP_A-1997689	4111.41259765625
SNP_A-1997709	1092.53979492188
SNP_A-1997896	3202.75268554688
SNP_A-1997922	1332.59753417969
SNP_A-2000230	2423.47900390625
SNP_A-2000332	5991.0009765625
SNP_A-2000337	3093.95849609375
SNP_A-2000342	1768.35998535156
SNP_A-4268172	866.570007324219
!sample_table_end
