^SAMPLE = GSM847075
!Sample_title = NCIH23, copy number variation SNP6.0 WYETH_NCI50
!Sample_geo_accession = GSM847075
!Sample_status = Public on Jan 20 2012
!Sample_submission_date = Dec 09 2011
!Sample_last_update_date = Jan 20 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = NCIH23
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: NCIH23
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA were isolated using an DNeasy kit (Qiagen, Germantown, MD).
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_hyb_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_scan_protocol = Protocol per manufacturer's protocol (Affymetrix, Santa Clara, CA).
!Sample_data_processing = Affymetrix SNP6.0 data were processed using the aroma.affymetrix R package according to the methods of H. Bengtsson et al., (Bengtsson, Irizarry et al. 2008 [PMID 18204055]).
!Sample_platform_id = GPL6801
!Sample_contact_name = Keith,A,Ching
!Sample_contact_email = keith.ching@pfizer.com
!Sample_contact_department = Computational Sciences
!Sample_contact_institute = Pfizer, Inc.
!Sample_contact_address = 10777 Science Center Dr.
!Sample_contact_city = San Diego
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92121
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM847nnn/GSM847075/suppl/GSM847075_NCIH23.CEL.gz
!Sample_series_id = GSE34211
!Sample_data_row_count = 1877772
#ID_REF = PROBE_DESIGN_ID
#VALUE = Normalized probeset summaries CES (chip effects set)
!sample_table_begin
ID_REF	VALUE
SNP_A-2131660	4633.37744140625
SNP_A-1967418	906.942687988281
SNP_A-1969580	6179.66748046875
SNP_A-4263484	4046.1689453125
SNP_A-1978185	2540.57299804688
SNP_A-4264431	2519.49291992188
SNP_A-1980898	2355.68212890625
SNP_A-1983139	3925.59204101562
SNP_A-4265735	1249.54223632812
SNP_A-1995832	1922.44287109375
SNP_A-1995893	4128.724609375
SNP_A-1997689	5683.5556640625
SNP_A-1997709	2623.00244140625
SNP_A-1997896	2383.93530273438
SNP_A-1997922	2039.14587402344
SNP_A-2000230	3947.72387695312
SNP_A-2000332	6768.994140625
SNP_A-2000337	4374.01806640625
SNP_A-2000342	3272.5693359375
SNP_A-4268172	741.954711914062
!sample_table_end
