^SAMPLE = GSM73785
!Sample_title = BC-2 vs NF (svi061)
!Sample_geo_accession = GSM73785
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = BC-2
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = BC-2
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3568.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	523	753	78	134	445	619	80	136	78	77	1.365	156	1139	1.262	.944	87	101	145	159	0	723	129	594	1.335	.749	.417	.417
2	711	1038	82	136	629	902	85	138	62	63	1.425	208	950	1.377	.967	85	101	161	177	0	997	131	866	1.377	.726	.461	.461
3	403	530	85	130	318	400	89	133	77	78	1.24	156	953	1.119	.941	86	100	181	195	0	509	125	384	1.208	.828	.272	.272
4	355	462	87	127	268	335	90	131	66	65	1.222	208	861	1.152	.941	85	101	198	214	0	444	122	322	1.2	.833	.263	.263
5	383	489	91	128	292	361	207	355	63	66	1.246	208	817	1.131	.947	85	101	215	231	0	469	123	347	1.187	.843	.247	.247
6	505	718	91	131	414	587	197	336	79	81	1.359	177	907	1.228	.908	86	101	233	248	0	689	126	564	1.361	.735	.445	.445
7	582	800	90	134	492	666	299	466	75	80	1.34	156	964	1.171	.941	86	100	252	266	0	768	129	639	1.3	.77	.378	.378
8	1103	1471	90	133	1013	1338	300	454	79	81	1.325	156	958	1.252	.954	86	100	268	282	0	1412	128	1285	1.268	.789	.343	.343
9	668	871	90	130	578	741	94	137	76	78	1.283	156	992	1.188	.951	85	99	287	301	0	836	125	711	1.231	.813	.3	.3
10	1078	1392	93	132	985	1260	95	139	78	78	1.274	156	985	1.205	.966	85	99	304	318	0	1336	127	1210	1.228	.814	.296	.296
11	568	651	94	134	474	517	97	139	73	73	1.081	156	971	1.027	.952	85	99	322	336	0	625	129	496	1.047	.955	.066	.066
12	448	472	94	133	354	339	96	135	67	70	.955	177	900	.882	.946	85	100	339	354	0	453	128	325	.919	1.088	-.121	-.121
13	660	767	94	133	566	634	95	136	73	75	1.101	156	927	1.039	.948	85	99	356	370	0	736	128	609	1.075	.93	.105	.105
14	485	649	91	132	394	517	94	135	67	68	1.296	156	956	1.225	.94	85	99	375	389	0	623	127	496	1.26	.794	.333	.333
15	773	1007	88	132	685	875	91	134	75	73	1.278	156	1019	1.225	.958	83	97	392	406	0	967	127	840	1.226	.815	.294	.294
16	429	564	88	132	341	432	91	136	72	71	1.275	156	998	1.174	.928	84	98	410	424	0	541	127	415	1.216	.822	.282	.282
17	418	542	88	130	330	412	89	132	74	78	1.265	156	983	1.109	.933	84	98	427	441	0	520	125	396	1.199	.834	.261	.261
18	421	521	87	132	334	389	89	135	79	80	1.141	156	1015	1.06	.928	84	98	444	458	0	500	127	373	1.118	.894	.161	.161
19	376	512	87	133	289	379	89	137	68	71	1.271	156	1017	1.168	.928	84	98	463	477	0	492	128	364	1.259	.794	.332	.332
20	557	734	86	131	471	603	89	133	63	58	1.224	156	968	1.195	.938	84	98	481	495	0	705	126	579	1.229	.814	.298	.298
!sample_table_end
