^SAMPLE = GSM73757
!Sample_title = BC-31 vs NF (svi115)
!Sample_geo_accession = GSM73757
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = BC-31
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = BC-31
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3409.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	192	274	22	24	170	250	22	24	74	76	1.472	208	1117	1.354	.948	60	76	69	85	0	208	18	190	1.117	.895	.16	.16
2	121	189	22	24	99	165	22	25	50	51	1.551	208	880	1.467	.941	59	75	88	104	0	144	18	125	1.266	.79	.341	.341
3	117	158	21	25	96	133	22	25	86	81	1.358	208	788	1.229	.913	61	77	105	121	0	120	19	101	1.053	.95	.074	.074
4	119	165	22	25	97	140	22	24	62	62	1.406	208	820	1.339	.944	60	76	122	138	0	125	19	106	1.097	.912	.133	.133
5	135	180	22	24	113	156	22	24	71	73	1.347	208	847	1.235	.938	60	76	140	156	0	137	18	119	1.049	.953	.069	.069
6	101	146	21	24	80	122	22	24	67	68	1.507	177	868	1.373	.914	60	75	158	173	0	111	18	93	1.159	.863	.213	.213
7	102	147	21	24	81	123	22	24	58	51	1.42	208	861	1.396	.921	59	75	176	192	0	112	18	93	1.154	.867	.207	.207
8	99	149	21	24	78	125	22	24	43	44	1.587	208	849	1.441	.923	60	76	192	208	0	113	18	95	1.218	.821	.284	.284
9	205	313	22	25	183	288	23	25	68	76	1.623	156	916	1.429	.933	61	75	210	224	0	238	19	219	1.196	.836	.258	.258
10	230	360	22	26	208	334	23	26	64	71	1.601	156	994	1.533	.942	60	74	228	242	0	274	20	254	1.22	.82	.287	.287
11	192	280	22	26	170	254	23	25	70	68	1.5	156	929	1.364	.931	61	75	245	259	0	213	20	193	1.135	.881	.183	.183
12	140	200	21	25	119	175	21	25	67	67	1.446	177	933	1.302	.916	61	76	262	277	0	152	19	133	1.117	.895	.16	.16
13	108	153	20	25	88	128	20	24	64	66	1.407	156	949	1.338	.932	61	75	281	295	0	116	19	97	1.105	.905	.144	.144
14	95	133	19	24	76	109	20	24	62	60	1.351	156	901	1.272	.914	62	76	299	313	0	101	18	83	1.09	.918	.124	.124
15	184	276	20	24	164	252	21	25	64	63	1.352	156	1002	1.471	.943	60	74	316	330	0	210	18	191	1.168	.856	.224	.224
16	112	150	21	25	91	125	21	24	65	64	1.308	156	1018	1.249	.928	59	73	335	349	0	114	19	95	1.044	.958	.062	.062
17	113	153	21	24	92	129	21	24	70	64	1.344	156	972	1.248	.895	60	74	351	365	0	116	18	98	1.066	.939	.092	.092
18	164	237	20	23	144	214	20	23	75	80	1.502	156	944	1.292	.89	60	74	370	384	0	180	17	163	1.129	.886	.175	.175
19	115	162	21	24	94	138	21	24	69	71	1.464	156	975	1.327	.922	59	73	387	401	0	123	18	105	1.116	.896	.158	.158
20	103	148	21	25	82	123	21	25	51	49	1.341	156	970	1.395	.924	59	73	405	419	0	112	19	93	1.14	.877	.189	.189
!sample_table_end
