^SAMPLE = GSM73783
!Sample_title = 710A vs NF (svi056)
!Sample_geo_accession = GSM73783
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 710A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 710A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3672.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	661	750	69	88	592	662	71	90	84	83	1.133	156	1152	1.065	.955	140	154	107	121	0	830	97	733	1.237	.808	.307	.307
2	889	1105	70	89	819	1016	71	91	80	84	1.256	156	933	1.177	.965	140	154	124	138	0	1223	98	1124	1.373	.728	.457	.457
3	473	539	70	91	403	448	73	92	77	80	1.125	156	955	1.048	.952	140	154	141	155	0	596	101	496	1.23	.813	.299	.299
4	543	617	68	91	475	526	72	92	82	78	1.141	156	875	1.048	.947	141	155	159	173	0	683	101	582	1.225	.816	.293	.293
5	410	476	69	92	341	384	74	96	67	66	1.148	208	906	1.078	.952	138	154	175	191	0	527	102	425	1.246	.802	.318	.318
6	648	773	70	93	578	680	75	97	76	76	1.198	156	949	1.09	.951	139	153	195	209	0	855	103	753	1.302	.768	.381	.381
7	482	560	69	92	413	468	71	93	78	78	1.132	156	978	1.086	.959	139	153	211	225	0	620	102	518	1.254	.797	.327	.327
8	707	782	68	92	639	690	70	93	69	73	1.062	156	990	1.017	.959	139	153	230	244	0	865	102	764	1.195	.837	.257	.257
9	459	523	68	93	391	430	70	94	73	69	1.097	156	955	1.064	.963	139	153	247	261	0	579	103	476	1.217	.822	.283	.283
10	586	679	69	92	517	587	71	93	68	67	1.141	156	943	1.097	.965	139	153	264	278	0	751	102	650	1.256	.796	.329	.329
11	305	366	69	92	236	274	72	93	71	69	1.194	156	1013	1.093	.944	138	152	281	295	0	405	102	303	1.285	.778	.362	.362
12	264	292	69	92	195	200	72	93	66	66	1.035	156	993	.997	.938	138	152	301	315	0	323	102	221	1.135	.881	.183	.183
13	402	464	70	91	332	373	71	92	66	66	1.122	156	977	1.062	.965	138	152	316	330	0	513	101	413	1.243	.804	.314	.314
14	260	302	69	91	191	211	71	92	64	63	1.148	156	1004	.99	.913	138	152	335	349	0	334	101	233	1.223	.818	.29	.29
15	465	512	68	88	397	424	70	91	64	64	1.081	156	1023	1.037	.96	136	150	352	366	0	567	97	469	1.182	.846	.241	.241
16	231	251	67	87	164	164	69	89	66	64	1.023	156	939	.95	.922	138	152	370	384	0	278	96	181	1.107	.904	.146	.146
17	208	246	67	88	141	158	69	89	66	67	1.13	156	999	.968	.886	136	150	387	401	0	272	97	175	1.24	.806	.31	.31
18	227	254	66	88	161	166	67	89	75	74	1.05	156	1025	.99	.89	136	150	404	418	0	281	97	184	1.141	.876	.19	.19
19	234	271	66	89	168	182	67	90	64	65	1.076	156	994	.963	.929	137	151	423	437	0	300	98	201	1.199	.834	.262	.262
20	270	288	67	91	203	197	68	91	54	57	.993	156	932	.908	.944	137	151	441	455	0	319	101	218	1.074	.931	.103	.103
!sample_table_end
