^SAMPLE = GSM73773
!Sample_title = BC-38 vs NF (svi118)
!Sample_geo_accession = GSM73773
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = BC-38
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = BC-38
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3413.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	295	399	30	27	265	372	32	29	88	92	1.4	208	1080	1.268	.938	67	83	94	110	0	359	24	335	1.263	.792	.337	.337
2	203	295	31	28	172	267	33	31	60	66	1.47	208	794	1.36	.926	68	84	112	128	0	265	25	240	1.397	.716	.482	.482
3	228	279	30	28	198	251	33	31	97	99	1.274	208	824	1.093	.904	68	84	129	145	0	251	25	226	1.141	.877	.19	.19
4	188	225	31	28	157	197	32	30	72	75	1.222	202	799	1.115	.934	67	83	148	164	0	202	25	177	1.129	.886	.175	.175
5	223	280	31	28	192	252	34	31	87	91	1.28	208	817	1.221	.933	67	83	163	179	0	252	25	227	1.181	.847	.24	.24
6	166	204	33	29	133	175	37	32	75	76	1.298	177	926	1.127	.915	67	82	183	198	0	184	26	157	1.184	.845	.244	.244
7	172	242	33	29	139	213	36	30	65	70	1.418	208	879	1.328	.927	66	82	200	216	0	218	26	192	1.379	.725	.463	.463
8	156	199	31	29	125	170	32	30	50	56	1.333	208	842	1.259	.937	67	83	217	233	0	179	26	153	1.224	.817	.291	.291
9	336	462	32	30	304	432	33	34	77	87	1.411	156	911	1.247	.929	68	82	234	248	0	416	27	389	1.279	.782	.355	.355
10	357	536	32	31	325	505	34	34	73	81	1.532	156	1017	1.433	.944	67	81	251	265	0	482	28	454	1.398	.715	.483	.483
11	312	436	33	30	279	406	34	31	82	89	1.429	156	986	1.316	.935	67	81	270	284	0	392	27	365	1.309	.764	.389	.389
12	218	294	33	30	185	264	34	31	71	80	1.39	177	940	1.178	.922	66	81	287	302	0	265	27	238	1.284	.779	.361	.361
13	186	219	34	32	152	187	35	33	68	69	1.23	156	887	1.198	.94	68	82	304	318	0	197	29	168	1.107	.903	.147	.147
14	149	187	34	32	115	155	36	36	69	71	1.38	156	972	1.197	.908	67	81	322	336	0	168	29	139	1.213	.825	.278	.278
15	289	429	32	32	257	397	34	36	73	75	1.465	156	1005	1.423	.936	67	81	339	353	0	386	29	357	1.39	.719	.475	.475
16	177	235	31	32	146	203	32	33	73	76	1.359	156	1023	1.215	.907	66	80	358	372	0	211	29	183	1.251	.799	.323	.323
17	199	249	31	33	168	216	34	35	78	82	1.266	156	951	1.12	.926	67	81	377	391	0	224	30	194	1.157	.864	.21	.21
18	268	355	33	33	235	322	42	36	78	82	1.356	156	942	1.203	.908	67	81	394	408	0	319	30	290	1.233	.811	.302	.302
19	191	252	34	32	157	220	44	34	73	77	1.36	156	1010	1.193	.912	65	79	413	427	0	227	29	198	1.261	.793	.334	.334
20	213	319	34	33	179	286	39	33	62	69	1.47	156	954	1.41	.921	66	80	429	443	0	287	30	257	1.438	.696	.524	.524
!sample_table_end
