^SAMPLE = GSM73756
!Sample_title = BC-16 vs NF (svi114)
!Sample_geo_accession = GSM73756
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = BC-16
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = BC-16
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3408.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	138	170	15	21	123	149	16	21	77	73	1.224	208	1117	1.122	.942	70	86	70	86	0	140	17	123	1.001	.999	.001	.001
2	116	177	15	21	101	156	16	21	52	52	1.452	208	859	1.429	.953	70	86	89	105	0	146	17	129	1.276	.784	.352	.352
3	114	162	15	21	99	141	16	22	87	87	1.385	208	813	1.226	.906	71	87	106	122	0	134	17	116	1.177	.85	.235	.235
4	101	123	15	22	86	101	16	21	70	59	1.183	208	808	1.075	.937	71	87	124	140	0	102	18	83	.97	1.031	-.044	-.044
5	111	129	16	21	95	108	16	21	71	73	1.111	208	856	1.027	.944	70	86	141	157	0	107	17	89	.939	1.065	-.091	-.091
6	105	156	16	21	89	135	16	21	72	65	1.47	177	894	1.436	.931	71	86	159	174	0	129	17	112	1.253	.798	.325	.325
7	122	194	15	20	107	174	15	20	61	57	1.539	208	863	1.527	.962	71	87	178	194	0	160	17	144	1.343	.744	.426	.426
8	114	169	15	21	99	148	15	21	51	48	1.353	208	863	1.385	.967	71	87	195	211	0	140	17	122	1.235	.81	.304	.304
9	249	358	16	21	233	337	16	21	80	80	1.399	156	932	1.352	.954	72	86	213	227	0	296	17	278	1.195	.837	.257	.257
10	236	344	17	22	219	322	21	24	74	69	1.461	156	943	1.41	.961	73	87	231	245	0	284	18	266	1.215	.823	.281	.281
11	175	251	17	23	158	228	21	24	80	76	1.458	156	905	1.363	.942	73	87	248	262	0	207	19	188	1.192	.839	.254	.254
12	119	167	15	22	104	145	16	22	71	66	1.34	177	915	1.309	.948	73	88	264	279	0	138	18	120	1.152	.868	.204	.204
13	114	168	15	22	99	146	15	22	71	68	1.434	156	978	1.394	.934	72	86	283	297	0	139	18	121	1.218	.821	.285	.285
14	96	127	16	22	80	105	16	22	64	64	1.22	156	912	1.137	.937	74	88	300	314	0	105	18	87	1.084	.922	.117	.117
15	184	282	16	22	168	260	16	22	66	65	1.4	156	1006	1.484	.962	72	86	318	332	0	233	18	215	1.279	.782	.354	.354
16	101	114	16	22	85	92	16	22	64	65	1.006	156	974	.98	.937	73	87	337	351	0	94	18	76	.894	1.118	-.161	-.161
17	101	124	16	23	85	101	17	23	71	71	1.152	156	933	1.043	.918	73	87	354	368	0	102	19	83	.982	1.019	-.027	-.027
18	148	201	16	23	132	178	17	23	74	71	1.339	156	895	1.219	.915	74	88	370	384	0	166	19	147	1.114	.898	.156	.156
19	103	192	16	22	87	170	16	23	67	69	1.939	156	995	1.698	.934	72	86	389	403	0	159	18	140	1.614	.619	.691	.691
20	107	163	16	22	91	141	16	22	57	55	1.444	156	979	1.43	.942	72	86	406	420	0	135	18	116	1.28	.781	.356	.356
!sample_table_end
