^SAMPLE = GSM73698
!Sample_title = BC-4 vs NF (svi062)
!Sample_geo_accession = GSM73698
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = BC-4
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = BC-4
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3571.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	790	1071	75	129	715	942	76	131	67	64	1.325	208	1137	1.261	.975	71	87	155	171	0	1093	132	961	1.344	.744	.427	.427
2	997	1461	78	129	919	1332	80	131	68	69	1.435	208	911	1.375	.976	71	87	174	190	0	1490	132	1359	1.479	.676	.564	.564
3	514	694	79	125	435	569	82	127	62	62	1.309	208	835	1.22	.97	73	89	192	208	0	708	128	580	1.334	.749	.416	.416
4	694	884	81	122	613	762	82	125	71	70	1.244	208	794	1.182	.972	73	89	209	225	0	902	124	777	1.268	.789	.343	.343
5	675	836	78	126	597	710	80	128	71	69	1.184	208	886	1.125	.961	71	87	226	242	0	853	129	724	1.213	.824	.279	.279
6	717	914	77	131	640	783	80	134	75	73	1.243	177	948	1.148	.93	72	87	244	259	0	932	134	799	1.248	.801	.32	.32
7	787	983	77	130	710	853	82	136	81	80	1.222	156	977	1.106	.953	73	87	262	276	0	1003	133	870	1.226	.816	.294	.294
8	1117	1414	77	130	1040	1284	82	138	76	76	1.217	156	1009	1.136	.963	73	87	279	293	0	1443	133	1310	1.26	.794	.333	.333
9	827	1086	78	133	749	953	81	139	83	83	1.281	156	992	1.199	.966	73	87	298	312	0	1108	136	972	1.298	.77	.376	.376
10	1044	1402	79	130	965	1272	82	134	78	83	1.362	156	964	1.257	.972	73	87	315	329	0	1430	133	1298	1.345	.744	.427	.427
11	655	884	80	121	575	763	83	126	78	82	1.332	156	940	1.248	.953	73	87	333	347	0	902	123	778	1.354	.739	.437	.437
12	525	627	81	117	444	510	83	120	72	73	1.15	177	891	1.086	.965	73	88	350	365	0	640	119	520	1.172	.853	.229	.229
13	616	779	80	124	536	655	82	126	73	75	1.291	156	938	1.137	.949	73	87	367	381	0	795	126	668	1.247	.802	.318	.318
14	501	628	79	130	422	498	80	135	69	68	1.21	156	1016	1.111	.954	72	86	386	400	0	641	133	508	1.204	.831	.268	.268
15	900	1193	77	130	823	1063	79	135	78	77	1.271	156	978	1.193	.965	72	86	404	418	0	1217	133	1084	1.318	.759	.398	.398
16	565	721	76	127	489	594	78	130	76	75	1.203	156	975	1.136	.945	72	86	421	435	0	736	130	606	1.239	.807	.309	.309
17	483	582	77	125	406	457	79	127	72	76	1.108	156	1009	1.001	.931	72	86	438	452	0	594	128	466	1.148	.871	.2	.2
18	544	683	76	128	468	555	79	130	78	84	1.21	156	1003	1.043	.941	72	86	456	470	0	697	131	566	1.21	.827	.275	.275
19	432	548	77	130	355	418	79	135	71	71	1.168	156	983	1.104	.95	72	86	473	487	0	559	133	426	1.201	.832	.264	.264
20	575	746	78	131	497	615	82	138	68	67	1.252	156	1015	1.152	.939	72	86	490	504	0	761	134	627	1.262	.792	.336	.336
!sample_table_end
