^SAMPLE = GSM73721
!Sample_title = BC-21 vs NF (svi065)
!Sample_geo_accession = GSM73721
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = BC-21
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = BC-21
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-04/4521.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	555	626	65	111	490	515	76	117	68	67	1.058	208	1066	.978	.949	124	140	84	100	0	714	127	587	1.199	.834	.262	.262
2	870	1060	67	108	803	952	79	116	72	71	1.196	208	815	1.139	.968	124	140	101	117	0	1209	123	1086	1.352	.739	.435	.435
3	401	424	69	107	332	317	82	116	65	64	.978	208	855	.922	.951	124	140	118	134	0	484	122	362	1.089	.918	.123	.123
4	454	465	71	108	383	357	85	119	68	69	.933	208	845	.883	.948	124	140	137	153	0	530	123	407	1.063	.941	.088	.088
5	490	509	70	105	420	404	83	116	77	73	.99	208	881	.925	.955	122	138	153	169	0	581	120	461	1.097	.911	.134	.134
6	518	607	72	105	446	502	84	115	81	77	1.127	177	923	1.028	.922	123	138	171	186	0	692	120	573	1.284	.779	.361	.361
7	614	955	70	107	544	848	83	117	69	67	1.133	208	910	1.832	.5	123	139	189	205	-100	1089	122	967	1.778	.562		.83
8	815	904	69	111	746	793	81	122	71	68	1.054	208	887	1.023	.968	123	139	207	223	0	1031	127	905	1.213	.825	.278	.278
9	604	689	69	114	535	575	85	129	78	79	1.076	156	900	1.015	.939	124	138	225	239	0	786	130	656	1.226	.816	.294	.294
10	881	1036	69	114	812	922	84	128	85	80	1.13	156	933	1.089	.954	124	138	242	256	0	1182	130	1052	1.295	.772	.373	.373
11	521	613	70	111	451	502	89	124	78	75	1.129	156	990	1.054	.956	122	136	259	273	0	699	127	573	1.27	.788	.344	.344
12	431	477	71	109	360	368	87	123	71	70	1.054	177	944	.949	.94	122	137	277	292	0	544	124	420	1.166	.858	.222	.222
13	705	805	70	108	635	697	87	124	77	79	1.059	156	908	1.032	.952	122	136	296	310	0	918	123	795	1.252	.799	.324	.324
14	546	620	69	105	477	515	85	122	76	72	1.072	156	954	1.007	.965	121	135	313	327	0	707	120	587	1.232	.812	.301	.301
15	843	958	70	107	773	851	82	120	80	77	1.12	156	985	1.022	.957	121	135	330	344	0	1093	122	971	1.256	.796	.329	.329
16	539	602	72	113	467	489	91	126	75	74	1.056	156	1023	.986	.952	121	135	348	362	0	687	129	558	1.194	.837	.256	.256
17	406	469	72	116	334	353	99	132	70	69	1.074	156	1002	.905	.935	121	135	367	381	0	535	132	403	1.206	.829	.27	.27
18	413	482	72	115	341	367	92	127	75	74	1.102	156	923	1.023	.937	121	135	384	398	0	550	131	419	1.228	.815	.296	.296
19	424	485	72	113	352	372	83	121	78	75	1.072	156	913	1.046	.946	121	135	401	415	0	553	129	424	1.206	.83	.27	.27
20	664	716	74	111	590	605	86	121	69	66	1.035	156	972	.993	.966	121	135	417	431	0	817	127	690	1.17	.855	.226	.226
!sample_table_end
