^SAMPLE = GSM73703
!Sample_title = BC-17 vs NF (svi064)
!Sample_geo_accession = GSM73703
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = BC-17
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = BC-17
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3574.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	427	468	58	93	369	375	60	98	67	68	1.025	208	1130	.914	.936	98	114	96	112	0	535	106	429	1.162	.861	.216	.216
2	600	701	59	93	541	608	60	98	70	70	1.123	208	895	1.035	.944	99	115	113	129	0	801	106	695	1.285	.778	.362	.362
3	275	308	58	94	217	214	60	98	68	64	.995	208	887	.905	.928	99	115	132	148	0	352	107	245	1.127	.887	.173	.173
4	322	337	59	91	263	246	61	96	68	69	.933	208	840	.804	.908	99	115	149	165	0	385	104	281	1.069	.935	.097	.097
5	318	342	61	90	257	252	63	122	72	71	1.009	208	904	.867	.903	97	113	167	183	0	391	103	288	1.121	.892	.165	.165
6	344	395	62	90	282	305	65	123	73	76	1.107	177	941	.94	.907	98	113	185	200	0	452	103	349	1.236	.809	.306	.306
7	308	343	62	89	246	254	65	98	64	66	1.052	208	864	.97	.941	99	115	203	219	0	392	102	290	1.18	.847	.239	.239
8	528	533	62	91	466	442	66	101	64	65	.937	208	859	.849	.932	99	115	219	235	0	609	104	505	1.084	.922	.117	.117
9	467	489	60	89	407	400	63	98	75	77	1.006	156	961	.877	.936	98	112	239	253	0	559	102	457	1.124	.89	.168	.168
10	684	755	60	89	624	666	62	96	82	82	1.075	156	933	.981	.946	98	112	256	270	0	863	102	761	1.22	.82	.287	.287
11	395	448	58	92	337	356	63	115	77	75	1.083	156	979	.986	.939	97	111	273	287	0	512	105	407	1.208	.828	.272	.272
12	313	348	56	90	257	258	97	148	71	71	.996	177	947	.89	.934	97	112	291	306	0	398	103	295	1.148	.871	.199	.199
13	378	438	53	87	325	351	91	127	78	76	1.082	156	950	.954	.877	97	111	308	322	0	501	99	401	1.235	.81	.304	.304
14	267	319	53	87	214	232	55	94	69	75	1.101	156	973	.906	.908	97	111	327	341	0	365	99	265	1.239	.807	.31	.31
15	612	667	54	91	558	576	56	98	77	78	1.044	156	955	.939	.942	97	111	344	358	0	763	104	659	1.18	.847	.239	.239
16	311	337	55	91	256	246	58	100	76	76	.97	156	958	.848	.904	97	111	362	376	0	385	104	281	1.099	.91	.136	.136
17	318	342	57	87	261	255	60	96	80	78	.909	156	933	.716	.757	97	111	379	393	0	391	99	292	1.117	.895	.16	.16
18	408	423	57	85	351	338	60	95	85	84	.896	156	957	.747	.542	96	110	396	410	0	484	97	386	1.101	.908	.139	.139
19	310	338	57	87	253	251	61	100	75	78	.956	156	973	.847	.892	96	110	413	427	0	386	99	287	1.134	.882	.182	.182
20	355	384	56	88	299	296	60	103	66	66	1.018	156	988	.856	.921	96	110	431	445	0	439	101	338	1.132	.884	.179	.179
!sample_table_end
