^SAMPLE = GSM73709
!Sample_title = 305A vs NF (svi049)
!Sample_geo_accession = GSM73709
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = NF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = NF
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 305A
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 305A
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: Breast, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-04/4486.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	438	643	42	107	396	536	47	111	72	65	1.35	156	1183	1.269	.974	134	148	74	88	0	595	99	496	1.253	.798	.326	.326
2	526	786	43	107	483	679	44	109	66	57	1.438	156	968	1.347	.973	134	148	91	105	0	728	99	629	1.302	.768	.38	.38
3	324	480	43	105	281	375	45	108	70	66	1.343	156	978	1.241	.971	134	148	109	123	0	444	97	347	1.236	.809	.305	.305
4	317	423	44	110	273	313	47	112	64	59	1.167	156	995	1.089	.961	134	148	126	140	0	392	102	290	1.061	.942	.086	.086
5	398	564	46	111	352	453	48	112	74	73	1.349	156	1009	1.192	.949	134	148	143	157	0	522	103	419	1.191	.839	.253	.253
6	318	471	45	111	273	360	46	110	66	61	1.307	156	1001	1.283	.961	134	148	161	175	0	436	103	333	1.221	.819	.288	.288
7	400	597	44	107	356	490	44	108	69	63	1.385	156	973	1.295	.962	134	148	178	192	0	553	99	454	1.274	.785	.35	.35
8	484	695	43	106	441	589	44	107	66	56	1.345	156	941	1.262	.971	135	149	195	209	0	643	98	545	1.237	.809	.306	.306
9	380	551	44	107	336	444	46	108	61	58	1.355	156	932	1.223	.964	135	149	213	227	0	510	99	411	1.223	.817	.291	.291
10	424	603	44	108	380	495	47	109	58	53	1.336	156	944	1.254	.972	135	149	230	244	0	558	100	458	1.206	.829	.27	.27
11	314	471	43	107	271	364	46	109	58	57	1.4	156	951	1.257	.963	135	149	249	263	0	436	99	337	1.244	.804	.314	.314
12	278	381	43	108	235	273	46	109	67	59	1.183	156	917	1.116	.966	135	149	266	280	0	353	100	253	1.076	.93	.105	.105
13	228	343	44	107	184	236	45	109	50	46	1.4	156	929	1.16	.954	135	149	283	297	0	318	99	218	1.187	.842	.248	.248
14	175	270	45	107	130	163	45	108	50	41	1.269	156	960	1.199	.948	134	148	301	315	0	250	99	151	1.161	.861	.215	.215
15	396	549	46	108	350	441	46	109	56	52	1.281	156	908	1.187	.98	134	148	318	332	0	508	100	408	1.167	.857	.222	.222
16	186	270	49	112	137	158	51	113	54	46	1.13	156	958	1.064	.954	134	148	335	349	0	250	104	146	1.068	.937	.095	.095
17	208	293	65	132	143	161	107	192	49	49	1.211	156	971	1.049	.934	134	148	354	368	0	271	122	149	1.042	.959	.06	.06
18	300	451	88	161	212	290	133	233	67	66	1.414	156	943	1.25	.939	134	148	373	387	0	418	149	268	1.266	.79	.341	.341
19	185	284	77	152	108	132	123	220	48	44	1.231	156	1020	1.228	.936	132	146	389	403	0	263	141	122	1.132	.884	.178	.178
20	188	277	57	123	131	154	61	128	37	37	1.331	156	1020	1.125	.961	132	146	408	422	0	256	114	143	1.088	.919	.122	.122
!sample_table_end
