^SAMPLE = GSM73724
!Sample_title = 5X vs 2X (svi108)
!Sample_geo_accession = GSM73724
!Sample_status = Public on Sep 10 2005
!Sample_submission_date = Sep 09 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = 2X
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 2X
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 5X
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 5X
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: X Chromosome, aCGH cell line
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2000-03/3544.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL2830
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3281
!Sample_data_row_count = 9216
#ID_REF = ID_REF
#CH1I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_MEAN = Uncorrected Cy3 mean pixel intensity.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2B_MEDIAN = Median intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 1).; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = The mean feature pixel intensity with the median background subtracted (channel 2).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_MEAN = Mean intensities of background pixels of Cy3.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = Mean intensities of background pixels of Cy5.; Type: integer; Scale: linear_scale; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PIX_RAT2_MEDIAN = Contains median of Ch2PI-CH2B/Ch1PI-CH1B where Ch1PI & Ch2PI represent single pixel intensities.; Type: float; Scale: linear_scale
#TOT_SPIX = Count of the number of pixels in the spot.; Type: integer; Scale: linear_scale
#TOT_BPIX = Number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = User defined spot flag (default 0).; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1B_MEAN	CH2B_MEAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PIX_RAT2_MEDIAN	TOT_SPIX	TOT_BPIX	REGR	CORR	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	RAT1N_MEAN	VALUE	UNF_VALUE
1	344	746	29	34	315	712	33	35	73	75	2.22	208	1143	2.146	.955	87	103	97	113	0	696	32	664	2.108	.474	1.076	1.076
2	312	404	27	35	285	369	32	37	67	64	1.306	208	849	1.274	.972	88	104	116	132	0	377	33	344	1.208	.828	.272	.272
3	255	291	27	34	228	257	32	36	81	79	1.155	208	850	1.056	.937	88	104	133	149	0	271	32	240	1.051	.951	.072	.072
4	242	259	28	34	214	225	33	35	68	66	1.034	208	808	.981	.927	88	104	151	167	0	242	32	210	.981	1.02	-.028	-.028
5	225	262	29	35	196	227	35	37	67	66	1.18	208	842	1.083	.916	88	104	168	184	0	244	33	212	1.08	.926	.112	.112
6	174	222	29	36	145	186	35	37	68	66	1.294	177	924	1.195	.945	88	103	187	202	0	207	34	174	1.197	.836	.259	.259
7	234	282	28	35	206	247	31	36	67	61	1.201	208	877	1.153	.957	89	105	203	219	0	263	33	230	1.118	.894	.162	.162
8	180	217	26	34	154	183	32	36	58	49	1.138	208	914	1.18	.956	88	104	222	238	0	202	32	171	1.108	.902	.149	.149
9	375	486	27	35	348	451	30	36	76	72	1.329	156	946	1.192	.91	89	103	239	253	0	453	33	421	1.209	.827	.274	.274
10	325	466	28	36	297	430	36	39	67	71	1.522	156	1015	1.346	.945	89	103	256	270	0	435	34	401	1.351	.74	.434	.434
11	353	457	29	37	324	420	38	40	80	73	1.294	156	970	1.224	.94	89	103	275	289	0	426	35	392	1.209	.827	.274	.274
12	258	307	28	36	230	271	33	37	69	65	1.16	177	899	1.119	.94	90	105	291	306	0	286	34	253	1.099	.91	.136	.136
13	191	246	28	36	163	210	32	38	69	66	1.25	156	947	1.183	.907	90	104	310	324	0	229	34	196	1.202	.832	.265	.265
14	147	178	28	38	119	140	37	40	71	65	1.188	156	969	1.101	.931	90	104	329	343	0	166	35	131	1.097	.911	.134	.134
15	293	384	29	39	264	345	37	40	66	66	1.24	156	1025	1.261	.957	89	103	345	359	0	358	36	322	1.219	.82	.286	.286
16	195	416	31	41	164	375	36	43	68	73	2.317	156	1061	1.796	.842	89	103	364	378	0	388	38	350	2.133	.469	1.093	1.093
17	204	229	33	41	171	188	38	43	76	73	1.094	156	1019	.997	.872	89	103	381	395	0	214	38	175	1.026	.975	.036	.036
18	278	346	32	39	246	307	36	39	78	78	1.266	156	970	1.075	.929	90	104	399	413	0	323	36	286	1.164	.859	.219	.219
19	187	217	30	38	157	179	36	39	76	73	1.133	156	957	1.067	.903	90	104	416	430	0	202	35	167	1.064	.94	.089	.089
20	124	149	30	39	94	110	36	40	61	57	1.173	156	944	1.094	.944	91	105	434	448	0	139	36	103	1.092	.916	.126	.126
!sample_table_end
