^SAMPLE = GSM186548
!Sample_title = Ovary, Cancer (12538901)
!Sample_geo_accession = GSM186548
!Sample_status = Public on May 08 2007
!Sample_submission_date = May 02 2007
!Sample_last_update_date = May 07 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = TB1354DF1T10
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Tissue
!Sample_characteristics_ch1 = TB1354DF1T10
!Sample_growth_protocol_ch1 = Ovary; Cancer
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_source_name_ch2 = pooled female
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = pooled female
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_hyb_protocol = DNA was resuspended and hybridized to the array for 72h at 37oC on a rotating platform. Additional details are found in: Greshock, J, Naylor, TL, Margolin, A, et al. 1-Mb resolution array-based comparative genomic hybridization using a BAC clone set optimized for cancer gene analysis. Genome Res 2004; 14: 179-87
!Sample_scan_protocol = Images were scanned with an Axon 4500 microarray scanner (Axon, Union City, CA) and analyzed with GenePix 3.0 software (Axon).
!Sample_description = Ovary; Cancer; University of Pennsylvania; 5/16/2003
!Sample_data_processing = All spots were subjected to a pin-tip normalization.
!Sample_platform_id = GPL4894
!Sample_contact_name = Joel,,Greshock
!Sample_contact_department = Translational Medicine, Oncology
!Sample_contact_institute = GlaxoSmithKline
!Sample_contact_address = 2301 Renaissance Blvd.
!Sample_contact_city = King of Prussia
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19406
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM186nnn/GSM186548/suppl/GSM186548.gpr.gz
!Sample_series_id = GSE7692
!Sample_data_row_count = 3404
#ID_REF = 
#SLIDE = Slide/Exeriment Identifier
#Dia = Spot Diameter in Pixels
#F635_Median = Median foreground measurement of Cy5 channel
#F635_Mean = Mean foreground measurement of Cy5 channel
#F635_SD = Standard Deviation of foreground measurement of Cy5 channel
#B635_Median = Median background of Cy5 channel
#B635_Mean = Mean background of Cy5 channel
#B635_SD = Standard deviation of background of Cy5 channel
#PCT_GT_B635_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B635_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F635_PCT_Sat = Percent of pixels that are saturated for Cy5 channel
#F532_Median = Median foreground measurement of Cy3 channel
#F532_Mean = Mean foreground measurement of Cy3 channel
#F532_SD = Standard Deviation of foreground measurement of Cy3 channel
#B532_Median = Median background of Cy3 channel
#B532_Mean = Mean background of Cy3 channel
#B532_SD = Standard deviation of background of Cy3 channel
#PCT_GT_B532_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B532_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F532_PCT_Sat = Percent of pixels that are saturated for Cy3 channel
#Ratio_of_Medians_532_635 = Ratio of median pixel values (Cy3/Cy5)
#Ratio_of_Means_532_635 = Ratio of mean pixel values (Cy3/Cy5)
#Median_of_Ratios_532_635 = Median of all individual pixel ratios (Cy3/Cy5)
#Mean_of_Ratios_532_635 = Mean of all individual pixel ratios (Cy3/Cy5)
#Ratios_SD_532_635 = Standard deviation of all individual pixel ratios (Cy3/Cy5)
#Rgn_Ratio_532_635 = Red to green ratio
#Rgn_R2_532_635 = Red to green correlation
#F_Pixels = The number of pixels analyzed as foreground (both Cy3 and Cy5 uses same exact pixels)
#B_Pixels = The number of pixels analyzed as background (same for Cy3 and Cy5)
#Sum_of_Medians = Sum of Pixel intensity medians
#Sum_of_Means = Sum of Pixel intensity means
#Log_Ratio_532_635 = Log base 2 of the Cy3/Cy5 ratio
#F635_Median_B635 = Median Foreground intensity minus Background intensity, Cy5 channel
#F532_Median_B532 = Median Foreground intensity minus Background intensity, Cy3 channel
#F635_Mean_B635 = Mean Foreground intensity minus Background intensity, Cy5 channel
#F532_Mean_B532 = Mean Foreground intensity minus Background intensity, Cy3 channel
#Ratio_Median = Median Cy3/Cy5 ratio (using the Background corrected ratio of medians) for that specific print tip
#Cy3_corrected = Adjusted background corrected intensity (by print tip)= F532_Median_B532 / Ratio_Median_Tip
#VALUE = log(GREENsignal/REDsignal) per feature (processed signals used).
#A = mean log intensity
#Sig_var_mean_Cy3 = Signal variation from mean intsity for Cy3 channel
#Sig_var_mean_Cy5 = Signal variation from mean intsity for Cy5 channel
#Mean_med_corr_Cy3 = Mean-Median correlation for Cy3 channel
#Mean_med_corr_Cy5 = Mean-Median correlation for Cy5 channel
!sample_table_begin
ID_REF	SLIDE	Dia	F635_Median	F635_Mean	F635_SD	B635_Median	B635_Mean	B635_SD	PCT_GT_B635_1SD	PCT_GT_B635_2SD	F635_PCT_Sat	F532_Median	F532_Mean	F532_SD	B532_Median	B532_Mean	B532_SD	PCT_GT_B532_1SD	PCT_GT_B532_2SD	F532_PCT_Sat	Ratio_of_Medians_532_635	Ratio_of_Means_532_635	Median_of_Ratios_532_635	Mean_of_Ratios_532_635	Ratios_SD_532_635	Rgn_Ratio_532_635	Rgn_R2_532_635	F_Pixels	B_Pixels	Sum_of_Medians	Sum_of_Means	Log_Ratio_532_635	F635_Median_B635	F532_Median_B532	F635_Mean_B635	F532_Mean_B532	Ratio_Median	Cy3_corrected	VALUE	A	Sig_var_mean_Cy3	Sig_var_mean_Cy5	Mean_med_corr_Cy3	Mean_med_corr_Cy5
RP11-458D3	12538901	143.333333333333	735.666666666667	844.666666666667	464.333333333333	520	598.333333333333	416.333333333333	32.3333333333333	15.3333333333333	0	677	833.333333333333	513.666666666667	555	567.333333333333	155	36.3333333333333	25.6666666666667	0	0.514333333333333	0.861666666666667	0.733333333333333	0.719666666666667	4.11	0.518333333333333	0.261	156	819.666666666667	337.666666666667	603	-1.49166666666667	215.666666666667	122	324.666666666667	278.333333333333	0.798	152.882205513784	0.644404679174491	6.55648803139697	0.374953328356985	0.435179437687228	0.330409356725146	0.583480569815434
RP11-69E9	12538901	156.666666666667	7289	8406.33333333333	3415	575.333333333333	656	471	100	100	0	6568.66666666667	7553.33333333333	2943	572.666666666667	647	414	100	100	0	0.895333333333333	0.894	0.902	0.897333333333333	1.228	0.869666666666667	0.931333333333333	190.666666666667	568.333333333333	12709.6666666667	14811.6666666667	-0.16	6713.66666666667	5996	7831	6980.66666666667	0.8045	7453.07644499689	1.11330556785901	12.6279141565213	0.610523111702079	0.594034690162175	0.858712174910953	0.856283570478091
RP11-67E18	12538901	156.666666666667	4574.66666666667	5275.33333333333	2675	500	589.666666666667	502.333333333333	98.6666666666667	97	0	4683.66666666667	5149.66666666667	2258	505.333333333333	539.666666666667	253.666666666667	99.6666666666667	99.6666666666667	0	1.031	0.971666666666667	1.006	1.00833333333333	1.60366666666667	0.909333333333333	0.828666666666667	190.666666666667	543	8253	9419.66666666667	0.0393333333333333	4074.66666666667	4178.33333333333	4775.33333333333	4644.33333333333	0.861	4852.88424312815	1.19718992275111	11.9885922344967	0.5577517018188	0.490700381261757	0.895675968853234	0.84767518718671
RP11-291C17	12538901	156.666666666667	5155.66666666667	6971	4817.66666666667	559	1010	2388	76.6666666666667	53.6666666666667	0	4824.66666666667	6542	4259.66666666667	515.333333333333	865	1844	88	56.3333333333333	0	0.942	0.941	0.960333333333333	0.946666666666667	1.55066666666667	0.874666666666667	0.892333333333333	190.666666666667	550	8906	12438.6666666667	-0.0873333333333333	4596.66666666667	4309.33333333333	6412	6026.66666666667	0.7835	5500.10636034886	1.20205491153865	12.1089473534622	0.350185509161921	0.311403497319573	0.713815624076019	0.714147273061062
RP11-506N24	12538901	170	3436.66666666667	4442.66666666667	3241	560.333333333333	753.333333333333	1036.33333333333	84	62.6666666666667	0	3183.33333333333	4053.66666666667	2660.66666666667	525.666666666667	641.666666666667	717.666666666667	92.6666666666667	77.3333333333333	0	0.922666666666667	0.91	0.943333333333333	0.995	1.78566666666667	0.819333333333333	0.750333333333333	208	742	5534	7410.33333333333	-0.117	2876.33333333333	2657.66666666667	3882.33333333333	3528	0.82	3241.05691056911	1.12511749210002	11.4300867253254	0.344003261547983	0.271302056969204	0.754468104291808	0.74365226036547
RP11-262N9	12538901	133.333333333333	6518	6723	2228.66666666667	524.333333333333	595	379.333333333333	99.3333333333333	99.3333333333333	0	5069.33333333333	5264.66666666667	1426.33333333333	550	566	162	99.3333333333333	99.3333333333333	0	0.753	0.757666666666667	0.775666666666667	0.769666666666667	1.288	0.728333333333333	0.914666666666667	132	713.666666666667	10513	10913.3333333333	-0.41	5993.66666666667	4519.33333333333	6198.66666666667	4714.66666666667	0.874	5170.86193745233	0.861442704210812	12.3223256094689	0.725874561624626	0.666169220629644	0.955937623353978	0.956707184144291
RP11-498J1	12538901	150	5998.66666666667	7986.66666666667	5172	437.333333333333	581.333333333333	811.666666666667	96.6666666666667	93	0	4979.66666666667	6622	4007.66666666667	505.333333333333	566.666666666667	393.333333333333	97.3333333333333	96.6666666666667	0	0.812333333333333	0.816333333333333	0.821	0.832666666666667	1.249	0.8	0.962333333333333	173.333333333333	806	10035.6666666667	13666	-0.308333333333333	5561.33333333333	4474.33333333333	7549.33333333333	6116.66666666667	0.776	5765.89347079038	1.04632531081011	12.2807727976769	0.397006798400272	0.354532853932923	0.734628296740702	0.739327296133609
RP11-335F1	12538901	170	529	812	809	525	827	1477	8	2	0	563	717	506	507	643	685	12	6	0	14	0.732	0.616	0.609	3.249	0.453	0.854	208	741	60	497	3.807	4	56	287	210	0.812	68.9655172413793	17.2413793103448	3.9036774610288	0.294281729428173	0.00369458128078815	0.266666666666667	0.0139372822299652
RP11-260B11	12538901	170	569	653	443	549	752	1358	2	0	0	573	602	191	545	639	639	1	0	0	1.4	0.548	0.629	0.561	3.89	0.25	0.273	208	919	48	161	0.485	20	28	104	57	0.7985	35.0657482780213	1.75328741390106	4.56464150847248	0.682724252491694	0.321592649310873	0.491228070175439	0.192307692307692
RP11-367E10	12538901	153.333333333333	5668.66666666667	7238.33333333333	5312.66666666667	558	841	1280.66666666667	87	72	0	4579.33333333333	5639	3551	552.333333333333	742.666666666667	899.666666666667	93.6666666666667	76	0	0.786	0.762666666666667	0.806666666666667	0.820333333333333	1.40266666666667	0.716	0.911	173.333333333333	572.666666666667	9137.66666666667	11767	-0.348666666666667	5110.66666666667	4027	6680.33333333333	5086.66666666667	0.86	4682.55813953488	0.913889495242602	12.1366546350093	0.369455379442481	0.269054197242962	0.790436627233011	0.767993878690982
CTD-2341I10	12538901	160	3477	4033.66666666667	1989.66666666667	429	504.333333333333	413.666666666667	99.6666666666667	98.3333333333333	0	3650.33333333333	4058	1566	486.666666666667	507	158	99.6666666666667	99.6666666666667	0	1.055	1.005	1.04333333333333	1.05966666666667	1.42733333333333	0.927666666666667	0.874666666666667	208	789	6211.66666666667	7176	0.0693333333333333	3048	3163.66666666667	3604.66666666667	3571.33333333333	0.8045	3932.46322767765	1.3109782259092	11.5885874963141	0.613340611760626	0.505348255917668	0.886450627869026	0.845383107582593
RP11-490K2	12538901	146.666666666667	5775	7148.33333333333	4554	572.666666666667	791	995.666666666667	98.6666666666667	87	0	4904.33333333333	6477.33333333333	4012	573	712.333333333333	701	99.3333333333333	96.6666666666667	0	0.844333333333333	0.899333333333333	0.902666666666667	0.918333333333333	1.33	0.888	0.935	156	646	9533.66666666667	12480	-0.248	5202.33333333333	4331.33333333333	6575.66666666667	5904.33333333333	0.8145	5317.78187026806	1.03660069295514	12.1847589308964	0.379271525209642	0.361934359960925	0.73050073382205	0.784322874736491
