^SAMPLE = GSM186596
!Sample_title = Breast, NOS (excludes Skin of breast C44.5), Ductal carcinoma (12538549)
!Sample_geo_accession = GSM186596
!Sample_status = Public on May 08 2007
!Sample_submission_date = May 02 2007
!Sample_last_update_date = May 07 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = TB0315DF1T10
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Tissue
!Sample_characteristics_ch1 = TB0315DF1T10
!Sample_growth_protocol_ch1 = "Breast, NOS (excludes Skin of breast C44.5)"; Ductal carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_source_name_ch2 = pooled female
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = pooled female
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_hyb_protocol = DNA was resuspended and hybridized to the array for 72h at 37oC on a rotating platform. Additional details are found in: Greshock, J, Naylor, TL, Margolin, A, et al. 1-Mb resolution array-based comparative genomic hybridization using a BAC clone set optimized for cancer gene analysis. Genome Res 2004; 14: 179-87
!Sample_scan_protocol = Images were scanned with an Axon 4500 microarray scanner (Axon, Union City, CA) and analyzed with GenePix 3.0 software (Axon).
!Sample_description = "Breast, NOS (excludes Skin of breast C44.5)"; Ductal carcinoma; University of Pennsylvania; 6/10/2003
!Sample_data_processing = All spots were subjected to a pin-tip normalization.
!Sample_platform_id = GPL4894
!Sample_contact_name = Joel,,Greshock
!Sample_contact_department = Translational Medicine, Oncology
!Sample_contact_institute = GlaxoSmithKline
!Sample_contact_address = 2301 Renaissance Blvd.
!Sample_contact_city = King of Prussia
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19406
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM186nnn/GSM186596/suppl/GSM186596.gpr.gz
!Sample_series_id = GSE7692
!Sample_data_row_count = 3352
#ID_REF = 
#SLIDE = Slide/Exeriment Identifier
#Dia = Spot Diameter in Pixels
#F635_Median = Median foreground measurement of Cy5 channel
#F635_Mean = Mean foreground measurement of Cy5 channel
#F635_SD = Standard Deviation of foreground measurement of Cy5 channel
#B635_Median = Median background of Cy5 channel
#B635_Mean = Mean background of Cy5 channel
#B635_SD = Standard deviation of background of Cy5 channel
#PCT_GT_B635_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B635_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F635_PCT_Sat = Percent of pixels that are saturated for Cy5 channel
#F532_Median = Median foreground measurement of Cy3 channel
#F532_Mean = Mean foreground measurement of Cy3 channel
#F532_SD = Standard Deviation of foreground measurement of Cy3 channel
#B532_Median = Median background of Cy3 channel
#B532_Mean = Mean background of Cy3 channel
#B532_SD = Standard deviation of background of Cy3 channel
#PCT_GT_B532_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B532_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F532_PCT_Sat = Percent of pixels that are saturated for Cy3 channel
#Ratio_of_Medians_532_635 = Ratio of median pixel values (Cy3/Cy5)
#Ratio_of_Means_532_635 = Ratio of mean pixel values (Cy3/Cy5)
#Median_of_Ratios_532_635 = Median of all individual pixel ratios (Cy3/Cy5)
#Mean_of_Ratios_532_635 = Mean of all individual pixel ratios (Cy3/Cy5)
#Ratios_SD_532_635 = Standard deviation of all individual pixel ratios (Cy3/Cy5)
#Rgn_Ratio_532_635 = Red to green ratio
#Rgn_R2_532_635 = Red to green correlation
#F_Pixels = The number of pixels analyzed as foreground (both Cy3 and Cy5 uses same exact pixels)
#B_Pixels = The number of pixels analyzed as background (same for Cy3 and Cy5)
#Sum_of_Medians = Sum of Pixel intensity medians
#Sum_of_Means = Sum of Pixel intensity means
#Log_Ratio_532_635 = Log base 2 of the Cy3/Cy5 ratio
#F635_Median_B635 = Median Foreground intensity minus Background intensity, Cy5 channel
#F532_Median_B532 = Median Foreground intensity minus Background intensity, Cy3 channel
#F635_Mean_B635 = Mean Foreground intensity minus Background intensity, Cy5 channel
#F532_Mean_B532 = Mean Foreground intensity minus Background intensity, Cy3 channel
#Ratio_Median = Median Cy3/Cy5 ratio (using the Background corrected ratio of medians) for that specific print tip
#Cy3_corrected = Adjusted background corrected intensity (by print tip)= F532_Median_B532 / Ratio_Median_Tip
#VALUE = log(GREENsignal/REDsignal) per feature (processed signals used).
#A = mean log intensity
#Sig_var_mean_Cy3 = Signal variation from mean intsity for Cy3 channel
#Sig_var_mean_Cy5 = Signal variation from mean intsity for Cy5 channel
#Mean_med_corr_Cy3 = Mean-Median correlation for Cy3 channel
#Mean_med_corr_Cy5 = Mean-Median correlation for Cy5 channel
!sample_table_begin
ID_REF	SLIDE	Dia	F635_Median	F635_Mean	F635_SD	B635_Median	B635_Mean	B635_SD	PCT_GT_B635_1SD	PCT_GT_B635_2SD	F635_PCT_Sat	F532_Median	F532_Mean	F532_SD	B532_Median	B532_Mean	B532_SD	PCT_GT_B532_1SD	PCT_GT_B532_2SD	F532_PCT_Sat	Ratio_of_Medians_532_635	Ratio_of_Means_532_635	Median_of_Ratios_532_635	Mean_of_Ratios_532_635	Ratios_SD_532_635	Rgn_Ratio_532_635	Rgn_R2_532_635	F_Pixels	B_Pixels	Sum_of_Medians	Sum_of_Means	Log_Ratio_532_635	F635_Median_B635	F532_Median_B532	F635_Mean_B635	F532_Mean_B532	Ratio_Median	Cy3_corrected	VALUE	A	Sig_var_mean_Cy3	Sig_var_mean_Cy5	Mean_med_corr_Cy3	Mean_med_corr_Cy5
RP11-67E18	12538549	136.666666666667	8889.66666666667	10038.3333333333	4356.66666666667	910	1125	1374	100	96.6666666666667	0	10305.6666666667	11642	5450.66666666667	1176	1435.33333333333	2282.66666666667	98.6666666666667	83	0	1.142	1.145	1.14666666666667	1.131	1.467	1.22266666666667	0.819333333333333	144	657	17109.3333333333	19594.3333333333	0.188666666666667	7979.66666666667	9129.66666666667	9128.33333333333	10466	0.907	10065.7846380007	1.25868008149354	13.0552958988954	0.53016427477792	0.566654498533755	0.871166834463762	0.874312008159378
RP11-291C17	12538549	130	15438.3333333333	16548.6666666667	6050.33333333333	1131.33333333333	1646.66666666667	3130.33333333333	98.6666666666667	95.6666666666667	0	15385.3333333333	16713.6666666667	5517	1330	1824.66666666667	2839.33333333333	99	97.3333333333333	0	0.983	0.998666666666667	1.009	1.01533333333333	1.55766666666667	1.003	0.811333333333333	120	637	28362.3333333333	30801	-0.027	14307	14055.3333333333	15417.3333333333	15383.6666666667	0.844	16653.2385466035	1.16433624288868	13.7905663607572	0.669788196028247	0.635030391675936	0.915064872153702	0.928563252979881
RP11-506N24	12538549	160	19686.6666666667	22110	9500.66666666667	998.333333333333	1153.33333333333	1211.33333333333	99.3333333333333	99	1	17551.3333333333	20713	10141.6666666667	1294.66666666667	1430.33333333333	1064	99.3333333333333	98.3333333333333	0	0.869	0.919333333333333	0.886333333333333	0.893666666666667	1.634	0.936	0.804333333333333	208	836	34945	40530	-0.202666666666667	18688.3333333333	16256.6666666667	21111.6666666667	19418.3333333333	0.8985	18093.1181598961	0.967293224159225	14.0835523187914	0.51426086038226	0.577966996893985	0.841886107369152	0.890182122662018
RP11-262N9	12538549	116.666666666667	20120.6666666667	20063.6666666667	6892.33333333333	977	1096.66666666667	883	100	100	0	15088.3333333333	15281.3333333333	4948.33333333333	1270.66666666667	1363.66666666667	657.333333333333	99.6666666666667	99.3333333333333	0	0.721	0.734666666666667	0.732666666666667	0.736333333333333	1.25133333333333	0.712	0.934	106.666666666667	626.333333333333	32961.3333333333	33097.3333333333	-0.474666666666667	19143.6666666667	13817.6666666667	19086.6666666667	14010.6666666667	0.9455	14614.1371408426	0.762330909641525	13.983070484191	0.677887110128596	0.65704931286486	0.95216521850344	0.971720913968241
RP11-498J1	12538549	126.666666666667	16736.3333333333	17099.6666666667	5113.33333333333	1038.33333333333	1248.33333333333	1471.33333333333	99.3333333333333	98.6666666666667	0	15110.6666666667	16078.3333333333	5244.33333333333	1371.33333333333	1613.66666666667	1551	98.3333333333333	98.3333333333333	0	0.875333333333333	0.916	0.899333333333333	0.902	1.52566666666667	0.945666666666667	0.846	120	728	29437.3333333333	30768.3333333333	-0.193333333333333	15698	13739.3333333333	16061.3333333333	14707	0.835	16454.2914171657	1.04836282933577	13.8394762981853	0.671922899357766	0.700522271539333	0.933743288373949	0.976700936029431
RP11-335F1	12538549	90	8679	8866	2384	897	979	519	100	100	0	7448	8312	2923	1217	1357	573	100	98	0	0.801	0.89	0.861	0.851	1.553	1.011	0.727	52	420	14013	15064	-0.321	7782	6231	7969	7095	0.795	7837.7358490566	1.00716214971172	12.7655866332693	0.648339749759384	0.731107602075344	0.878224101479915	0.976534069519388
RP11-260B11	12538549	130	1849	2237	1729	1057	1485.5	3222	11.5	4	0	2001.5	2505	1450	1438	1607.5	1158	34.5	21	0	1.1555	0.97	0.929	1.064	3.392	0.559	0.539	130	683.5	1355.5	2247	0.0465	792	563.5	1180	1067	0.8955	629.25739810162	1.28990945085096	8.69461175760162	0.411935632595305	0.187458383449816	0.462558939475922	0.509457576242179
RP11-367E10	12538549	130	15002.6666666667	16776.3333333333	6747.66666666667	949.666666666667	1294	2378.33333333333	99.3333333333333	99	0	12724	15080.6666666667	7225.66666666667	1218.66666666667	1475	1897.33333333333	99.6666666666667	99.6666666666667	0	0.818	0.874	0.844333333333333	0.852333333333333	1.39066666666667	0.908	0.836333333333333	120	629.333333333333	25558.3333333333	29688.6666666667	-0.290333333333333	14053	11505.3333333333	15826.6666666667	13862	0.9195	12512.5974261374	0.889555901457616	13.6317486429876	0.529104292700388	0.601473443564622	0.833753931734351	0.890868279471761
CTD-2341I10	12538549	143.333333333333	9828	10303	3665.33333333333	1042	1255	1460.33333333333	98	94.3333333333333	0	10778	11825	5121.33333333333	1284.66666666667	1478.33333333333	982	98.3333333333333	97.6666666666667	0	1.08366666666667	1.14466666666667	1.102	1.105	1.85833333333333	1.211	0.701333333333333	156	801	18279.3333333333	19801.3333333333	0.114	8786	9493.33333333333	9261	10540.3333333333	0.844	11248.0252764613	1.28414487198934	13.1557036781906	0.569031882553352	0.643142595756266	0.902397219693338	0.940120922866161
RP11-490K2	12538549	130	17435.6666666667	18324.6666666667	4924.66666666667	993.333333333333	1407.66666666667	2321.33333333333	100	99.6666666666667	0	16386.3333333333	17604.3333333333	5528.66666666667	1354	1604.66666666667	1707.33333333333	99.3333333333333	99	0	0.913333333333333	0.936666666666667	0.936	0.910333333333333	1.44066666666667	0.98	0.876	120	659	31474.6666666667	33581.6666666667	-0.131666666666667	16442.3333333333	15032.3333333333	17331.3333333333	16250.3333333333	0.9205	16330.6174180699	0.992011726325313	13.9380953958607	0.682283423781635	0.729849415496747	0.924717285535412	0.948344690574113
RP11-491P10	12538549	90	27242	29776	9165	934	1015	586	100	100	0	20697	22937	9650	1397	1459	517	100	100	0	0.734	0.747	0.724	0.711	1.368	0.842	0.865	52	400	45608	50382	-0.447	26308	19300	28842	21540	0.907	21278.9415656009	0.808839195894818	14.4597635909886	0.579282382177268	0.692201773240194	0.896007428040854	0.912142015116843
RP11-43H17	12538549	146.666666666667	18493.3333333333	19679	5839.66666666667	1116.66666666667	1217.66666666667	1048.33333333333	99.6666666666667	99.3333333333333	0	12856	14548.6666666667	5861	1281.66666666667	1390.33333333333	636.333333333333	100	100	0	0.667	0.718	0.678666666666667	0.705666666666667	1.50033333333333	0.723333333333333	0.774666666666667	156	632.333333333333	28951	31829.3333333333	-0.585	17376.6666666667	11574.3333333333	18562.3333333333	13267	0.844	13713.6650868879	0.790287507244044	13.7897098139701	0.597502107118485	0.702762053423628	0.872398612085643	0.937076210557911
