^SAMPLE = GSM788736
!Sample_title = AC_82_CGH
!Sample_geo_accession = GSM788736
!Sample_status = Public on Sep 12 2011
!Sample_submission_date = Aug 31 2011
!Sample_last_update_date = Sep 12 2011
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Microdissected lung tumor
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Lung tumor
!Sample_characteristics_ch1 = subtype: Adenocarcinoma
!Sample_growth_protocol_ch1 = microdissected lung tumor tissue
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Phenol/Chloroform DNA extraction. For the reference DNA, DNA from blood from an anonymous male reference was used.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = Cy3 sample, Cy5 normal male reference
!Sample_source_name_ch2 = Normal male (blood DNA)
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = reference: Normal male (blood DNA)
!Sample_growth_protocol_ch2 = microdissected lung tumor tissue
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Phenol/Chloroform DNA extraction. For the reference DNA, DNA from blood from an anonymous male reference was used.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = Cy3 sample, Cy5 normal male reference
!Sample_hyb_protocol = Please see Lockwood et al 2007 (PMID: 18391978) and Watson et al 2007 (PMID: 17051368)
!Sample_scan_protocol = Please see Lockwood et al 2007 (PMID: 18391978) and Watson et al 2007 (PMID: 17051368)
!Sample_description = AC_82
!Sample_data_processing = Normalized using algorithm by Khojasteh et al (PMID: 16297240)
!Sample_platform_id = GPL14360
!Sample_contact_name = Raj,,Chari
!Sample_contact_email = rchari@bccrc.ca
!Sample_contact_laboratory = Wan Lam Lab
!Sample_contact_department = Cancer Genetics and Developmental Biology
!Sample_contact_institute = BC Cancer Research Centre
!Sample_contact_address = 675 West 10th Avenue
!Sample_contact_city = Vancouver
!Sample_contact_state = BC
!Sample_contact_zip/postal_code = V5Z 1L3
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM788nnn/GSM788736/suppl/GSM788736.txt.gz
!Sample_series_id = GSE31798
!Sample_series_id = GSE31800
!Sample_data_row_count = 53856
#ID_REF = 
#VALUE = log2 normalized ratio Cy3/Cy5
!sample_table_begin
ID_REF	VALUE
1	-0.002328
2	-0.18576
3	0.149459
4	0.077715
5	-0.041666
6	0.069868
7	0.066656
8	0.192804
9	-0.180056
10	0.111996
11	0.112574
12	0.48981
13	-0.063878
14	0.21679
15	0.183738
16	0.130588
17	0.784273
18	0.066571
19	0.495432
20	0.515057
!sample_table_end
