^SAMPLE = GSM2135604
!Sample_title = Ma-Mel-86b
!Sample_geo_accession = GSM2135604
!Sample_status = Public on Jul 27 2016
!Sample_submission_date = Apr 27 2016
!Sample_last_update_date = Jul 27 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ma-Mel-86b, cell line from LN metastasis of melanoma patient
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: melanoma cell line from lymph node (LN) metastasis
!Sample_characteristics_ch1 = patient id: 86
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity were assessed using a NanoDrop Spectrophotometer and PicoGreen.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented, and labeled according to the manufacturer's instructions.
!Sample_hyb_protocol = DNA was hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturer's instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software.
!Sample_data_processing = Primary data description: Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_data_processing = 
!Sample_data_processing = From *.cyhd.cychp file:
!Sample_data_processing = affymetrix-algorithm-name = CYTO2
!Sample_data_processing = affymetrix-algorithm-version = 1.16.0
!Sample_data_processing = affymetrix-array-type = CytoScanHD_Array
!Sample_data_processing = affymetrix-algorithm-param-ArraySet = CytoScanHD_Array
!Sample_data_processing = program-name = apt-copynumber-cyto.exe
!Sample_data_processing = program-version = 1.16.0
!Sample_data_processing = program-company = Affymetrix
!Sample_data_processing = affymetrix-algorithm-param-option-meta-data-info-1 = program-name=Chromosome Analysis Suite
!Sample_data_processing = affymetrix-algorithm-param-option-meta-data-info-2 = program-version=2.1.0
!Sample_data_processing = affymetrix-algorithm-param-option-cdf-file = CytoScanHD_Array.cdf
!Sample_data_processing = affymetrix-algorithm-param-array-type = CytoScanHD_Array
!Sample_data_processing = affymetrix-algorithm-param-dbsnp-date = 2011-11-03
!Sample_data_processing = affymetrix-algorithm-param-dbsnp-version = 135
!Sample_data_processing = affymetrix-algorithm-param-genome-species = Homo sapiens
!Sample_data_processing = affymetrix-algorithm-param-genome-version = hg19
!Sample_data_processing = affymetrix-algorithm-param-genome-version-ucsc = hg19
!Sample_data_processing = affymetrix-algorithm-param-genome-version-ncbi = 37
!Sample_data_processing = affymetrix-algorithm-param-genome-version-create-date = 2009-02
!Sample_data_processing = affymetrix-algorithm-param-genome-version-ensembl-url-parameter = GRCh37
!Sample_data_processing = affymetrix-algorithm-param-netaffx-annotation-date = 2011-11-03
!Sample_data_processing = affymetrix-algorithm-param-netaffx-build = 33
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2135nnn/GSM2135604/suppl/GSM2135604_MaMel_86b_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2135nnn/GSM2135604/suppl/GSM2135604_MaMel_86b_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE80736
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.228492	0.088328	2.296751
C-4WYLN	0.259192	0.111837	2.298023
C-3BFNY	0.172287	0.036861	2.297557
C-7ONNE	0.094154	0.060119	2.297804
C-6HYCN	0.253049	0.022196	2.298939
C-7SCGC	-0.311007	0.044931	2.298188
C-7RZQQ	0.124225	-0.037515	2.298103
C-7RZWZ	-0.052275	-0.015614	2.298836
C-7SEBI	0.233783	0.278617	2.298967
C-7RZIL	0.497930	0.299321	2.297361
C-4NQTX	0.309713	0.213149	2.296236
C-7SDKW	-0.018086	0.232254	2.294951
S-3WRNV	nan	nan	nan
C-7RXVK	0.138184	-0.087766	2.295302
C-4LHKS	0.319089	-0.070656	2.295377
C-7RWHE	-0.774275	-0.143199	2.295602
C-7SBEJ	-0.113084	-0.128450	2.296024
C-7RYJO	-0.250231	0.136846	2.295529
C-7SEGS	0.240755	0.148955	2.296646
C-4LLXK	0.306914	0.111741	2.297502
!sample_table_end
