^SAMPLE = GSM2135605
!Sample_title = Ma-Mel-86c
!Sample_geo_accession = GSM2135605
!Sample_status = Public on Jul 27 2016
!Sample_submission_date = Apr 27 2016
!Sample_last_update_date = Jul 27 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Ma-Mel-86c, cell line from LN metastasis of melanoma patient
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: melanoma cell line from lymph node (LN) metastasis
!Sample_characteristics_ch1 = patient id: 86
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity were assessed using a NanoDrop Spectrophotometer and PicoGreen.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented, and labeled according to the manufacturer's instructions.
!Sample_hyb_protocol = DNA was hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturer's instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software.
!Sample_data_processing = Primary data description: Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_data_processing = 
!Sample_data_processing = From *.cyhd.cychp file:
!Sample_data_processing = affymetrix-algorithm-name = CYTO2
!Sample_data_processing = affymetrix-algorithm-version = 1.16.0
!Sample_data_processing = affymetrix-array-type = CytoScanHD_Array
!Sample_data_processing = affymetrix-algorithm-param-ArraySet = CytoScanHD_Array
!Sample_data_processing = program-name = apt-copynumber-cyto.exe
!Sample_data_processing = program-version = 1.16.0
!Sample_data_processing = program-company = Affymetrix
!Sample_data_processing = affymetrix-algorithm-param-option-meta-data-info-1 = program-name=Chromosome Analysis Suite
!Sample_data_processing = affymetrix-algorithm-param-option-meta-data-info-2 = program-version=2.1.0
!Sample_data_processing = affymetrix-algorithm-param-option-cdf-file = CytoScanHD_Array.cdf
!Sample_data_processing = affymetrix-algorithm-param-array-type = CytoScanHD_Array
!Sample_data_processing = affymetrix-algorithm-param-dbsnp-date = 2011-11-03
!Sample_data_processing = affymetrix-algorithm-param-dbsnp-version = 135
!Sample_data_processing = affymetrix-algorithm-param-genome-species = Homo sapiens
!Sample_data_processing = affymetrix-algorithm-param-genome-version = hg19
!Sample_data_processing = affymetrix-algorithm-param-genome-version-ucsc = hg19
!Sample_data_processing = affymetrix-algorithm-param-genome-version-ncbi = 37
!Sample_data_processing = affymetrix-algorithm-param-genome-version-create-date = 2009-02
!Sample_data_processing = affymetrix-algorithm-param-genome-version-ensembl-url-parameter = GRCh37
!Sample_data_processing = affymetrix-algorithm-param-netaffx-annotation-date = 2011-11-03
!Sample_data_processing = affymetrix-algorithm-param-netaffx-build = 33
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2135nnn/GSM2135605/suppl/GSM2135605_MaMel_86c_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2135nnn/GSM2135605/suppl/GSM2135605_MaMel_86c_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE80736
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.237165	-0.038644	2.189092
C-4WYLN	0.054653	-0.011080	2.190048
C-3BFNY	0.093766	-0.022931	2.188349
C-7ONNE	0.020721	0.004631	2.186933
C-6HYCN	0.062737	0.100966	2.187099
C-7SCGC	0.124049	0.128503	2.187081
C-7RZQQ	0.289809	0.110918	2.186463
C-7RZWZ	0.002147	0.138354	2.185495
C-7SEBI	0.187058	0.115270	2.184905
C-7RZIL	0.179640	0.142468	2.184534
C-4NQTX	0.164041	0.120729	2.184955
C-7SDKW	-0.004797	0.147476	2.183998
S-3WRNV	nan	nan	nan
C-7RXVK	0.080957	-0.122089	2.184164
C-4LHKS	-0.023599	-0.096071	2.184216
C-7RWHE	-0.434824	-0.111695	2.183887
C-7SBEJ	-0.039128	-0.086735	2.183513
C-7RYJO	-0.155847	0.007666	2.182844
C-7SEGS	0.233121	0.031214	2.181072
C-4LLXK	0.077637	0.034395	2.181773
!sample_table_end
