^SAMPLE = GSM2514603
!Sample_title = AML Patient A044_T Diagnostic
!Sample_geo_accession = GSM2514603
!Sample_status = Public on Apr 10 2017
!Sample_submission_date = Feb 27 2017
!Sample_last_update_date = Apr 10 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = AML Patient A044 Diagnostic
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: AML
!Sample_characteristics_ch1 = individual: Patient A044
!Sample_characteristics_ch1 = tissue: Bone Marrow
!Sample_characteristics_ch1 = patient status: Diagnostic
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated with phenol extraction according to the standard protocol (Sambrook, J., Fritsch, E. F. & Maniatis, T. Molecular cloning; a laboratory manual. Cold Spring Harbor Laboratory Press, Cold Spring Harbor, New York, 1989).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Samples were end labeled using terminal deoxynucleotidyl transferase according to the Affymetrix protocol.
!Sample_hyb_protocol = Samples were hybridized for 16-18 hr and washed and stained on the GeneChip fluidics station 450 using the appropriate fluidics protocol.
!Sample_scan_protocol = The arrays were inserted into the Affymetrix autoloader carousel and scanned using the GeneChip Scanner 3000 7G.
!Sample_description = hybridized to Genome-Wide Human SNP 6.0 Array
!Sample_data_processing = Genotyping Console 3.02 was used for data processing and GeneChip quality control. Data quality control and data analysis was performed using Partek GS 6.4.  SNP calls were made using Birdseed V-2.  Copy number calls of SNP 6.0  data were determined using R package ASCAT (van Loo et al, PNAS 2010).
!Sample_platform_id = GPL6801
!Sample_contact_name = Richard,,Aplenc
!Sample_contact_email = aplenc@email.chop.edu
!Sample_contact_phone = (215) 590-3025
!Sample_contact_department = Division of Oncology
!Sample_contact_institute = Children's Hospital of Philadelphia
!Sample_contact_address = 3501 Civic Center Blvd
!Sample_contact_city = Philadelphia, PA
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19104
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2514nnn/GSM2514603/suppl/GSM2514603_A044_T.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2514nnn/GSM2514603/suppl/GSM2514603_A044_T.birdseed.chp.gz
!Sample_series_id = GSE95496
!Sample_series_id = GSE95691
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	AB	0.002422	AB	2144.342041	2047.460083
SNP_A-1967418	BB	0.000705	BB	200.934647	570.724609
SNP_A-1969580	BB	0.001003	BB	754.849243	2854.213623
SNP_A-4263484	AB	0.010198	AB	1343.146484	1202.503540
SNP_A-1978185	AA	0.004196	AA	1483.595093	343.947784
SNP_A-4264431	AA	0.002271	AA	1729.802002	242.600891
SNP_A-1980898	BB	0.004411	BB	164.379547	747.601196
SNP_A-1983139	AA	0.006149	AA	2727.950195	617.963623
SNP_A-4265735	AA	0.004607	AA	1771.888550	383.375610
SNP_A-1995832	BB	0.003315	BB	489.297546	1316.890869
SNP_A-1995893	BB	0.001941	BB	295.111908	2104.692139
SNP_A-1997689	BB	0.007504	BB	866.601135	3270.338135
SNP_A-1997709	AA	0.005208	AA	1087.400269	187.627945
SNP_A-1997896	AA	0.002400	AA	1373.912109	324.131073
SNP_A-1997922	BB	0.006313	BB	308.455170	1162.444092
SNP_A-2000230	AA	0.004324	AA	2383.056152	1251.001831
SNP_A-2000332	AB	0.001382	AB	2013.573975	1939.855713
SNP_A-2000337	AA	0.002175	AA	1143.431519	291.653778
SNP_A-2000342	AA	0.007078	AA	3578.264648	668.356079
SNP_A-4268173	AA	0.003034	AA	1247.550049	178.496490
!sample_table_end
