^SAMPLE = GSM2515173
!Sample_title = AML Patient A180_N Remission
!Sample_geo_accession = GSM2515173
!Sample_status = Public on Apr 10 2017
!Sample_submission_date = Feb 28 2017
!Sample_last_update_date = Apr 10 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = AML Patient A180 Remission
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: AML
!Sample_characteristics_ch1 = individual: Patient A180
!Sample_characteristics_ch1 = tissue: Bone Marrow
!Sample_characteristics_ch1 = patient status: Remission
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated with phenol extraction according to the standard protocol (Sambrook, J., Fritsch, E. F. & Maniatis, T. Molecular cloning; a laboratory manual. Cold Spring Harbor Laboratory Press, Cold Spring Harbor, New York, 1989).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Samples were end labeled using terminal deoxynucleotidyl transferase according to the Affymetrix protocol.
!Sample_hyb_protocol = Samples were hybridized for 16-18 hr and washed and stained on the GeneChip fluidics station 450 using the appropriate fluidics protocol.
!Sample_scan_protocol = The arrays were inserted into the Affymetrix autoloader carousel and scanned using the GeneChip Scanner 3000 7G.
!Sample_description = hybridized to Genome-Wide Human SNP 6.0 Array
!Sample_data_processing = Genotyping Console 3.02 was used for data processing and GeneChip quality control. Data quality control and data analysis was performed using Partek GS 6.4.  SNP calls were made using Birdseed V-2.  Copy number calls of SNP 6.0  data were determined using R package ASCAT (van Loo et al, PNAS 2010).
!Sample_platform_id = GPL6801
!Sample_contact_name = Richard,,Aplenc
!Sample_contact_email = aplenc@email.chop.edu
!Sample_contact_phone = (215) 590-3025
!Sample_contact_department = Division of Oncology
!Sample_contact_institute = Children's Hospital of Philadelphia
!Sample_contact_address = 3501 Civic Center Blvd
!Sample_contact_city = Philadelphia, PA
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19104
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2515nnn/GSM2515173/suppl/GSM2515173_A180_N.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2515nnn/GSM2515173/suppl/GSM2515173_A180_N.birdseed.chp.gz
!Sample_series_id = GSE95496
!Sample_series_id = GSE95691
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.042296	BB	330.002228	1801.876709
SNP_A-1967418	BB	0.006434	BB	246.025314	558.022583
SNP_A-1969580	BB	0.002325	BB	739.807861	2628.804932
SNP_A-4263484	BB	0.002547	BB	385.886169	1682.576172
SNP_A-1978185	AA	0.014671	AA	1460.287231	595.277344
SNP_A-4264431	AA	0.003818	AA	1665.330200	223.576660
SNP_A-1980898	BB	0.005380	BB	170.614105	720.580383
SNP_A-1983139	AA	0.003108	AA	2570.559814	604.561462
SNP_A-4265735	AA	0.003959	AA	1765.127075	468.534943
SNP_A-1995832	AB	0.000113	AB	1291.366089	996.681152
SNP_A-1995893	AB	0.000163	AB	1213.641235	1512.585449
SNP_A-1997689	BB	0.001686	BB	643.821228	2759.097656
SNP_A-1997709	AA	0.015778	AA	1174.521362	272.400604
SNP_A-1997896	AA	0.001290	AA	1416.012695	350.466888
SNP_A-1997922	AB	0.003164	AB	639.631165	736.861328
SNP_A-2000230	AA	0.003330	AA	2050.933594	986.694336
SNP_A-2000332	AB	0.008039	AB	2287.799316	2415.206055
SNP_A-2000337	AA	0.004272	AA	967.875854	285.752411
SNP_A-2000342	AA	0.011280	AA	3587.783936	598.381592
SNP_A-4268173	AA	0.003036	AA	1233.080688	169.270828
!sample_table_end
