^SAMPLE = GSM2514639
!Sample_title = AML Patient A062_T Diagnostic
!Sample_geo_accession = GSM2514639
!Sample_status = Public on Apr 10 2017
!Sample_submission_date = Feb 27 2017
!Sample_last_update_date = Apr 10 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = AML Patient A062 Diagnostic
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: AML
!Sample_characteristics_ch1 = individual: Patient A062
!Sample_characteristics_ch1 = tissue: Bone Marrow
!Sample_characteristics_ch1 = patient status: Diagnostic
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated with phenol extraction according to the standard protocol (Sambrook, J., Fritsch, E. F. & Maniatis, T. Molecular cloning; a laboratory manual. Cold Spring Harbor Laboratory Press, Cold Spring Harbor, New York, 1989).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Samples were end labeled using terminal deoxynucleotidyl transferase according to the Affymetrix protocol.
!Sample_hyb_protocol = Samples were hybridized for 16-18 hr and washed and stained on the GeneChip fluidics station 450 using the appropriate fluidics protocol.
!Sample_scan_protocol = The arrays were inserted into the Affymetrix autoloader carousel and scanned using the GeneChip Scanner 3000 7G.
!Sample_description = hybridized to Genome-Wide Human SNP 6.0 Array
!Sample_data_processing = Genotyping Console 3.02 was used for data processing and GeneChip quality control. Data quality control and data analysis was performed using Partek GS 6.4.  SNP calls were made using Birdseed V-2.  Copy number calls of SNP 6.0  data were determined using R package ASCAT (van Loo et al, PNAS 2010).
!Sample_platform_id = GPL6801
!Sample_contact_name = Richard,,Aplenc
!Sample_contact_email = aplenc@email.chop.edu
!Sample_contact_phone = (215) 590-3025
!Sample_contact_department = Division of Oncology
!Sample_contact_institute = Children's Hospital of Philadelphia
!Sample_contact_address = 3501 Civic Center Blvd
!Sample_contact_city = Philadelphia, PA
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19104
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2514nnn/GSM2514639/suppl/GSM2514639_A062_T.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2514nnn/GSM2514639/suppl/GSM2514639_A062_T.birdseed.chp.gz
!Sample_series_id = GSE95496
!Sample_series_id = GSE95691
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.005792	BB	921.909668	3346.443359
SNP_A-1967418	AB	0.000821	AB	432.400421	428.972809
SNP_A-1969580	BB	0.007414	BB	603.569031	1940.678955
SNP_A-4263484	AB	0.004803	AB	1373.159180	1068.703979
SNP_A-1978185	AA	0.005350	AA	1644.576782	394.142090
SNP_A-4264431	AB	0.005798	AB	966.718689	758.645447
SNP_A-1980898	BB	0.009227	BB	222.476318	698.312866
SNP_A-1983139	AA	0.003231	AA	2580.435303	695.974487
SNP_A-4265735	AA	0.019462	AA	1051.529907	310.312286
SNP_A-1995832	BB	0.038585	BB	651.066040	1157.621826
SNP_A-1995893	BB	0.009572	BB	266.022705	2342.428711
SNP_A-1997689	BB	0.052699	BB	1010.963501	2627.350098
SNP_A-1997709	AA	0.006300	AA	1072.250244	168.781189
SNP_A-1997896	AB	0.001981	AB	1024.682739	1435.207642
SNP_A-1997922	AB	0.003782	AB	665.962402	768.123840
SNP_A-2000230	AA	0.021044	AA	2130.970215	1798.607910
SNP_A-2000332	BB	0.005211	BB	1333.111572	3275.521240
SNP_A-2000337	AA	0.003591	AA	1011.647644	294.522766
SNP_A-2000342	AA	0.012778	AA	2981.352539	951.438477
SNP_A-4268173	AA	0.004033	AA	999.829895	192.956421
!sample_table_end
