^SAMPLE = GSM840316
!Sample_title = Normal N5 sty
!Sample_geo_accession = GSM840316
!Sample_status = Public on Dec 23 2013
!Sample_submission_date = Nov 29 2011
!Sample_last_update_date = Dec 23 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = whole blood DNA extraction
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample type: normal reference
!Sample_characteristics_ch1 = tissue: blood
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = QiaAmp DNA Blood Kit
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = Hybridized to 250K_Sty
!Sample_data_processing = The CEL-Files were analyzed using the BRLMM-algorithm to produce genotype calls, stored in the corresponding CHP-Files.
!Sample_platform_id = GPL3720
!Sample_contact_name = Rene,,Scholtysik
!Sample_contact_email = rene.scholtysik@uni-due.de
!Sample_contact_department = IFZ
!Sample_contact_institute = University Hospital Essen
!Sample_contact_address = Virchowstrasse 173
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45127
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM840nnn/GSM840316/suppl/GSM840316.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM840nnn/GSM840316/suppl/GSM840316.CHP.gz
!Sample_series_id = GSE34005
!Sample_data_row_count = 238378
#ID_REF = 
#VALUE = Genotypes: AA, AB, BB, No Call
#CONFIDENCE = 
#RAS1 = Relative allele signal for the data in the first probe group
#RAS2 = Relative allele signal for the data in the second probe group
#P-VALUE AA = 
#P-VALUE AB = 
#P-VALUE BB = 
#P-VALUE NO CALL = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	RAS1	RAS2	P-VALUE AA	P-VALUE AB	P-VALUE BB	P-VALUE NO CALL
AFFX-5Q-123	No Call	469.5	0	0	0	0	0	0
AFFX-5Q-456	No Call	591.5	0	0	0	0	0	0
AFFX-5Q-789	No Call	884.5	0	0	0	0	0	0
AFFX-5Q-ABC	No Call	1403	0	0	0	0	0	0
AFFX-barcodeA	No Call	234	0	0	0	0	0	0
AFFX-barcodeB	No Call	573	0	0	0	0	0	0
AFFX-barcodeC	No Call	91	0	0	0	0	0	0
AFFX-barcodeD	No Call	136	0	0	0	0	0	0
AFFX-barcodeE	No Call	152.5	0	0	0	0	0	0
AFFX-barcodeF	No Call	156	0	0	0	0	0	0
AFFX-barcodeG	No Call	163.5	0	0	0	0	0	0
AFFX-barcodeH	No Call	223.5	0	0	0	0	0	0
AFFX-barcodeI	No Call	242	0	0	0	0	0	0
AFFX-barcodeJ	No Call	189	0	0	0	0	0	0
AFFX-barcodeK	No Call	159	0	0	0	0	0	0
AFFX-barcodeL	No Call	172.5	0	0	0	0	0	0
AFFX-barcodeM	No Call	171.5	0	0	0	0	0	0
AFFX-barcodeN	No Call	242.5	0	0	0	0	0	0
AFFX-barcodeO	No Call	153	0	0	0	0	0	0
AFFX-barcodeP	No Call	258.5	0	0	0	0	0	0
!sample_table_end
