^SAMPLE = GSM89891
!Sample_title = aCGH:STT1736B-SFT(DNA from Frozen tissue)(Male)
!Sample_geo_accession = GSM89891
!Sample_status = Public on Dec 30 2005
!Sample_submission_date = Dec 29 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = XY DNA
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = XY DNA
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = STT1736B DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = STT1736B DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: aCGH, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2002-04/25247.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL3254
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3930
!Sample_data_row_count = 43008
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
#LOG_RAT2N_MEDIAN = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	VALUE	LOG_RAT2N_MEDIAN
1	205	188	128	119	77	69	203	192	137	122	75	73	0	0	54	43	57	31	59	81	25	62	146	148	1.116	.896	.973	.827	.809	1.777	32	165	.819	.67	60	2250	7840	77	83	78	84	0	139	88	51	.664	142	54	1.507	.721	-.591	-.472
2	218	257	132	119	86	138	230	264	136	122	98	145	0	0	48	63	44	29	82	94	59	90	224	243	.623	1.605	1.48	1.472	1.588	2.185	52	304	1.605	.72	90	2390	7850	76	85	90	99	0	190	88	102	1.189	196	107	.841	1.096	.249	.132
3	178	171	131	119	47	52	182	171	132	119	51	52	0	0	43	37	24	23	73	73	58	55	99	103	.904	1.106	1.02	.844	.828	2.387	80	403	1.005	.46	100	2530	7840	75	85	104	114	0	127	88	39	.82	127	39	1.22	.755	-.287	-.405
4	250	227	134	127	116	100	257	220	136	129	123	93	0	0	53	64	26	26	100	91	83	66	216	216	1.16	.862	.756	.76	.62	1.664	12	98	.88	.75	50	2670	7830	76	81	120	125	0	168	94	74	.639	163	69	1.566	.56	-.647	-.836
5	232	213	132	120	100	93	237	216	133	123	105	96	0	0	49	47	23	24	90	92	86	78	193	201	1.075	.93	.914	.871	.904	1.788	52	255	.88	.72	80	2830	7850	77	85	135	143	0	158	89	69	.689	160	71	1.452	.677	-.538	-.562
6	228	197	133	118	95	79	237	199	132	118	104	81	0	0	49	44	21	23	93	87	77	77	174	185	1.203	.832	.779	.924	.854	2.161	80	377	.801	.72	100	2970	7830	74	84	148	158	0	146	87	59	.616	147	60	1.623	.577	-.699	-.794
7	186	176	133	119	53	57	193	177	132	121	60	58	0	0	40	45	22	25	78	75	71	56	110	118	.93	1.075	.967	1.015	.903	1.981	32	154	1.034	.57	60	3120	7830	76	82	165	171	0	130	88	42	.797	131	43	1.255	.716	-.328	-.482
8	315	360	129	121	186	239	340	374	132	122	211	253	0	0	80	80	29	33	96	100	93	100	425	464	.778	1.285	1.199	1.367	1.369	1.522	32	226	1.274	.89	70	3270	7830	75	82	179	186	0	267	90	177	.952	277	187	1.051	.888	-.071	-.171
9	302	288	127	126	175	162	306	282	132	128	179	156	0	0	63	35	32	32	100	100	100	100	337	335	1.08	.926	.872	.964	.868	1.454	12	98	.874	.84	50	3400	7830	76	81	193	198	0	213	93	120	.686	209	116	1.458	.646	-.544	-.631
10	160	152	132	119	28	33	142	151	135	121	10	32	0	0	67	57	27	28	38	50	28	40	61	42	.848	1.179	3.2	1.048	1.034	2.981	52	286	.777	.56	80	3550	7840	76	84	207	215	0	113	88	24	.873	112	24	1.145	2.37	-.196	1.245
11	428	477	134	122	294	355	429	467	139	131	295	345	0	0	106	119	35	47	100	100	100	100	649	640	.828	1.207	1.169	1.211	1.245	1.374	52	344	1.233	.92	90	3690	7820	73	82	220	229	0	353	90	263	.894	346	256	1.118	.866	-.161	-.207
12	220	222	130	115	90	107	224	218	129	116	94	103	0	0	71	60	23	20	75	90	75	87	197	197	.841	1.189	1.096	1.24	1.131	1.918	32	170	1.074	.82	60	3850	7840	77	83	238	244	0	164	85	79	.881	161	76	1.136	.812	-.183	-.301
13	264	288	136	119	128	169	259	291	137	121	123	172	0	0	83	86	27	25	90	96	78	90	297	295	.757	1.32	1.398	1.416	1.282	1.732	32	154	1.202	.87	60	4000	7840	77	83	253	259	0	213	88	125	.978	216	127	1.022	1.036	-.032	.051
14	168	144	126	114	42	30	146	141	127	118	20	27	0	0	61	50	23	23	48	55	38	28	72	47	1.4	.714	1.35	.905	.832	2.387	52	277	.766	.64	80	4140	7830	75	83	266	274	0	107	84	22	.529	104	20	1.89	1	-.918	0
15	756	857	127	116	629	741	851	899	127	117	724	783	0	0	287	353	24	25	100	93	93	93	1370	1507	.849	1.178	1.081	1.012	1.095	2.111	32	214	1.186	.96	70	4280	7830	75	82	280	287	0	635	86	549	.873	666	580	1.146	.801	-.197	-.32
16	323	372	128	116	195	256	338	392	129	119	210	276	0	0	94	137	22	25	96	96	96	93	451	486	.762	1.313	1.314	1.229	1.357	1.626	32	228	1.343	.91	70	4420	7840	76	83	294	301	0	276	86	190	.972	290	204	1.028	.974	-.04	-.039
17	227	222	125	117	102	105	233	233	125	115	108	116	0	0	73	61	21	22	87	87	81	84	207	224	.971	1.029	1.074	.966	.968	2.626	32	220	.984	.72	70	4580	7840	76	83	310	317	0	164	87	78	.763	173	86	1.311	.796	-.391	-.33
18	227	214	129	121	98	93	231	221	133	120	102	100	0	0	59	45	27	25	87	93	62	84	191	202	1.054	.949	.98	1.125	1.014	2.017	32	148	.837	.78	60	4720	7830	76	82	325	331	0	159	90	69	.703	164	74	1.423	.726	-.509	-.462
19	220	205	129	115	91	90	222	202	131	116	93	87	0	0	53	54	24	24	90	87	77	74	181	180	1.011	.989	.935	.961	1.004	2.169	120	556	.96	.78	120	4860	7830	73	85	336	348	0	152	85	67	.733	150	64	1.365	.693	-.449	-.529
20	194	177	125	113	69	64	196	172	125	115	71	59	0	0	40	51	22	26	86	69	71	55	133	130	1.078	.928	.831	.683	.897	3.111	52	241	1.097	.61	80	5010	7830	75	83	353	361	0	131	84	47	.687	127	44	1.455	.616	-.541	-.7
!sample_table_end
