^SAMPLE = GSM77527
!Sample_title = 2EP8
!Sample_geo_accession = GSM77527
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.192	3131	3171	500	536	541	153	32	176	2604	2635	439	332	338	88	32	176
G000001-2	0.168	2900	2968	521	534	541	162	32	236	2468	2458	496	362	368	97	32	236
G000001-3	0.182	2866	2872	510	517	528	134	32	236	2417	2430	510	346	351	76	32	236
G000002-1	0.335	14834	13748	4149	467	502	177	52	420	11743	10901	3243	350	378	167	52	420
G000002-2	0.274	15777	15012	4480	471	482	126	52	420	12988	12184	3918	330	341	88	52	420
G000002-3	0.223	15562	14572	3618	453	468	115	52	420	13276	11824	3137	333	338	76	52	420
G000003-1	0.198	7486	7423	2643	505	512	129	52	340	6430	6038	2202	345	350	84	52	340
G000003-2	0.347	8911	7926	2757	502	516	121	52	340	6964	6282	2400	352	357	75	52	340
G000003-3	0.289	8030	7790	2861	486	512	133	52	340	6531	6224	2367	355	359	95	52	340
G000004-1	0.289	17825	16637	4223	465	474	125	52	340	14547	13998	3217	342	351	90	52	340
G000004-2	0.313	18451	17014	3728	462	485	209	52	340	14824	13451	3601	345	346	89	52	340
G000004-3	0.307	17908	16441	4217	497	515	136	52	340	14405	13286	3268	332	339	78	52	340
G000005-1	0.267	15121	14265	5438	471	479	134	52	340	12505	11943	4033	331	344	89	52	340
G000005-2	0.329	17180	15854	4722	489	504	125	52	340	13611	12898	4068	328	333	73	52	340
G000005-3	0.321	18531	16561	6377	510	515	111	52	340	14758	13358	4626	334	340	73	52	340
G000006-1	0.251	14653	12706	5210	458	474	145	52	340	12254	10704	4108	324	334	88	52	340
G000006-2	0.244	13663	12314	4941	487	509	157	52	340	11465	10295	4004	340	347	92	52	340
G000006-3	0.279	15967	15097	5018	486	649	1251	32	236	13143	11512	3991	388	530	1053	32	236
G000007-1	0.255	6578	6931	1677	544	550	146	52	420	5431	5725	1493	373	372	82	52	420
G000007-2	0.231	10042	9792	2579	532	559	179	52	340	8465	7833	2170	360	368	83	52	340
!sample_table_end
