^SAMPLE = GSM77529
!Sample_title = 2EP10
!Sample_geo_accession = GSM77529
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.302	5194	7492	7429	568	587	184	52	420	4193	6395	6561	440	453	145	52	420
G000001-2	-0.077	5045	5868	3346	586	590	151	52	420	5144	6257	4022	442	452	125	52	420
G000001-3	0.118	4011	5105	3853	589	601	159	52	420	3614	5169	4465	460	472	123	52	420
G000002-1	-0.032	15350	14987	3694	493	509	171	52	420	15577	14366	4078	382	408	175	52	420
G000002-2	0.104	16512	15972	4048	496	529	219	52	420	15292	14535	4530	390	422	198	52	420
G000002-3	0.042	15509	15243	3760	512	535	219	52	340	14948	14960	3212	386	416	183	52	340
G000003-1		520	765	711	531	536	149	32	226	398	577	647	365	393	151	32	226
G000003-2	1.202	554	579	244	531	540	157	120	698	375	383	110	365	384	142	120	698
G000003-3		547	625	402	545	557	165	120	746	359	424	398	372	385	128	120	746
G000004-1	-0.041	11074	10714	2713	753	762	188	52	420	11019	10371	2423	399	419	146	52	420
G000004-2	0.124	10626	10870	3001	685	709	181	52	420	9510	10338	3160	389	401	123	52	420
G000004-3	0.02	7909	8334	2160	688	702	177	52	420	7515	8137	2790	394	411	181	52	420
G000005-1	0.125	11554	11715	2419	587	615	186	52	340	10377	10500	1907	318	328	108	52	340
G000005-2	0.212	13529	13697	2485	484	512	172	52	420	11567	11537	1973	301	320	134	52	420
G000005-3	0.135	12997	13157	3288	501	556	287	52	420	11716	11202	3255	338	421	368	52	420
G000006-1	0.019	11747	11846	3567	1697	1716	292	120	693	10473	10838	3231	552	562	142	120	693
G000006-2	-0.012	14590	14016	4052	1560	1566	276	120	671	13677	13233	3643	537	553	136	120	671
G000006-3	0.001	9689	10416	3850	1366	1405	350	120	724	8852	9831	3891	534	572	311	120	724
G000007-1	0.264	10884	10580	3122	554	564	167	52	420	9032	9064	3154	428	456	183	52	420
G000007-2	0.168	12676	12501	2923	546	621	704	52	420	11220	11126	3108	424	529	940	52	420
!sample_table_end
