^SAMPLE = GSM77544
!Sample_title = 2EP25
!Sample_geo_accession = GSM77544
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	-0.06	2244	2281	1298	347	529	1452	52	420	2220	2344	1278	243	356	1139	52	420
G000001-2	0.039	2754	2845	2034	375	496	1738	52	340	2553	2517	1515	238	269	403	52	340
G000001-3	-0.458	1663	1834	1143	400	418	142	52	340	1984	2015	1223	249	259	91	52	340
G000002-1	-0.144	10882	10493	2830	282	299	115	52	420	11939	10903	3265	228	233	72	52	420
G000002-2	-0.431	8712	8481	1921	324	334	114	52	340	11555	11131	2320	243	254	71	52	340
G000002-3	-0.243	9026	8913	1980	367	378	113	52	340	10495	10469	1984	244	251	79	52	340
G000003-1	-0.144	6635	6241	1758	280	288	109	52	340	7250	6781	1983	227	239	82	52	340
G000003-2	-0.154	7263	7315	760	293	299	102	32	236	7979	8049	1002	225	235	87	32	236
G000003-3	-0.061	6690	6481	1565	337	351	116	52	340	6857	6773	1770	228	235	72	52	340
G000004-1	-0.082	8939	8810	1457	319	326	131	52	340	9369	9047	1843	245	254	82	52	340
G000004-2	-0.089	9244	9109	1897	292	299	100	52	340	9766	9324	2363	242	248	73	52	340
G000004-3	-0.113	9105	9152	2477	309	315	99	52	340	9763	9602	3000	252	254	77	52	340
G000005-1	-0.237	12712	12189	2289	253	261	100	52	340	14912	14831	3005	225	238	84	52	340
G000005-2	-0.095	11848	11210	2634	284	331	438	52	420	12595	12419	2914	245	533	3534	52	420
G000005-3	-0.089	11183	11078	2721	305	316	112	52	420	11802	11978	3479	235	240	79	52	420
G000006-1	-0.206	14557	14941	2594	178	190	81	80	599	16766	17152	3406	184	191	64	80	599
G000006-2	-0.237	13969	14528	3203	183	193	77	80	589	16437	16477	3745	189	192	64	80	589
G000006-3	-0.056	15311	15100	2389	210	224	99	80	629	15886	16038	2571	189	195	69	80	629
G000007-1	-0.144	7797	7630	1929	309	314	98	52	340	8505	8077	2016	232	235	75	52	340
G000007-2	-0.043	7875	7869	1599	306	324	135	52	340	8046	7752	2015	246	253	79	52	340
!sample_table_end
