^SAMPLE = GSM77555
!Sample_title = 2EP36
!Sample_geo_accession = GSM77555
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.285	2545	2538	1118	563	1721	4293	80	541	1892	2065	1064	265	677	2348	80	541
G000001-2	0.006	2625	2618	850	424	436	121	52	340	2437	2422	750	245	249	61	52	340
G000001-3	0.028	2541	2570	840	423	429	120	52	420	2322	2311	824	245	251	85	52	420
G000002-1	0.135	11959	11790	2213	390	388	104	52	420	10785	10506	2316	248	250	60	52	420
G000002-2	0.126	10819	10340	2272	402	403	108	52	420	9789	9494	1680	241	242	62	52	420
G000002-3	0.235	10754	10635	2564	395	401	107	52	420	9041	9386	2140	238	243	65	52	420
G000003-1	0.132	6872	6722	1442	406	415	157	52	340	6143	6013	1446	241	246	67	52	340
G000003-2	0.138	6847	6590	1673	373	382	110	52	420	6100	5642	1786	217	222	57	52	420
G000003-3	0.149	6639	6529	1389	366	376	108	52	340	5873	5692	1291	214	216	55	52	340
G000004-1	0.178	8786	8232	1865	374	378	107	52	400	7673	7383	1804	235	237	61	52	400
G000004-2	0.022	8233	8087	1952	347	349	100	52	340	7993	7930	1689	229	237	63	52	340
G000004-3	0.146	7861	7248	2000	374	382	108	52	420	6997	6828	1427	232	236	60	52	420
G000005-1	0.209	8639	8204	1734	371	374	101	52	414	7386	6908	1658	233	237	60	52	414
G000005-2	-0.043	7654	7280	1414	342	380	506	52	414	7767	7345	2033	233	244	145	52	414
G000005-3	0.177	7752	7249	1803	363	367	98	52	420	6767	6482	1619	232	230	55	52	420
G000006-1	0.085	11211	10858	3133	342	357	100	52	420	10479	9875	3021	234	237	62	52	420
G000006-2	0.08	11087	10376	2554	356	362	111	52	420	10377	9739	1896	225	229	63	52	420
G000006-3	0.118	11058	10659	2470	392	398	109	52	420	10065	9569	2257	235	245	99	52	420
G000007-1	1.212	9602	9815	8649	613	2051	4504	156	868	4171	5227	4649	290	567	1341	156	868
G000007-2	0.202	9465	9075	2310	455	490	378	52	410	8083	8096	1706	248	257	75	52	410
!sample_table_end
