^SAMPLE = GSM77554
!Sample_title = 2EP35
!Sample_geo_accession = GSM77554
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.324	2176	2077	808	534	745	1495	52	420	1912	1856	653	600	964	2074	52	420
G000001-2	-0.691	1140	1201	593	517	817	2251	80	540	1744	1798	851	738	1141	2399	80	540
G000001-3	-1.083	1387	1633	1590	544	933	1797	156	1166	2723	3044	2110	937	1656	2175	156	1166
G000002-1	-0.057	13280	12809	2768	390	428	209	52	340	13750	13735	2140	336	358	173	52	340
G000002-2	-0.376	11872	11455	2324	368	382	132	52	420	15274	15065	3737	347	359	106	52	420
G000002-3	-0.22	11607	11480	2197	405	426	162	52	420	13396	12712	3783	348	362	113	52	420
G000003-1	-0.062	9512	9293	2329	446	465	159	52	340	9802	9427	3023	337	348	120	52	340
G000003-2	-0.191	8757	8571	1898	395	415	150	52	340	9867	9755	1995	321	331	113	52	340
G000003-3	-0.41	7104	7368	1820	399	408	133	52	420	9223	8623	3614	315	327	114	52	420
G000004-1	0.053	10107	10155	3032	389	408	153	52	420	9654	9952	4002	289	308	112	52	420
G000004-2	-0.221	11669	11978	2252	357	371	144	52	340	13485	12836	3710	296	313	129	52	340
G000004-3	-0.243	10904	10002	4070	387	420	330	52	420	12729	12536	3277	285	291	92	52	420
G000005-1	0.007	15485	15970	2829	379	415	219	52	420	15314	14907	3979	280	299	129	52	420
G000005-2	0.06	14477	15237	3338	369	498	1204	52	340	13813	14253	4777	282	310	271	52	340
G000005-3	-0.064	12033	12896	3845	349	362	143	52	420	12475	12927	5910	263	274	93	52	420
G000006-1	-0.121	15494	14605	3647	343	359	139	120	678	16755	15534	4809	276	291	107	120	678
G000006-2	-0.084	16042	15194	3786	341	352	133	120	670	16914	16057	4535	273	289	113	120	670
G000006-3	-0.09	13812	13684	5256	350	369	162	120	731	14598	14596	5933	270	289	126	120	731
G000007-1	0.132	10462	10769	2370	619	1024	2691	52	340	10080	10266	2441	1095	1734	3044	52	340
G000007-2	0.159	9601	8788	4327	711	1245	1897	80	522	9143	8602	3971	1180	1984	2948	80	522
!sample_table_end
