^SAMPLE = GSM77533
!Sample_title = 2EP14
!Sample_geo_accession = GSM77533
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.027	2174	2214	834	220	231	108	256	2088	2204	2224	868	286	293	100	256	2088
G000001-2	0.065	1752	1841	837	223	234	103	316	2376	1742	1848	842	280	292	106	316	2376
G000001-3	-0.068	1609	1640	747	234	248	110	316	2364	1724	1711	694	283	296	119	316	2364
G000002-1	0.26	9245	9466	3330	218	244	168	256	2080	7821	7960	3028	285	311	206	256	2080
G000002-2	0.264	10719	10107	3391	227	246	145	256	2088	9022	8419	2774	287	317	203	256	2088
G000002-3	0.315	11414	11210	2209	237	258	143	256	2088	9265	9374	1901	281	303	153	256	2088
G000003-1	0.306	6974	7127	2778	219	230	103	256	1924	5714	6155	2628	250	261	109	256	1924
G000003-2	0.227	7734	8186	3320	222	235	109	256	1924	6664	7031	2768	244	256	111	256	1924
G000003-3	0.3	7292	7541	2757	214	230	107	256	1924	5986	6148	2396	235	250	119	256	1924
G000004-1	0.321	9196	10238	4215	157	179	113	256	2054	7427	8127	3851	190	205	98	256	2054
G000004-2	0.353	9021	9338	3414	153	166	86	256	1924	7124	7300	3227	183	192	88	256	1924
G000004-3	0.37	14165	14037	3734	162	179	108	256	1924	11017	10922	3369	183	197	95	256	1924
G000005-1	0.306	15837	16856	5507	151	169	112	256	2036	12860	13724	5489	176	189	108	256	2036
G000005-2	0.347	15162	16742	6237	154	170	99	256	2054	11976	12956	5492	179	191	88	256	2054
G000005-3	0.515	12401	13148	6438	155	169	90	256	2036	8748	9997	5524	176	188	87	256	2036
G000006-1	0.287	8972	9129	2370	192	213	148	256	1924	7408	7431	2144	211	240	271	256	1924
G000006-2	0.292	10807	10794	2720	194	213	128	256	1924	8882	8597	2570	211	227	128	256	1924
G000006-3	0.295	12551	12220	3096	191	207	110	256	1916	10280	9933	2618	205	219	116	256	1916
G000007-1	0.194	6174	6344	2661	200	213	104	316	2344	5471	5653	2596	250	262	105	316	2344
G000007-2	0.163	7341	7216	2585	205	215	95	316	2344	6635	6463	2379	263	273	101	316	2344
!sample_table_end
