^SAMPLE = GSM77501
!Sample_title = 1EP15
!Sample_geo_accession = GSM77501
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	-0.007	6531	6763	1500	641	638	142	32	236	6204	6167	1549	285	295	77	32	236
G000001-2	-0.049	5729	5636	1696	683	679	145	52	340	5507	5227	1691	285	294	65	52	340
G000001-3	-0.061	6317	6179	1916	690	696	130	52	340	6167	5770	1848	299	304	67	52	340
G000002-1	0.057	17421	17083	2833	589	605	142	52	420	16483	16036	2085	300	310	84	52	420
G000002-2	0.074	17525	17185	4119	590	604	136	52	420	16373	15821	3779	286	299	82	52	420
G000002-3	0.064	19520	18547	3706	613	625	149	52	340	18354	17654	3369	272	283	71	52	340
G000003-1	-0.066	9600	9356	2254	606	615	145	52	340	9716	9511	2309	298	299	75	52	340
G000003-2	0.053	10262	9729	3005	609	616	136	52	340	9601	9481	2591	293	297	75	52	340
G000003-3	0.013	11054	10426	2829	595	610	137	52	420	10660	9933	3164	294	300	82	52	420
G000004-1	0.015	13375	13428	3057	597	615	145	52	340	12939	12612	3000	289	299	89	52	340
G000004-2	0.009	13012	12455	2712	605	623	181	52	420	12608	11690	3037	281	289	77	52	420
G000004-3	0.022	14524	14480	3241	595	604	148	52	340	14009	13680	2352	294	307	95	52	340
G000005-1	0.093	25215	24645	5557	573	601	206	52	340	23386	23699	5477	289	300	119	52	340
G000005-2	0.047	24264	23974	7084	587	596	134	52	340	23228	23708	6089	312	311	69	52	340
G000005-3	0.004	23677	23145	6000	612	657	324	52	340	23336	22197	5374	337	355	100	52	340
G000006-1	0.059	17254	16750	3938	541	542	130	52	420	16348	15956	3574	302	308	76	52	420
G000006-2	0.082	16666	15838	3224	525	531	131	52	340	15565	14974	2994	312	322	85	52	340
G000006-3	-0.02	18874	18494	3331	527	540	130	52	340	18936	17947	3350	329	334	78	52	340
G000007-1	0.027	11766	11669	2212	629	647	154	32	236	11231	11260	2597	297	300	79	32	236
G000007-2	-0.036	8746	8493	4110	643	658	158	52	340	8607	8233	4210	299	305	82	52	340
!sample_table_end
