^SAMPLE = GSM77535
!Sample_title = 2EP16
!Sample_geo_accession = GSM77535
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.125	1947	2180	1303	489	509	201	52	420	1718	1802	1047	381	399	123	52	420
G000001-2	0.238	2125	2261	1268	522	528	167	52	420	1760	1936	1543	401	414	146	52	420
G000001-3	0.378	2043	2223	1118	541	542	150	52	420	1567	1855	1065	411	426	127	52	420
G000002-1	-0.018	13963	14317	4689	459	521	292	52	420	14054	13822	4867	376	438	445	52	420
G000002-2	-0.002	16636	15748	4543	467	528	337	52	414	16552	16108	3252	360	428	437	52	414
G000002-3	0.1	16562	15703	5145	461	515	338	52	420	15402	14255	5385	376	441	417	52	420
G000003-1		468	496	199	474	489	166	120	774	386	407	196	356	391	277	120	774
G000003-2	-0.272	537	637	407	484	532	307	52	414	422	581	564	358	401	311	52	414
G000003-3		486	488	148	503	540	290	120	780	375	391	147	367	418	320	120	780
G000004-1	0.127	15406	15233	4537	422	455	245	52	420	14033	13621	5224	308	330	146	52	420
G000004-2	-0.1	11933	12747	3829	458	486	178	52	340	12642	13201	3507	340	359	157	52	340
G000004-3	-0.001	11935	11507	4309	467	491	178	52	414	11825	12869	4719	353	365	134	52	414
G000005-1	-0.088	19856	19120	3937	388	416	247	52	420	20998	21266	3642	303	324	144	52	420
G000005-2	-0.111	16704	16807	4119	397	403	136	52	420	17906	17610	5091	299	319	142	52	420
G000005-3	-0.008	19678	19861	3820	415	431	183	52	420	19677	19623	5259	312	334	157	52	420
G000006-1	-0.136	11955	12534	5329	370	400	244	120	675	13036	12812	5710	309	326	132	120	675
G000006-2	-0.004	14414	14491	4422	372	410	292	120	643	14399	14750	4630	317	333	125	120	643
G000006-3	-0.066	14943	14837	5880	386	429	320	120	697	15557	14759	6829	321	345	194	120	697
G000007-1	0.189	13042	12791	2688	497	697	2894	52	414	11395	11314	2698	387	620	2768	52	414
G000007-2	0.103	12867	12842	3315	484	528	271	52	420	11895	11312	3145	362	429	777	52	420
!sample_table_end
