^SAMPLE = GSM77528
!Sample_title = 2EP9
!Sample_geo_accession = GSM77528
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	-0.044	3414	3392	646	444	460	152	32	236	3396	3318	667	334	336	80	32	236
G000001-2	-0.052	3417	3314	640	464	477	124	32	236	3389	3243	771	327	340	88	32	236
G000001-3	-0.052	3313	3262	757	476	476	128	32	236	3273	3124	696	331	341	91	32	236
G000002-1	0.071	16235	14452	4796	455	544	493	52	420	15338	13415	4714	316	333	124	52	420
G000002-2	0.109	15881	15112	3676	450	476	173	52	340	14631	13986	3256	320	325	78	52	340
G000002-3	0.075	15941	15042	3684	446	477	201	52	340	15036	13989	3814	329	338	87	52	340
G000003-1	0.22	9469	8272	2903	442	457	155	52	340	8077	7463	2832	329	331	74	52	340
G000003-2	0.191	9224	8399	3162	442	456	125	52	340	8011	7469	2664	319	326	85	52	340
G000003-3	0.165	9267	8786	2935	432	451	130	52	340	8194	7648	2613	313	322	80	52	340
G000004-1	0.101	18722	17253	4062	437	471	198	52	340	17362	15773	4082	313	331	114	52	340
G000004-2	0.093	20143	18138	4908	435	446	129	52	340	18808	17140	3874	326	333	100	52	340
G000004-3	0.07	19475	17945	3876	448	488	222	52	340	18440	16878	3676	319	330	91	52	340
G000005-1	0.165	18789	16939	6640	424	441	114	52	334	16684	14209	5454	303	308	74	52	334
G000005-2	0.26	19295	17501	6206	428	456	190	52	340	16068	14425	5370	312	322	103	52	340
G000005-3	0.279	20024	18235	4973	438	462	177	52	340	16454	15003	4082	310	317	92	52	340
G000006-1	0.109	13086	11860	5236	380	406	147	52	340	12063	11047	4795	281	290	87	52	340
G000006-2	0.035	13486	12446	5244	384	403	131	52	340	13058	11470	4489	271	281	90	52	340
G000006-3	0.06	12858	12320	5362	394	427	202	52	420	12240	11405	4611	284	296	89	52	420
G000007-1	0.088	10819	9870	2978	470	486	150	52	420	10053	9250	2525	314	322	75	52	420
G000007-2	0.036	10085	9603	2763	471	497	209	52	420	9710	8834	2898	335	341	81	52	420
!sample_table_end
