^SAMPLE = GSM77498
!Sample_title = 1EP12
!Sample_geo_accession = GSM77498
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	-0.274	5341	5262	1658	667	676	162	52	340	5972	5624	1617	320	331	97	52	340
G000001-2	-0.133	5257	5251	1629	645	656	187	52	340	5378	5402	1577	321	325	64	52	340
G000001-3	-0.202	3944	3963	888	1375	1744	1385	32	176	3644	3588	834	689	889	603	32	176
G000002-1	-0.267	17364	16687	3401	566	571	136	52	414	20476	19064	4263	260	268	78	52	414
G000002-2	-0.177	18009	16552	4506	558	588	297	52	420	19988	18529	4641	255	256	60	52	420
G000002-3	-0.099	8712	8503	2019	1221	1410	926	52	420	8661	8344	2024	639	776	618	52	420
G000003-1	-0.252	10740	10594	3426	610	851	1568	52	340	12338	12002	3784	277	289	140	52	340
G000003-2	-0.132	10952	10635	3300	594	1155	3179	52	420	11614	11008	2991	261	324	533	52	420
G000003-3	0.012	6201	6124	1628	1020	1092	400	32	176	5646	5633	1579	509	687	496	32	176
G000004-1	-0.023	23409	25293	8686	1558	3170	5561	52	420	22595	22352	6081	391	668	731	52	420
G000004-2	0.299	19313	20195	7177	4645	6751	7559	80	554	13856	13367	5506	1936	2824	3131	80	554
G000004-3	0.054	11023	11747	3784	1058	1939	2978	52	340	10134	10696	3440	538	1230	3694	52	340
G000005-1	0.079	25217	21621	11901	720	1663	3368	80	548	23491	20303	11909	306	489	581	80	548
G000005-2	0.062	23408	23753	5387	3013	3138	2487	52	340	21028	21108	5303	1485	1415	592	52	340
G000005-3	0.16	26856	26479	7081	1470	1926	1693	52	306	23383	22976	6348	665	817	864	52	306
G000006-1	-0.031	20207	19870	4242	557	565	151	52	420	20335	19703	4904	263	262	59	52	420
G000006-2	0.069	45588	45665	12713	3863	5386	5386	52	340	41233	40339	12852	1467	1833	1648	52	340
G000006-3	0.271	25578	28628	12254	8305	7385	5818	32	230	17702	17756	3257	3385	3170	2542	32	230
G000007-1	-0.061	14353	13794	3447	675	694	192	52	340	14567	14280	3284	297	301	97	52	340
G000007-2	-0.094	13209	12598	3420	643	663	159	52	420	13701	13124	3883	286	293	93	52	420
!sample_table_end
