^SAMPLE = GSM77493
!Sample_title = 1EP7
!Sample_geo_accession = GSM77493
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.044	6237	5949	1794	589	597	139	52	340	5710	5499	1458	233	240	60	52	340
G000001-2	-0.081	5277	5545	2044	585	588	146	52	340	5258	5341	1986	296	315	108	52	340
G000001-3	0.036	5456	5490	1628	605	632	215	52	420	5167	5328	1661	436	443	96	52	420
G000002-1	-0.009	20235	20020	3606	534	541	125	52	414	20063	19593	3752	239	242	61	52	414
G000002-2	0.009	19543	19299	4734	547	584	309	52	420	19114	19081	4755	235	242	74	52	420
G000002-3	-0.076	23067	21516	4626	563	586	169	52	420	24103	22851	5488	382	386	127	52	420
G000003-1	-0.057	12287	11436	3252	456	469	110	52	340	12523	11965	3266	217	217	55	52	340
G000003-2	-0.304	10092	10461	3229	482	494	116	52	340	12100	12394	3780	239	251	70	52	340
G000003-3	-0.238	11313	11004	2666	517	523	122	52	340	13117	12660	3068	383	391	91	52	340
G000004-1	-0.185	14043	14196	2946	493	502	138	52	420	15640	15258	2557	231	238	62	52	420
G000004-2	-0.205	14960	14645	3354	523	532	116	52	420	17053	17409	4024	407	406	130	52	420
G000004-3	-0.188	13518	13577	3735	515	520	135	52	420	15222	14944	4014	414	423	89	52	420
G000005-1	-0.131	28583	29360	7625	503	523	147	52	420	31015	31163	9321	258	261	82	52	420
G000005-2	-0.236	26559	26858	5143	520	537	152	52	420	31113	30098	6980	437	447	108	52	420
G000005-3	-0.067	25626	25321	6542	518	530	126	52	420	26660	26647	6565	353	353	115	52	420
G000006-1	-0.002	21901	21276	5012	514	549	325	52	340	21836	21078	5351	421	496	752	52	340
G000006-2	-0.038	21574	20889	4468	539	619	419	52	420	22051	21551	4760	462	545	521	52	420
G000006-3	-0.091	22006	21695	4487	485	498	133	52	420	23261	22761	4769	333	349	106	52	420
G000007-1	0.061	10127	10389	4845	607	620	166	52	340	9362	9738	5016	238	243	61	52	340
G000007-2	0.099	10373	10239	4179	601	665	391	52	420	9366	9720	4365	241	250	73	52	420
!sample_table_end
