^SAMPLE = GSM77491
!Sample_title = 1EP4
!Sample_geo_accession = GSM77491
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.239	5957	6036	1755	641	653	160	52	340	4740	4937	1588	236	241	63	52	340
G000001-2	0.175	6305	6044	1769	611	622	146	52	340	5281	4920	1431	238	243	63	52	340
G000001-3	0.276	5580	5434	1652	638	732	811	52	420	4318	4212	1452	236	240	97	52	420
G000002-1	0.113	17460	16548	7510	631	671	238	80	554	15813	14602	6949	253	265	120	80	554
G000002-2	0.214	21586	21465	3474	650	690	245	52	420	18304	18769	3235	255	263	71	52	420
G000002-3	0.141	16096	15570	7085	650	685	217	80	554	14262	13977	6458	250	254	66	80	554
G000003-1	0.034	9206	8988	1756	717	730	184	52	420	8586	8474	1784	293	304	80	52	420
G000003-2	0.029	9145	8902	2877	696	719	171	52	420	8555	8372	2759	276	286	78	52	420
G000003-3	0.056	10017	10070	2529	722	759	226	52	420	9213	9108	2478	274	282	78	52	420
G000004-1	0.069	14592	14844	2668	700	724	248	52	420	13526	13262	2708	283	296	125	52	420
G000004-2	0.1	14794	15075	3532	717	773	439	52	420	13420	13743	3265	288	295	90	52	420
G000004-3	0.032	14127	13611	3496	763	883	584	52	420	13355	12152	3574	286	294	74	52	420
G000005-1	0.323	27721	27950	8523	739	762	187	52	420	21888	21786	6659	315	334	148	52	420
G000005-2	0.357	28824	28023	7807	739	767	225	52	420	22239	22084	5741	312	322	77	52	420
G000005-3	0.284	28109	26786	8356	755	774	226	52	420	22764	20968	6044	302	309	72	52	420
G000006-1	0.201	24270	22995	4654	662	748	757	52	420	20868	19258	4596	328	353	194	52	420
G000006-2	-0.014	22231	22281	5689	634	731	767	52	420	22111	20348	5704	298	314	114	52	420
G000006-3	0.249	24566	23802	4431	686	879	1534	52	420	20419	19770	4659	326	352	195	52	420
G000007-1	0.093	11438	10956	4800	676	702	167	52	340	10345	9760	4274	253	261	67	52	340
G000007-2	0.013	5740	5900	4103	676	714	205	80	534	5278	4883	3505	258	280	115	80	534
!sample_table_end
