^SAMPLE = GSM77495
!Sample_title = 1EP9
!Sample_geo_accession = GSM77495
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	-0.109	6216	5897	1744	720	739	177	52	340	6283	5926	1562	355	366	91	52	340
G000001-2	-0.044	5751	5601	1707	704	731	230	52	340	5540	5420	1546	335	341	82	52	340
G000001-3	-0.124	5451	5195	1839	690	731	224	52	340	5523	5443	1694	334	336	80	52	340
G000002-1	0.006	23381	22422	3543	683	733	499	52	420	22946	22613	2419	342	355	112	52	420
G000002-2	-0.028	23404	23211	2744	671	711	219	52	420	23506	23163	2685	328	341	99	52	420
G000002-3	0.003	22712	22142	4266	662	687	198	52	420	22335	21287	5086	333	336	93	52	420
G000003-1	0.026	12156	11713	2744	673	711	336	52	340	11605	11321	2097	330	336	93	52	340
G000003-2	0.018	13716	13407	3282	653	675	166	52	340	13233	12949	2493	336	341	83	52	340
G000003-3	0.055	13938	13343	3461	650	665	171	52	340	13120	13090	2547	327	332	81	52	340
G000004-1	0.211	19865	20902	3183	621	644	177	52	340	16957	17344	3123	337	358	317	52	340
G000004-2	0.121	19824	20169	2680	639	651	164	52	420	17959	17847	2381	318	331	82	52	420
G000004-3	0.18	19482	18915	4210	625	651	386	52	420	16962	16486	3610	313	320	84	52	420
G000005-1	0.008	32021	30014	7554	651	685	243	52	340	31537	30411	5794	345	369	222	52	340
G000005-2	0.008	32634	33147	5855	630	642	161	52	340	32154	32737	5541	338	348	104	52	340
G000005-3	0.039	40051	39606	8798	623	648	204	52	340	38682	37277	9920	318	332	106	52	340
G000006-1	-0.014	26864	27117	4177	601	627	269	52	420	26859	26653	3160	336	344	92	52	420
G000006-2	0.024	26825	26236	5091	605	639	378	52	340	26133	25225	5627	342	360	238	52	340
G000006-3	0.006	28325	29062	5288	590	611	195	52	420	27950	28196	5197	330	341	88	52	420
G000007-1	-0.053	14196	14124	3536	743	763	181	52	340	14316	13492	3766	357	368	86	52	340
G000007-2	0.008	13391	13579	2821	728	755	173	52	340	12953	12993	2867	360	367	88	52	340
!sample_table_end
