^SAMPLE = GSM40524
!Sample_title = M17 Cy5
!Sample_geo_accession = GSM40524
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 31 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.133	5012	4952	811	159	167	59	52	384	5539	5299	922	216	221	56	52	384
G000001-2	29	2	1	-0.133	5186	5041	862	156	161	56	52	354	5720	5350	1089	205	216	61	52	354
G000001-3	29	3	1	-0.183	4778	4775	782	154	158	50	52	379	5455	5245	838	207	216	62	52	379
G000002-1	21	1	1	0.086	10354	9420	4086	190	195	64	80	462	9798	9587	4054	225	230	63	80	462
G000002-2	21	2	1	-0.121	10363	9044	3755	179	192	73	80	414	11291	9393	3778	215	224	65	80	414
G000002-3	21	3	1	-0.016	11957	11540	1794	172	187	96	52	360	12130	11826	1919	215	224	69	52	360
G000003-1	13	1	1	0.007	9863	9520	2180	184	194	67	52	384	9867	9250	2281	232	237	60	52	384
G000003-2	13	2	1	0.026	9263	8763	2041	189	195	66	52	370	9149	8883	1588	239	253	121	52	370
G000003-3	13	3	1	0.073	8801	8794	1360	188	197	77	52	370	8428	8325	1131	240	257	98	52	370
G000004-1	5	1	1	-0.033	11454	10146	4126	208	214	87	80	476	11751	10261	3701	243	262	119	80	476
G000004-2	5	2	1	0.077	12556	12394	1193	195	206	69	52	334	11977	11935	1383	256	280	135	52	334
G000004-3	5	3	1	-0.037	9951	8803	3708	193	198	57	80	426	10249	9172	3582	237	240	61	80	426
G000005-1	29	4	1	-0.166	23232	22249	4427	157	166	59	52	386	26106	24588	4855	217	223	59	52	386
G000005-2	29	5	1	-0.173	20482	19760	4435	164	169	57	52	362	23111	22197	4335	212	216	57	52	362
G000005-3	29	6	1	-0.134	21004	21121	4214	164	173	63	52	370	23080	22990	4540	209	213	55	52	370
G000006-1	21	4	1	-0.041	13508	12838	3167	177	186	78	52	378	13923	13301	2830	212	220	58	52	378
G000006-2	21	5	1	-0.104	12456	12239	2484	174	182	65	52	371	13403	13302	2453	206	219	122	52	371
G000006-3	21	6	1	-0.072	11905	11070	2321	179	185	68	52	363	12538	11767	2584	214	228	124	52	363
G000007-1	13	4	1	0.012	10876	10055	2240	180	194	83	52	362	10836	10410	1785	229	236	60	52	362
G000007-2	13	5	1	-0.097	10259	10294	1983	181	189	62	52	306	11012	10693	1806	233	236	57	52	306
!sample_table_end
