^SAMPLE = GSM40107
!Sample_title = M11 Cy5
!Sample_geo_accession = GSM40107
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.184	4797	4480	1430	553	567	163	52	340	4086	3789	1335	351	361	97	52	340
G000001-2	4	20	1	-0.014	3736	4000	1511	554	571	148	52	340	3564	3635	1279	351	363	108	52	340
G000001-3	4	21	1	0.071	4427	4213	1275	541	562	143	52	340	4050	3835	1282	350	358	109	52	340
G000002-1	12	19	1	0.048	18099	18174	2818	524	539	154	52	420	17368	17158	2602	370	386	120	52	420
G000002-2	12	20	1	0.103	17378	17357	2130	521	536	165	52	340	16056	16091	2358	363	377	120	52	340
G000002-3	12	21	1	0.066	17349	17652	2312	506	525	154	52	420	16443	16422	1942	356	368	115	52	420
G000003-1	20	19	1	0.087	10067	10127	2202	534	548	145	52	420	9348	9180	2207	374	386	106	52	420
G000003-2	20	20	1	0.061	11061	11213	2001	531	556	244	52	340	10467	10534	1788	375	392	155	52	340
G000003-3	20	21	1	0.13	11341	11533	2192	518	534	126	52	340	10270	10315	2294	381	388	118	52	340
G000004-1	28	19	1	-0.023	12253	12682	2089	501	518	151	52	340	12318	12523	2019	374	383	106	52	340
G000004-2	28	20	1	0.098	12776	13014	2363	523	547	194	52	420	11812	12071	2691	366	380	149	52	420
G000004-3	28	21	1	0.074	13568	13843	2506	513	555	316	52	420	12770	13189	2591	365	382	161	52	420
G000005-1	36	19	1	0.093	22678	23140	4070	541	582	304	52	340	21152	22027	4003	403	436	244	52	340
G000005-2	36	20	1	0.133	23662	24422	4091	521	540	149	52	340	21500	22384	5037	396	408	144	52	340
G000005-3	36	21	1	0.107	24209	24985	6521	526	550	181	52	420	22377	23161	6213	380	395	139	52	420
G000006-1	44	19	1	-0.046	15879	16016	3084	589	598	138	52	340	16178	16093	2626	392	415	124	52	340
G000006-2	44	20	1	0.033	16734	16043	3937	572	627	701	52	420	16191	15736	3639	395	410	138	52	420
G000006-3	44	21	1	0.087	17792	17415	2977	555	563	164	52	420	16614	16536	3274	382	395	120	52	420
G000007-1	4	16	1	0.208	12154	12306	2073	562	579	181	52	420	10385	10546	1917	350	361	101	52	420
G000007-2	4	17	1	0.205	11472	11619	2509	548	577	154	52	340	9830	10013	2145	353	365	103	52	340
!sample_table_end
