^SAMPLE = GSM40975
!Sample_title = 2M20 Cy5
!Sample_geo_accession = GSM40975
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 03 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	-0.42	9993	8493	4442	455	525	356	52	340	13078	10862	5811	318	390	190	52	340
G000001-2	4	20	1	-0.486	5476	5247	1911	649	825	1087	52	340	7098	6553	2560	336	528	1258	52	340
G000001-3	4	21	1	-1.2	3380	3415	386	1589	1824	926	32	236	4777	4777	691	662	848	540	32	236
G000002-1	12	19	1	0.141	21748	20464	4372	360	366	70	52	420	19674	18407	4835	278	292	81	52	420
G000002-2	12	20	1	0.09	19789	18761	3636	452	462	107	52	420	18420	17632	3067	257	261	62	52	420
G000002-3	12	21	1	0.163	5200	5912	4710	630	1026	1030	120	763	4479	5251	3906	398	1596	3185	120	763
G000003-1	20	19	1	-0.033	12039	11000	4568	325	326	67	52	420	12347	11475	4364	365	370	74	52	420
G000003-2	20	20	1	-0.087	11330	10819	4260	402	421	158	52	340	11871	10752	3709	264	268	58	52	340
G000003-3	20	21	1	0.05	1817	3340	3045	531	827	831	120	752	1534	3327	3355	292	523	1924	120	752
G000004-1	28	19	1	0.148	23151	21947	4724	328	341	111	52	340	20886	19978	4532	295	302	86	52	340
G000004-2	28	20	1	0.163	22867	21766	4573	346	348	69	52	340	20385	19281	4566	276	279	59	52	340
G000004-3	28	21	1	-0.305	12725	11782	3423	405	485	285	52	420	15594	13515	4489	377	537	393	52	420
G000005-1	36	19	1	0.089	37412	33009	11269	338	353	117	52	420	35116	31265	10123	265	265	68	52	420
G000005-2	36	20	1	0.074	36834	33863	11420	331	335	75	52	420	34930	32212	10178	251	259	61	52	420
G000005-3	36	21	1	0.041	33468	30004	9865	396	450	358	52	420	32459	29104	10535	315	343	159	52	420
G000006-1	44	19	1	0.071	20180	19019	4937	327	341	125	52	420	19172	17717	4814	272	274	62	52	420
G000006-2	44	20	1	0.176	22332	21576	5424	340	343	73	52	420	19745	19147	5267	274	282	67	52	420
G000006-3	44	21	1	0.192	22820	22098	3951	361	369	82	52	420	19934	19137	3587	273	276	64	52	420
G000007-1	4	16	1	0.041	14959	13609	3887	394	434	267	52	420	14446	13433	3996	288	292	70	52	420
G000007-2	4	17	1	-0.075	16807	15834	3702	401	418	121	52	340	17559	16413	3674	276	283	68	52	340
!sample_table_end
