^SAMPLE = GSM40526
!Sample_title = M18 Cy5
!Sample_geo_accession = GSM40526
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 31 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.089	5590	4867	1938	197	209	100	80	464	5981	5302	2001	246	257	85	80	464
G000001-2	29	2	1	-0.112	6031	5969	876	187	198	77	52	352	6547	6383	789	231	243	82	52	352
G000001-3	29	3	1	-0.097	6295	6190	969	185	193	70	52	370	6768	6595	961	235	246	76	52	370
G000002-1	21	1	1	-0.077	14366	13887	2786	186	198	72	52	385	15200	14571	3346	239	245	72	52	385
G000002-2	21	2	1	-0.056	13383	13287	2667	183	196	79	52	370	13960	13536	3266	241	249	99	52	370
G000002-3	21	3	1	-0.073	14720	14446	2371	180	186	65	52	312	15535	14922	2135	238	242	72	52	312
G000003-1	13	1	1	-0.116	11923	11298	2515	201	208	74	52	320	12953	12286	2744	247	254	68	52	320
G000003-2	13	2	1	-0.125	10429	10029	2466	197	207	77	52	306	11391	11346	2530	230	236	73	52	306
G000003-3	13	3	1	-0.17	10456	10141	2132	193	204	75	52	314	11785	11327	2487	238	238	70	52	314
G000004-1	5	1	1	-0.05	13689	13671	2288	186	196	68	52	392	14209	14080	2366	231	239	74	52	392
G000004-2	5	2	1	-0.084	12724	12435	2162	186	189	64	52	314	13518	13298	2260	227	234	68	52	314
G000004-3	5	3	1	-0.059	13856	13659	2326	177	192	109	52	307	14486	14309	2330	233	240	72	52	307
G000005-1	29	4	1	-0.09	22732	21755	3988	183	198	76	52	362	24246	23379	4383	240	249	75	52	362
G000005-2	29	5	1	-0.122	22558	22294	5236	187	200	108	52	362	24582	24404	6184	236	247	89	52	362
G000005-3	29	6	1	-0.164	21590	21675	4206	198	212	119	52	306	24193	24116	4763	232	248	83	52	306
G000006-1	21	4	1	-0.119	14435	14309	2370	180	190	67	52	299	15714	15229	2561	230	238	69	52	299
G000006-2	21	5	1	-0.128	15611	15009	2502	198	202	61	52	307	17081	16319	3052	234	239	71	52	307
G000006-3	21	6	1	-0.18	14564	14092	2989	190	202	115	52	320	16522	15246	3610	239	248	76	52	320
G000007-1	13	4	1	-0.031	13052	12617	1759	189	196	67	52	306	13382	13209	1872	238	243	68	52	306
G000007-2	13	5	1	-0.054	12737	12060	2362	188	196	67	52	306	13265	12656	2689	236	239	67	52	306
!sample_table_end
