^SAMPLE = GSM40584
!Sample_title = M24 Cy3
!Sample_geo_accession = GSM40584
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 01 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.087	5464	5330	757	195	210	73	52	328	5120	5089	725	160	164	42	100	328
G000001-2	29	2	1	0.081	5002	4792	853	194	201	62	52	370	4703	4607	590	157	162	42	52	370
G000001-3	29	3	1	0.112	4784	4782	499	200	212	74	52	372	4408	4347	464	165	171	45	52	372
G000002-1	21	1	1	0.078	13106	12729	1879	196	208	80	52	328	12391	11739	1813	160	171	49	100	328
G000002-2	21	2	1	0.124	12274	11843	1715	210	224	90	52	306	11241	10998	1263	172	181	67	52	306
G000002-3	21	3	1	0.1	11191	10499	2727	197	219	93	52	306	10416	9651	2853	161	180	196	52	306
G000003-1	13	1	1	0.047	9448	9064	1664	184	223	455	52	321	9115	8456	1991	146	156	84	100	321
G000003-2	13	2	1	0.099	8585	7846	1929	192	228	465	52	306	7982	7549	1748	147	155	81	52	306
G000003-3	13	3	1	0.044	8535	8125	1526	190	198	70	52	307	8244	7591	2072	148	151	41	52	307
G000004-1	5	1	1	0.127	12037	11348	2998	166	173	60	52	394	11008	10612	2163	134	134	34	100	394
G000004-2	5	2	1	0.089	11648	10769	2373	166	173	59	52	363	10930	10112	2386	133	137	43	52	363
G000004-3	5	3	1	0.153	10572	10434	1695	175	184	67	52	307	9493	9102	2038	141	143	43	52	307
G000005-1	29	4	1	0.034	24160	22583	5374	189	205	74	52	314	23581	21214	5858	162	167	41	100	314
G000005-2	29	5	1	0.086	24873	23088	4842	192	204	74	52	322	23406	22014	4209	158	162	39	52	322
G000005-3	29	6	1	0.069	25088	23731	4513	193	202	68	52	322	23885	22656	4323	155	163	50	52	322
G000006-1	21	4	1	0.082	13583	13277	1814	209	220	77	52	314	12790	12476	1820	155	165	56	100	314
G000006-2	21	5	1	0.119	14116	13520	2889	200	204	61	52	314	12967	12689	2693	157	159	41	52	314
G000006-3	21	6	1	0.074	13874	13356	2656	196	201	67	52	315	13148	12657	2104	157	160	47	52	315
G000007-1	13	4	1	0.08	9824	9416	2352	194	198	69	52	320	9255	8634	2767	143	148	36	100	320
G000007-2	13	5	1	0.06	9806	9869	1140	178	190	82	32	236	9377	9160	937	141	148	41	32	236
!sample_table_end
