^SAMPLE = GSM40593
!Sample_title = M29 Cy5
!Sample_geo_accession = GSM40593
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 01 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.052	4312	4347	1800	307	323	136	80	464	4406	4607	1904	253	267	105	80	464
G000001-2	29	2	1	-0.037	6782	6392	1197	303	316	107	52	361	6907	6490	1317	259	276	117	52	361
G000001-3	29	3	1	-0.181	4079	4589	1328	302	314	136	52	371	4543	4834	1423	260	263	66	52	371
G000002-1	21	1	1	0.045	16317	15134	5527	334	375	215	80	462	15755	14954	5356	268	293	127	80	462
G000002-2	21	2	1	0.055	19519	18838	4081	323	340	107	52	354	18731	18117	4236	250	263	79	52	354
G000002-3	21	3	1	-0.001	19302	18672	3240	314	336	115	52	370	19259	18232	3807	257	272	125	52	370
G000003-1	13	1	1	-0.011	11355	10631	3206	311	344	212	52	392	11379	10792	3129	251	272	157	52	392
G000003-2	13	2	1	-0.091	11270	11108	2517	305	320	108	52	362	11927	11382	2579	248	259	71	52	362
G000003-3	13	3	1	-0.094	11696	11014	2918	310	330	115	52	362	12406	11224	3427	253	264	72	52	362
G000004-1	5	1	1	-0.12	18647	17810	3145	286	292	92	52	392	20186	19504	3565	232	239	58	52	392
G000004-2	5	2	1	-0.124	16763	16308	2894	276	284	82	52	362	18205	17849	3143	239	242	59	52	362
G000004-3	5	3	1	-0.209	17791	17763	3413	280	285	75	52	352	20481	19073	4391	238	242	58	52	352
G000005-1	29	4	1	-0.11	21502	21614	4104	308	328	155	52	363	23130	23688	5271	258	266	72	52	363
G000005-2	29	5	1	-0.109	22721	21928	6855	306	316	107	52	364	24434	23508	7883	267	275	77	52	364
G000005-3	29	6	1	-0.135	24371	21209	9545	314	336	209	80	448	26696	23138	10669	271	275	73	80	448
G000006-1	21	4	1	-0.044	22310	21630	3266	333	351	113	52	370	22938	22410	3415	273	286	102	52	370
G000006-2	21	5	1	-0.056	21901	21110	3604	327	349	130	52	370	22693	21462	3992	262	270	88	52	370
G000006-3	21	6	1	-0.089	23495	22170	4893	331	338	78	52	360	24905	23599	4378	266	270	75	52	360
G000007-1	13	4	1	-0.112	13278	12752	2872	323	349	157	52	314	14258	13373	3050	257	271	81	52	314
G000007-2	13	5	1	-0.015	13954	13175	2575	327	337	83	52	362	14029	13754	2220	258	263	65	52	362
!sample_table_end
