^SAMPLE = GSM40109
!Sample_title = M12 Cy5
!Sample_geo_accession = GSM40109
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.146	6387	6215	829	128	132	46	52	393	7172	6826	1425	247	250	68	52	393
G000001-2	29	2	1	-0.186	6366	6406	608	122	129	49	52	370	7350	7298	548	247	248	67	52	370
G000001-3	29	3	1	-0.146	6368	6305	624	126	129	48	52	314	7151	7129	679	242	250	68	52	314
G000002-1	21	1	1	-0.057	13798	13685	1145	116	121	45	52	392	14467	14475	1268	233	239	68	52	392
G000002-2	21	2	1	0.046	12596	12513	2207	135	143	67	52	362	12327	12357	2097	255	287	195	52	362
G000002-3	21	3	1	-0.049	12973	12711	2007	126	137	67	52	370	13506	12760	2696	219	257	200	52	370
G000003-1	13	1	1	-0.038	9573	9338	1453	130	134	45	52	320	9939	9644	1480	246	251	72	52	320
G000003-2	13	2	1	-0.015	9368	9077	1638	126	130	44	52	371	9589	9048	2106	250	256	73	52	371
G000003-3	13	3	1	-0.089	9293	8873	2060	131	135	48	52	372	9996	9014	2549	254	261	76	52	372
G000004-1	5	1	1	-0.1	11796	11490	1622	132	136	51	52	392	12755	12713	1441	252	263	79	52	392
G000004-2	5	2	1	-0.114	11050	10943	1370	131	137	51	52	362	12057	11662	2022	244	244	70	52	362
G000004-3	5	3	1	-0.114	11617	11433	1501	126	131	48	52	370	12683	12316	2080	244	241	63	52	370
G000005-1	29	4	1	0.003	23063	22783	1930	132	135	47	52	306	23150	22541	2230	265	264	74	52	306
G000005-2	29	5	1	0.004	22983	22546	2601	124	129	47	52	371	23054	22001	3071	258	262	69	52	371
G000005-3	29	6	1	0.014	23659	23282	3022	126	129	47	52	370	23552	23086	3108	254	262	68	52	370
G000006-1	21	4	1	-0.086	14596	14109	1883	112	118	43	52	321	15575	14874	2540	201	205	64	52	321
G000006-2	21	5	1	-0.053	15038	14295	2307	123	126	44	52	307	15704	15427	2053	233	236	68	52	307
G000006-3	21	6	1	-0.074	15829	15411	2078	117	123	46	52	307	16770	16042	2677	226	238	68	52	307
G000007-1	13	4	1	-0.067	11156	10731	1391	133	138	49	52	306	11805	11472	1310	261	264	79	52	306
G000007-2	13	5	1	-0.054	10908	10281	2130	139	143	50	52	314	11436	10550	2685	260	267	74	52	314
!sample_table_end
