^SAMPLE = GSM40090
!Sample_title = M1 Cy3
!Sample_geo_accession = GSM40090
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.263	8005	7485	1394	155	161	38	52	320	6669	6289	1175	126	128	26	52	320
G000001-2	29	2	1	0.209	7710	7243	1271	159	167	90	52	363	6657	6136	1287	127	129	29	52	363
G000001-3	29	3	1	0.204	7871	7685	1067	155	160	40	52	372	6830	6419	1051	130	132	27	52	372
G000002-1	21	1	1	0.217	18322	16851	3508	163	166	39	52	393	15754	14278	3396	120	121	26	52	393
G000002-2	21	2	1	0.195	17749	16800	3139	160	162	40	52	306	15484	14479	2605	120	122	24	52	306
G000002-3	21	3	1	0.245	18350	16957	3068	160	162	40	52	378	15469	14397	2774	125	126	26	52	378
G000003-1	13	1	1	0.199	12849	11904	2887	157	159	37	52	328	11178	10222	2554	123	123	25	52	328
G000003-2	13	2	1	0.215	12488	11430	2716	152	154	37	52	306	10747	9932	2208	121	122	28	52	306
G000003-3	13	3	1	0.234	12483	11190	3199	152	155	44	52	370	10603	9488	3141	118	122	28	52	370
G000004-1	5	1	1	0.202	16852	16624	1627	148	152	38	52	392	14651	14411	1259	122	124	26	52	392
G000004-2	5	2	1	0.198	16224	15581	2429	149	153	42	52	362	14140	13656	1654	126	128	28	52	362
G000004-3	5	3	1	0.236	16725	15669	2762	148	152	43	52	362	14199	13116	2878	122	125	27	52	362
G000005-1	29	4	1	0.375	33420	31486	5973	157	159	38	52	379	25778	24070	5113	132	133	26	52	379
G000005-2	29	5	1	0.366	31951	29990	5290	155	157	37	52	322	24796	23383	4130	134	135	27	52	322
G000005-3	29	6	1	0.371	32222	29796	6203	156	157	37	52	378	24933	23608	4422	135	137	27	52	378
G000006-1	21	4	1	0.185	22763	21420	4072	160	160	38	52	304	20011	18796	3478	124	126	27	52	304
G000006-2	21	5	1	0.24	21058	18689	4692	153	155	35	52	362	17823	15911	4641	123	126	27	52	362
G000006-3	21	6	1	0.197	20653	19193	3917	153	155	39	52	315	18014	16847	3132	127	130	31	52	315
G000007-1	13	4	1	0.185	13605	12331	3114	148	153	40	52	370	11959	10542	3021	122	125	27	52	370
G000007-2	13	5	1	0.169	13302	11938	2707	149	159	88	52	314	11826	10735	2343	128	128	28	52	314
!sample_table_end
