^SAMPLE = GSM40943
!Sample_title = 2M12 Cy5
!Sample_geo_accession = GSM40943
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.045	5556	5474	1276	463	476	215	52	340	5350	5088	1446	413	421	113	52	340
G000001-2	4	20	1	0.074	6088	5647	1278	437	448	105	52	340	5759	5492	1291	389	405	104	52	340
G000001-3	4	21	1	0.094	5926	5610	1279	461	475	150	52	340	5500	5320	1160	379	388	114	52	340
G000002-1	12	19	1	-0.139	15267	15032	1895	381	387	85	52	420	16740	16326	2468	347	359	112	52	420
G000002-2	12	20	1	-0.118	15305	15229	1518	384	390	85	52	420	16546	16673	1936	352	365	103	52	420
G000002-3	12	21	1	-0.12	15561	15153	2203	373	382	88	52	420	16857	16390	3006	346	357	101	52	420
G000003-1	20	19	1	-0.092	9045	8879	2046	417	425	112	52	340	9560	9083	1891	367	383	103	52	340
G000003-2	20	20	1	-0.005	9459	9381	2101	404	437	191	52	340	9450	9393	2361	364	377	117	52	340
G000003-3	20	21	1	0.025	9806	9433	2298	410	427	144	52	420	9599	9394	2586	365	372	97	52	420
G000004-1	28	19	1	-0.151	14504	14384	2326	348	357	100	52	420	16040	15915	2750	323	340	99	52	420
G000004-2	28	20	1	-0.174	13876	13412	2345	349	353	88	52	420	15592	14830	2508	329	341	90	52	420
G000004-3	28	21	1	-0.141	13985	13554	2055	346	354	81	52	420	15361	14864	2256	324	332	80	52	420
G000005-1	36	19	1	-0.05	22481	21728	6482	352	356	90	52	340	23225	21638	7125	315	331	121	52	340
G000005-2	36	20	1	0.002	26087	25430	3830	326	344	114	52	340	26047	25847	4044	317	327	127	52	340
G000005-3	36	21	1	0.012	25817	24603	5835	317	327	77	52	340	25608	24789	5498	313	312	80	52	340
G000006-1	44	19	1	-0.152	13884	14103	2177	330	335	77	52	420	15383	15361	2729	320	327	103	52	420
G000006-2	44	20	1	-0.171	13244	13323	2589	329	338	86	52	340	14853	14721	2846	308	318	89	52	340
G000006-3	44	21	1	-0.182	13158	13404	1966	319	331	104	52	340	14873	14619	2519	303	311	89	52	340
G000007-1	4	16	1	-0.083	11803	11336	2097	466	482	185	52	420	12421	12028	2817	416	431	146	52	420
G000007-2	4	17	1	-0.141	12233	12317	1842	455	467	114	52	420	13375	13179	2450	392	407	116	52	420
!sample_table_end
