^SAMPLE = GSM40946
!Sample_title = 2M13 Cy5
!Sample_geo_accession = GSM40946
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	-0.694	2704	2619	658	377	385	89	52	340	4082	3955	948	317	321	70	52	340
G000001-2	4	20	1	-0.643	2724	2567	675	371	384	92	52	340	3988	3871	1211	313	322	78	52	340
G000001-3	4	21	1	-0.802	2551	2468	627	373	375	76	52	420	4114	3766	1100	317	320	70	52	420
G000002-1	12	19	1	-0.107	14869	14414	2095	372	394	116	52	420	15951	15016	2636	339	345	81	52	420
G000002-2	12	20	1	-0.12	12709	10982	4509	391	399	89	80	541	13721	11780	5077	339	344	81	80	541
G000002-3	12	21	1	-0.131	13821	13595	1581	396	398	87	52	420	15044	14632	1770	340	349	79	52	420
G000003-1	20	19	1	0.006	7271	7053	1929	358	366	74	52	420	7214	7194	2068	331	333	72	52	420
G000003-2	20	20	1	-0.055	7588	7363	1761	373	381	109	52	340	7829	7619	1617	335	344	90	52	340
G000003-3	20	21	1	-0.117	8494	8163	2012	372	396	225	52	340	9135	8417	2187	326	336	74	52	340
G000004-1	28	19	1	0.065	14333	13849	2427	340	350	100	52	420	13683	12814	2784	310	313	73	52	420
G000004-2	28	20	1	0.024	14542	14163	1982	339	341	69	52	420	14280	13969	2456	310	312	71	52	420
G000004-3	28	21	1	0.008	14081	13232	3378	341	349	90	52	420	13964	12785	3511	300	309	82	52	420
G000005-1	36	19	1	-0.368	21819	19607	5534	322	389	882	52	420	28024	24215	7103	288	576	2878	52	420
G000005-2	36	20	1	-0.342	23609	21427	6597	327	383	740	52	414	29828	27129	9160	309	328	195	52	414
G000005-3	36	21	1	-0.36	21846	19659	6343	321	350	365	52	414	27908	24698	8374	289	294	97	52	414
G000006-1	44	19	1	0.147	14860	14794	2323	325	326	64	52	420	13415	13329	2173	292	295	65	52	420
G000006-2	44	20	1	0.132	15147	14459	3772	315	323	79	52	420	13822	12843	3464	283	287	63	52	420
G000006-3	44	21	1	0.206	14991	14500	3123	300	302	66	52	420	13008	12867	2980	275	279	64	52	420
G000007-1	4	16	1	-0.259	8384	8146	1753	370	374	77	52	420	9888	9389	2117	301	310	73	52	420
G000007-2	4	17	1	-0.222	7376	6479	2892	378	399	242	80	541	8469	7310	3590	308	321	104	80	541
!sample_table_end
