^SAMPLE = GSM40091
!Sample_title = M1 Cy5
!Sample_geo_accession = GSM40091
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.183	8494	8602	1018	154	157	44	52	320	7493	7563	970	148	151	38	52	320
G000001-2	29	2	1	0.175	8281	8047	1226	154	159	49	52	314	7340	6985	1446	143	149	35	52	314
G000001-3	29	3	1	0.184	8229	8208	683	151	157	53	52	315	7258	7213	762	145	148	34	52	315
G000002-1	21	1	1	0.152	20555	19788	2968	159	163	44	52	401	18508	17747	2458	147	152	68	52	401
G000002-2	21	2	1	0.153	20726	19930	2730	161	164	41	52	306	18649	18258	1778	149	149	33	52	306
G000002-3	21	3	1	0.134	20701	20360	2332	155	158	39	52	313	18867	18170	2860	149	150	35	52	313
G000003-1	13	1	1	0.17	15761	14935	2194	159	161	41	52	312	14016	13053	2726	147	148	35	52	312
G000003-2	13	2	1	0.18	15920	14910	2816	156	156	39	52	306	14058	12658	3728	141	144	34	52	306
G000003-3	13	3	1	0.146	15846	14696	3003	158	159	39	52	314	14320	12811	3846	145	147	35	52	314
G000004-1	5	1	1	0.15	20784	19976	2467	156	156	41	52	393	18739	18311	2130	142	146	48	52	393
G000004-2	5	2	1	0.142	20225	20032	1759	154	157	42	52	370	18340	18202	1331	145	148	36	52	370
G000004-3	5	3	1	0.139	20506	19679	3215	148	153	41	52	313	18651	17562	3379	164	176	57	52	313
G000005-1	29	4	1	0.044	31404	29528	6304	157	159	49	52	381	30454	29012	6097	146	150	35	52	381
G000005-2	29	5	1	0.024	31736	30802	4045	152	155	41	52	315	31221	30582	2909	150	152	37	52	315
G000005-3	29	6	1	0.022	33810	33099	5392	150	157	42	52	314	33308	33081	4165	158	159	38	52	314
G000006-1	21	4	1	0.135	24957	23479	4638	155	158	40	52	321	22745	21739	3648	152	154	36	52	321
G000006-2	21	5	1	0.16	24907	23927	2968	156	161	41	52	307	22308	21208	3499	150	154	37	52	307
G000006-3	21	6	1	0.164	25766	24760	2826	154	157	40	52	314	23003	22040	2848	149	154	40	52	314
G000007-1	13	4	1	0.162	15873	14242	4085	150	156	41	52	324	14206	12545	3872	156	157	38	52	324
G000007-2	13	5	1	0.159	15813	15644	883	148	158	56	32	236	14297	14175	1045	264	268	98	32	236
!sample_table_end
