^SAMPLE = GSM40095
!Sample_title = M3 Cy5
!Sample_geo_accession = GSM40095
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.024	5724	5580	1570	566	585	126	52	340	5509	5249	1598	435	451	102	52	340
G000001-2	4	20	1	-0.023	4950	4973	1850	561	574	119	52	340	4883	4560	1855	422	427	97	52	340
G000001-3	4	21	1	0.121	6059	6045	1962	545	563	130	52	340	5498	5396	1857	429	449	143	52	340
G000002-1	12	19	1	-0.13	17296	17382	3123	529	553	263	52	414	18790	18461	3553	438	451	144	52	414
G000002-2	12	20	1	-0.136	16369	16350	2863	498	541	349	52	420	17855	17197	3278	412	436	180	52	420
G000002-3	12	21	1	-0.034	16279	16186	2662	495	519	155	52	420	16563	16329	3250	407	432	129	52	420
G000003-1	20	19	1	-0.023	11444	11171	2183	567	585	143	52	340	11504	11178	2388	455	455	107	52	340
G000003-2	20	20	1	-0.016	11113	10957	1844	552	562	144	52	340	11114	10866	2055	435	439	106	52	340
G000003-3	20	21	1	0	10099	10137	2662	534	541	114	52	420	9989	9760	2349	424	444	130	52	420
G000004-1	28	19	1	-0.13	13690	13787	2149	517	537	149	52	340	14841	14759	2348	421	436	131	52	340
G000004-2	28	20	1	-0.164	13575	13132	2611	514	533	186	52	420	15039	13981	3103	409	442	181	52	420
G000004-3	28	21	1	-0.144	13479	13680	2386	529	563	194	52	420	14729	14390	2936	423	463	274	52	420
G000005-1	36	19	1	0.244	26679	24999	5545	492	511	140	52	340	22494	21190	4974	389	404	122	52	340
G000005-2	36	20	1	0.133	28280	26606	5905	509	548	211	52	340	25740	23752	6019	422	667	2498	52	340
G000005-3	36	21	1	0.134	27589	25855	7388	522	581	518	52	420	25076	23363	5930	414	435	175	52	420
G000006-1	44	19	1	-0.016	19861	18978	3438	506	562	329	52	420	19975	19079	3492	401	428	191	52	420
G000006-2	44	20	1	-0.032	20409	19963	3859	516	578	265	52	420	20743	20102	3855	402	443	250	52	420
G000006-3	44	21	1	-0.014	21536	20494	5295	484	532	260	52	420	21634	20001	6107	378	400	164	52	420
G000007-1	4	16	1	-0.041	11799	12009	1797	567	576	129	52	340	11995	11953	2079	443	449	131	52	340
G000007-2	4	17	1	-0.058	11949	12185	2696	558	565	126	52	340	12308	12055	2791	451	455	132	52	340
!sample_table_end
