^SAMPLE = GSM40098
!Sample_title = M5 Cy3
!Sample_geo_accession = GSM40098
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.233	7314	7064	873	283	287	74	52	384	8563	8596	787	301	321	151	52	384
G000001-2	29	2	1	-0.347	7782	7802	895	260	271	77	52	379	9876	9558	1498	308	307	72	52	379
G000001-3	29	3	1	-0.321	7618	7462	1434	267	274	74	52	379	9446	9402	1528	262	264	65	52	379
G000002-1	21	1	1	-0.219	14575	14286	1323	316	312	82	52	393	16907	16719	1694	316	338	130	52	393
G000002-2	21	2	1	-0.337	16599	16709	1385	277	280	74	52	314	20967	21160	1471	344	346	74	52	314
G000002-3	21	3	1	-0.358	16779	17027	1395	269	272	70	52	322	21413	21723	1915	256	266	72	52	322
G000003-1	13	1	1	-0.276	8331	8333	865	301	305	77	52	328	10022	9897	1202	302	321	128	52	328
G000003-2	13	2	1	-0.382	9978	9853	1235	284	289	73	52	315	12950	12828	1298	320	317	73	52	315
G000003-3	13	3	1	-0.4	9381	9210	1534	272	277	73	52	307	12291	12219	1658	272	281	78	52	307
G000004-1	5	1	1	-0.212	10470	10302	1819	336	340	105	52	385	12066	11372	2797	325	378	302	52	385
G000004-2	5	2	1	-0.327	10847	11545	2197	285	292	76	52	314	13573	14497	2822	325	338	147	52	314
G000004-3	5	3	1	-0.291	11796	12016	967	284	289	72	52	307	14401	14332	1726	318	327	147	52	307
G000005-1	29	4	1	-0.341	23337	23211	2073	276	281	71	52	307	29460	29216	2628	249	251	62	52	307
G000005-2	29	5	1	-0.365	22786	21945	4191	275	280	73	52	322	29249	27522	5574	251	252	61	52	322
G000005-3	29	6	1	-0.343	23248	23218	2550	277	285	76	52	314	29396	29095	3649	250	254	64	52	314
G000006-1	21	4	1	-0.385	18340	18404	3562	257	260	68	52	370	23821	23542	3245	210	218	58	52	370
G000006-2	21	5	1	-0.319	18577	17823	2724	279	279	71	52	370	23046	22885	2248	226	236	62	52	370
G000006-3	21	6	1	-0.325	18337	17246	3482	276	279	79	52	372	22865	22254	3197	240	244	65	52	372
G000007-1	13	4	1	-0.351	12251	11873	1925	281	283	78	52	306	15503	15182	1808	240	243	70	52	306
G000007-2	13	5	1	-0.342	11799	11401	2257	282	288	76	52	307	14835	14440	1745	233	243	74	52	307
!sample_table_end
