^SAMPLE = GSM40097
!Sample_title = M4 Cy5
!Sample_geo_accession = GSM40097
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.04	7687	6652	2602	264	265	65	80	462	7459	6279	2497	239	241	58	80	462
G000001-2	29	2	1	0.088	8572	8503	720	250	253	65	52	354	8063	8075	638	232	268	406	52	354
G000001-3	29	3	1	0.118	8012	7628	1179	240	249	76	52	362	7393	6935	1341	231	309	696	52	362
G000002-1	21	1	1	0.1	19170	19113	1858	236	240	61	52	386	17896	17742	2017	226	233	57	52	386
G000002-2	21	2	1	0.085	17765	16745	3097	237	240	63	52	371	16754	15779	3095	227	230	54	52	371
G000002-3	21	3	1	0.064	18109	17298	2861	239	246	63	52	371	17325	16474	2950	232	238	62	52	371
G000003-1	13	1	1	0.063	11859	11458	1677	245	247	61	52	385	11346	10773	2134	227	229	58	52	385
G000003-2	13	2	1	0.095	10711	10266	1984	245	249	65	52	363	10025	9858	1869	223	228	59	52	363
G000003-3	13	3	1	0.052	10980	10593	1791	243	244	63	52	344	10584	9907	2175	226	230	58	52	344
G000004-1	5	1	1	0.078	16525	15785	2958	227	230	59	52	393	15656	15247	2465	221	221	52	52	393
G000004-2	5	2	1	0.192	20092	19214	3644	235	242	101	52	370	17602	17087	3082	216	219	64	52	370
G000004-3	5	3	1	0.08	13600	13181	2146	234	240	58	52	362	12853	12758	1825	210	213	54	52	362
G000005-1	29	4	1	-0.026	24249	23816	2955	252	254	61	52	371	24674	23672	3636	235	239	61	52	371
G000005-2	29	5	1	-0.002	24898	23679	4659	254	257	62	52	380	24908	23792	4611	235	250	165	52	380
G000005-3	29	6	1	-0.019	23670	22713	4679	254	257	65	52	370	23958	22872	4612	231	237	59	52	370
G000006-1	21	4	1	0.061	21438	21679	2117	248	252	62	52	372	20528	20286	2378	221	227	58	52	372
G000006-2	21	5	1	0.052	20734	19762	4306	247	249	59	52	314	19987	19142	3900	222	225	54	52	314
G000006-3	21	6	1	0.069	21390	20283	3943	246	249	63	52	362	20383	19314	3452	232	234	59	52	362
G000007-1	13	4	1	0.145	13151	12710	1958	239	243	57	52	363	11902	11101	2346	221	224	57	52	363
G000007-2	13	5	1	0.071	13266	12423	2920	241	245	60	52	314	12619	11767	2624	222	222	57	52	314
!sample_table_end
