^SAMPLE = GSM40934
!Sample_title = 2M10 Cy5
!Sample_geo_accession = GSM40934
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.201	4445	4391	806	383	398	110	52	340	3880	3873	727	346	353	79	52	340
G000001-2	4	20	1	0.269	4475	4343	922	389	412	217	52	340	3742	3797	816	352	368	133	52	340
G000001-3	4	21	1	0.216	4792	4657	1030	404	438	263	52	340	4118	3973	973	340	357	112	52	340
G000002-1	12	19	1	0.143	16426	16189	2176	378	381	90	52	414	14853	14371	2347	319	328	85	52	414
G000002-2	12	20	1	0.184	16642	16511	1394	373	379	84	52	420	14627	14549	1464	311	325	86	52	420
G000002-3	12	21	1	0.181	17062	16710	1869	361	366	81	52	420	15031	14729	1660	300	306	85	52	420
G000003-1	20	19	1	0.291	8737	8116	2167	358	365	103	52	340	7149	6976	1895	302	306	77	52	340
G000003-2	20	20	1	0.223	8755	8148	2452	340	348	104	52	420	7493	6787	2259	281	291	83	52	420
G000003-3	20	21	1	0.232	8873	8667	2434	335	356	207	52	340	7568	7391	1886	297	301	91	52	340
G000004-1	28	19	1	0.166	15318	14910	3017	373	393	162	52	340	13643	13751	2661	319	333	109	52	340
G000004-2	28	20	1	0.117	15966	15541	2374	366	388	153	52	420	14695	14007	2795	307	318	101	52	420
G000004-3	28	21	1	0.158	15911	15786	2350	365	374	100	52	420	14236	14118	2508	303	310	93	52	420
G000005-1	36	19	1	0.031	20750	20697	5562	380	389	112	52	340	20252	21245	4884	312	321	88	52	340
G000005-2	36	20	1	-0.004	22678	21587	6071	364	371	94	52	420	22680	21556	6772	308	312	84	52	420
G000005-3	36	21	1	0.005	22832	21232	5823	351	356	93	52	420	22691	20935	6503	292	294	83	52	420
G000006-1	44	19	1	0.048	11370	11591	2438	326	336	88	52	420	10961	10857	2049	277	291	82	52	420
G000006-2	44	20	1	0.18	11486	11203	1774	324	345	151	52	420	10130	10439	1863	280	294	112	52	420
G000006-3	44	21	1	0.067	11672	11202	2708	341	346	84	52	420	11101	10444	2558	287	292	79	52	420
G000007-1	4	16	1	0.25	11203	11113	2137	403	414	131	52	420	9431	9549	1498	350	373	209	52	420
G000007-2	4	17	1	0.289	11278	10670	2001	397	436	510	52	420	9262	8957	1869	355	371	170	52	420
!sample_table_end
