^SAMPLE = GSM40532
!Sample_title = M21 Cy5
!Sample_geo_accession = GSM40532
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 31 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.238	6023	5985	594	161	165	52	52	384	7137	7177	663	223	228	68	52	384
G000001-2	29	2	1	-0.206	5404	5089	1077	159	168	84	52	354	6273	6024	1316	223	229	78	52	354
G000001-3	29	3	1	-0.222	5871	5648	1123	163	178	96	52	313	6886	6433	1640	230	239	79	52	313
G000002-1	21	1	1	-0.15	14178	13854	3860	172	179	59	52	393	15783	15403	4189	246	247	63	52	393
G000002-2	21	2	1	-0.16	13252	12788	2939	169	176	59	52	362	14857	14669	3109	236	240	64	52	362
G000002-3	21	3	1	-0.158	15137	14306	3647	168	174	59	52	362	16938	16111	4002	239	244	64	52	362
G000003-1	13	1	1	0.082	9747	9444	3444	171	179	53	52	320	9297	9304	3820	249	259	73	52	320
G000003-2	13	2	1	-0.142	9756	9101	3332	176	186	72	52	322	10823	10237	3294	249	257	81	52	322
G000003-3	13	3	1	-0.091	10507	9726	3572	177	182	57	52	314	11248	10845	3680	243	243	59	52	314
G000004-1	5	1	1	-0.14	14454	14304	2935	140	144	60	52	328	15999	16021	3546	227	241	94	52	328
G000004-2	5	2	1	-0.181	13618	13299	3398	141	151	114	52	362	15503	15652	3528	222	237	106	52	362
G000004-3	5	3	1	-0.131	12443	12173	2832	142	151	122	52	298	13698	13503	3763	224	239	109	52	298
G000005-1	29	4	1	-0.029	30811	30410	5877	163	173	64	52	328	31509	30849	6119	231	241	131	52	328
G000005-2	29	5	1	0	27688	27012	7206	161	169	56	52	362	27756	27622	7259	228	235	80	52	362
G000005-3	29	6	1	0.031	33398	33078	4770	165	190	322	52	306	32755	32730	5073	231	252	273	52	306
G000006-1	21	4	1	-0.296	13600	13207	3288	173	178	58	52	370	16711	16135	3869	229	241	66	52	370
G000006-2	21	5	1	-0.295	12478	12709	2745	170	180	63	52	314	15331	15198	3355	232	242	64	52	314
G000006-3	21	6	1	-0.254	12350	12396	3149	170	178	66	52	314	14761	15089	3709	237	242	68	52	314
G000007-1	13	4	1	-0.177	12790	11960	2829	175	184	61	52	314	14504	13427	3027	244	251	73	52	314
G000007-2	13	5	1	-0.145	11726	11094	2918	183	187	53	52	322	13007	12769	2822	243	251	66	52	322
!sample_table_end
