^SAMPLE = GSM2545605
!Sample_title = Ma-Mel-54-EDTA
!Sample_geo_accession = GSM2545605
!Sample_status = Public on May 24 2017
!Sample_submission_date = Mar 21 2017
!Sample_last_update_date = May 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = germline DNA of Ma-Mel-54 Cell lines
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient id: Ma-Mel-54
!Sample_characteristics_ch1 = tissue: peripheral blood
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and PicoGreen
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturers instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545605/suppl/GSM2545605_7_Ma-Mel-54_EDTA_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545605/suppl/GSM2545605_7_Ma-Mel-54_EDTA_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE96884
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.060191	-0.053115	1.993768
C-4WYLN	0.084520	-0.001134	1.993668
C-3BFNY	-0.029913	-0.026204	1.993017
C-7ONNE	-0.048843	0.026026	1.993184
C-6HYCN	-0.276262	-0.052181	1.993012
C-7SCGC	-0.172647	0.000536	1.993363
C-7RZQQ	0.215517	-0.039264	1.992895
C-7RZWZ	0.156632	0.014147	1.993777
C-7SEBI	-0.112548	-0.038613	1.994185
C-7RZIL	0.032533	0.015655	1.994250
C-4NQTX	0.242213	-0.047348	1.995882
C-7SDKW	-0.224625	0.007876	1.996798
S-3WRNV	nan	nan	nan
C-7RXVK	0.152232	-0.084098	1.997869
C-4LHKS	0.390997	-0.027890	1.999204
C-7RWHE	-0.583455	-0.111736	1.999670
C-7SBEJ	-0.238118	-0.054618	2.001066
C-7RYJO	-0.609506	-0.236448	2.001334
C-7SEGS	-0.054284	-0.178605	2.001677
C-4LLXK	0.073942	-0.272375	2.001731
!sample_table_end
