^SAMPLE = GSM2197949
!Sample_title = Bone Marrow Diagnosis 21918
!Sample_geo_accession = GSM2197949
!Sample_status = Public on Feb 24 2017
!Sample_submission_date = Jun 13 2016
!Sample_last_update_date = Feb 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Diagnosis_Bone Marrow
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = all sample id: 21918
!Sample_characteristics_ch1 = tissue: Bone Marrow
!Sample_characteristics_ch1 = cell type: Acute lymphoblastic leukaemia (ALL)
!Sample_characteristics_ch1 = disease stage: Diagnosis
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from mononuclear cell preparations of leukemic blasts obtained from the bone marrow at diagnosis or remission using the Qiagen DNeasy kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer or Qubit.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = 21918D
!Sample_data_processing = The .CEL files were imported into the software named Genotyping Console and the genotypes, copy number and copy number variation data were calculated for each sample.
!Sample_data_processing = affymetrix-algorithm-name = birdseed-v2
!Sample_data_processing = affymetrix-algorithm-version = 2.4
!Sample_platform_id = GPL6801
!Sample_contact_name = Lisa,J,Russell
!Sample_contact_email = lisa.russell@ncl.ac.uk
!Sample_contact_institute = Newcastle University
!Sample_contact_address = Wolfson Childhood Cancer Research Centre, Northern Institute for Cancer Research, Newcastle University, Level 6, Herschel Building, Brewery Lane
!Sample_contact_city = Newcastle upon Tyne
!Sample_contact_zip/postal_code = NE1 7RU
!Sample_contact_country = United Kingdom
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2197nnn/GSM2197949/suppl/GSM2197949_A1739-18.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2197nnn/GSM2197949/suppl/GSM2197949_A1739-18.birdseed-v2.chp.gz
!Sample_series_id = GSE83272
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	AA	0.001147	AA	1952.349854	569.162292
SNP_A-1967418	BB	0.002800	BB	302.592316	810.169250
SNP_A-1969580	BB	0.001905	BB	1098.248047	3662.072021
SNP_A-4263484	AB	0.001077	AB	1987.732666	1377.795776
SNP_A-1978185	AA	0.003642	AA	1697.637451	554.912354
SNP_A-4264431	AA	0.003713	AA	2240.023926	365.232941
SNP_A-1980898	BB	0.008757	BB	232.810028	1243.817505
SNP_A-1983139	AA	0.003273	AA	1662.440430	523.106506
SNP_A-4265735	AB	0.006947	AB	960.558899	1248.810547
SNP_A-1995832	BB	0.002194	BB	585.838440	1375.328003
SNP_A-1995893	BB	0.007808	BB	430.646454	2097.192139
SNP_A-1997689	BB	0.006685	BB	614.423157	3410.612549
SNP_A-1997709	AA	0.002571	AA	1529.832031	237.682526
SNP_A-1997896	AB	0.002544	AB	1407.693481	1894.186035
SNP_A-1997922	AB	0.006215	AB	1092.101685	1098.032471
SNP_A-2000230	AA	0.012842	AA	3193.053467	1456.648804
SNP_A-2000332	AA	0.001509	AA	2806.327393	1284.604248
SNP_A-2000337	AA	0.001408	AA	1480.974976	346.429047
SNP_A-2000342	AA	0.005475	AA	3630.237793	881.963135
SNP_A-4268173	AA	0.007403	AA	1609.871948	240.348282
!sample_table_end
