^SAMPLE = GSM2197948
!Sample_title = Bone Marrow Remission 21991
!Sample_geo_accession = GSM2197948
!Sample_status = Public on Feb 24 2017
!Sample_submission_date = Jun 13 2016
!Sample_last_update_date = Feb 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Remission_Bone Marrow
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = all sample id: 21991
!Sample_characteristics_ch1 = tissue: Bone Marrow
!Sample_characteristics_ch1 = cell type: Acute lymphoblastic leukaemia (ALL)
!Sample_characteristics_ch1 = disease stage: Remission
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from mononuclear cell preparations of leukemic blasts obtained from the bone marrow at diagnosis or remission using the Qiagen DNeasy kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer or Qubit.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = 21991R
!Sample_data_processing = The .CEL files were imported into the software named Genotyping Console and the genotypes, copy number and copy number variation data were calculated for each sample.
!Sample_data_processing = affymetrix-algorithm-name = birdseed-v2
!Sample_data_processing = affymetrix-algorithm-version = 2.4
!Sample_platform_id = GPL6801
!Sample_contact_name = Lisa,J,Russell
!Sample_contact_email = lisa.russell@ncl.ac.uk
!Sample_contact_institute = Newcastle University
!Sample_contact_address = Wolfson Childhood Cancer Research Centre, Northern Institute for Cancer Research, Newcastle University, Level 6, Herschel Building, Brewery Lane
!Sample_contact_city = Newcastle upon Tyne
!Sample_contact_zip/postal_code = NE1 7RU
!Sample_contact_country = United Kingdom
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2197nnn/GSM2197948/suppl/GSM2197948_A1976-16.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2197nnn/GSM2197948/suppl/GSM2197948_A1976-16.birdseed-v2.chp.gz
!Sample_series_id = GSE83272
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	AA	0.001211	AA	2021.127319	501.768036
SNP_A-1967418	AB	0.000361	AB	618.308594	531.555420
SNP_A-1969580	BB	0.006020	BB	1207.179932	3287.000488
SNP_A-4263484	BB	0.005343	BB	501.768036	1718.358154
SNP_A-1978185	AA	0.008329	AA	1484.615967	650.034302
SNP_A-4264431	AA	0.003365	AA	1922.198730	344.967041
SNP_A-1980898	BB	0.002793	BB	235.621887	1081.526245
SNP_A-1983139	AA	0.005397	AA	1499.085327	562.927979
SNP_A-4265735	AA	0.005048	AA	1834.721313	484.110626
SNP_A-1995832	AA	0.009777	AA	2245.698730	636.392029
SNP_A-1995893	AA	0.022435	AA	2581.317139	1779.850952
SNP_A-1997689	BB	0.002771	BB	586.460754	2889.053467
SNP_A-1997709	AA	0.002056	AA	1478.425659	276.589630
SNP_A-1997896	AA	0.005141	AA	1582.351929	359.672272
SNP_A-1997922	AA	0.001479	AA	1132.518066	347.034027
SNP_A-2000230	AA	0.026369	AA	2270.422363	2210.597900
SNP_A-2000332	AB	0.006310	AB	2688.412109	2777.923340
SNP_A-2000337	AA	0.001574	AA	1389.557251	406.779327
SNP_A-2000342	AA	0.015897	AA	2817.015625	864.244751
SNP_A-4268173	AB	0.005814	AB	688.442200	672.690857
!sample_table_end
