^SAMPLE = GSM40629
!Sample_title = array-CGH ME-BCNU
!Sample_geo_accession = GSM40629
!Sample_status = Public on Jan 27 2006
!Sample_submission_date = Feb 01 2005
!Sample_last_update_date = Mar 24 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Cy3: female reference
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Cy5: ME-BCNU
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Simple annotation: tumor, Brain
!Sample_description = Image: http://genome-www5.stanford.edu/MicroArray/gifs/2004-07/54360.gif
!Sample_description = Sample_scan_protocol: Scanning parameters - Channel 1; Parameters for laser scanning of a hybridized array in channel 1.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 33.19; Parameter Scan Time = 15:00:46; Parameter PMT Volts = 590; Parameter Scan Date = 2004-03-02; Parameter Pixel Size = 10; Parameter Laser on time = 76551; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 4.07; Parameter Scan Power = 100; Parameter Scanning software version = 2.0.2.6; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel
!Sample_description = Sample_scan_protocol: Scanning parameters - Channel 2; Parameters for laser scanning of a hybridized array in channel 2.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 33.19; Parameter Scan Time = 15:00:46; Parameter PMT Volts = 750; Parameter Scan Date = 2004-03-02; Parameter Pixel Size = 10; Parameter Laser on time = 146053; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 3.59; Parameter Scanning software version = 2.0.2.6; Parameter Scan Power = 100; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel
!Sample_platform_id = GPL1831
!Sample_contact_name = Markus,,Bredel
!Sample_contact_email = mbredel@stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_institute = Stanford University School of Medicine
!Sample_contact_address =  
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2221
!Sample_data_row_count = 41472
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#LOG_RAT2N_MEDIAN = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	VALUE	LOG_RAT2N_MEDIAN	UNF_VALUE
1	543	515	274	259	269	256	494	485	281	268	220	226	0	0	172	174	59	92	100	84	84	58	525	446	1.051	.952	1.027	.893	.98	2.596	63	239	1.068	.64	90	1530	6120	23	32	20	29	0	530	266	263	.979	499	233	1.021	1.057	-.03	.08	-.03
2	672	573	270	259	402	314	617	538	276	268	347	279	0	0	261	186	52	85	100	92	94	78	716	626	1.28	.781	.804	.826	.837	2.152	71	263	.715	.7	100	1670	6110	22	32	34	44	0	590	266	323	.804	554	287	1.244	.827	-.315	-.274	-.315
3	724	643	269	255	455	388	626	585	273	263	357	330	0	0	358	255	53	84	100	98	95	85	843	687	1.173	.853	.924	.877	.854	1.95	83	290	.78	.83	110	1820	6110	21	32	48	59	0	662	262	399	.877	602	340	1.14	.951	-.189	-.072	-.189
4	513	470	274	256	239	214	495	450	281	268	221	194	0	0	109	107	64	96	94	92	92	52	453	415	1.117	.895	.878	.89	.82	2.168	53	210	1.011	.58	90	1960	6110	22	31	63	72	0	484	263	220	.921	463	200	1.085	.903	-.118	-.147	-.118
5	481	451	271	262	210	189	480	440	278	273	209	178	0	0	108	131	61	98	95	78	75	40	399	387	1.111	.9	.852	.921	.891	2.296	70	261	1.203	.51	110	2110	6120	22	33	77	88	0	464	270	194	.926	453	183	1.08	.876	-.111	-.19	-.111
6	942	975	274	256	668	719	884	921	278	266	610	665	0	0	378	320	56	94	100	99	100	99	1387	1275	.929	1.076	1.09	1.142	1.157	1.559	104	236	1.003	.9	110	2250	6110	21	32	91	102	0	1003	263	740	1.107	948	684	.903	1.122	.147	.166	.147
7	312	271	272	259	40	12	288	252	276	267	16	-7	0	0	89	90	57	83	26	19	15	5	52	9	3.333	.3	null	1.422	1.391	4.793	156	422	3.016	.1	140	2400	6110	20	34	105	119	-50	279	266	12	.309	259	-7	3.24	null		null	-1.696
8	876	1023	264	255	612	768	806	1004	270	264	542	749	0	0	296	275	54	76	100	100	100	100	1380	1291	.797	1.255	1.382	1.317	1.317	1.43	108	206	1.191	.9	110	2540	6110	21	32	120	131	0	1053	262	790	1.291	1033	771	.774	1.422	.369	.508	.369
9	673	471	266	265	407	206	663	459	272	272	397	194	0	0	121	114	59	85	100	87	99	59	613	591	1.976	.506	.489	.448	.491	2.158	115	280	.492	.6	120	2690	6110	21	33	135	147	0	485	273	212	.521	472	200	1.92	.503	-.941	-.992	-.941
10	1192	955	279	273	913	682	1195	952	286	280	916	679	0	0	276	203	64	94	100	100	100	100	1595	1595	1.339	.747	.741	.752	.738	1.372	119	270	.707	.9	120	2840	6110	21	33	150	162	0	983	281	702	.769	980	699	1.301	.763	-.38	-.391	-.38
11	517	437	281	280	236	157	516	422	289	290	235	142	0	0	97	113	69	95	96	67	85	34	393	377	1.503	.665	.604	.638	.641	2.601	92	281	1.164	.53	120	2980	6110	21	33	164	176	0	450	288	162	.685	434	146	1.461	.622	-.547	-.686	-.547
12	669	535	281	288	388	247	635	513	288	299	354	225	0	0	144	156	73	92	100	85	99	62	635	579	1.571	.637	.636	.568	.585	2.125	107	277	.725	.67	120	3130	6110	21	33	179	191	0	550	296	254	.655	528	232	1.527	.654	-.61	-.613	-.61
13	650	584	288	296	362	288	651	573	291	305	363	277	0	0	140	153	66	93	99	91	98	70	650	640	1.257	.796	.763	.718	.807	2.373	117	261	.878	.69	120	3270	6110	21	33	193	205	0	601	305	296	.819	590	285	1.222	.785	-.289	-.349	-.289
14	750	855	281	274	469	581	735	823	288	277	454	549	0	0	160	210	65	91	100	100	99	100	1050	1003	.807	1.239	1.209	1.235	1.203	1.548	118	259	1.301	.85	120	3430	6110	21	33	209	221	0	880	282	598	1.275	847	565	.785	1.244	.35	.315	.35
15	516	488	270	260	246	228	512	480	272	265	242	220	0	0	89	129	54	83	100	89	96	70	474	462	1.079	.927	.909	.806	.879	2.271	64	267	1.141	.51	120	3570	6110	21	33	223	235	0	502	268	235	.954	494	226	1.049	.935	-.068	-.096	-.068
16	1346	1244	282	278	1064	966	1270	1239	293	297	988	961	0	0	502	329	86	115	100	100	100	99	2030	1949	1.101	.908	.973	.949	.969	1.457	111	198	.816	.9	110	3710	6110	21	32	237	248	0	1280	286	994	.934	1275	989	1.07	1.001	-.098	.001	-.098
17	846	819	305	298	541	521	789	777	317	320	484	479	0	0	252	289	95	117	100	97	98	94	1062	963	1.038	.963	.99	.95	.934	1.669	112	267	1.007	.83	120	3860	6110	21	33	252	264	0	843	307	536	.991	799	493	1.009	1.018	-.013	.026	-.013
18	1203	1076	324	340	879	736	1184	1066	343	357	860	726	0	0	254	235	100	127	100	100	100	100	1615	1586	1.194	.837	.844	.833	.857	1.384	124	269	.825	.87	120	4010	6110	21	33	267	279	0	1107	350	757	.862	1097	747	1.161	.869	-.215	-.203	-.215
19	2848	2508	321	337	2527	2171	2784	2339	342	360	2463	2002	0	0	1007	762	103	132	100	100	100	100	4698	4465	1.164	.859	.813	.883	.875	1.293	115	285	.822	.96	120	4150	6110	21	33	281	293	0	2581	347	2234	.884	2407	2060	1.131	.836	-.178	-.258	-.178
20	912	717	286	303	626	414	902	713	305	312	616	410	0	0	185	161	92	109	100	98	100	90	1040	1026	1.512	.661	.666	.636	.636	1.6	95	228	.66	.79	100	4300	6100	21	31	297	307	0	738	312	426	.68	734	422	1.47	.685	-.555	-.546	-.555
!sample_table_end
