^SAMPLE = GSM40647
!Sample_title = array-CGH LX-Mock
!Sample_geo_accession = GSM40647
!Sample_status = Public on Jan 27 2006
!Sample_submission_date = Feb 01 2005
!Sample_last_update_date = Mar 24 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Cy3: male reference
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Cy5: LX-Mock
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Simple annotation: tumor, Brain
!Sample_description = Image: http://genome-www5.stanford.edu/MicroArray/gifs/2004-07/54377.gif
!Sample_description = Sample_scan_protocol: Scanning parameters - Channel 1; Parameters for laser scanning of a hybridized array in channel 1.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 33.96; Parameter Scan Time = 15:35:14; Parameter PMT Volts = 600; Parameter Scan Date = 2004-03-04; Parameter Pixel Size = 10; Parameter Laser on time = 77370; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 4.08; Parameter Scan Power = 100; Parameter Scanning software version = 2.0.2.6; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel
!Sample_description = Sample_scan_protocol: Scanning parameters - Channel 2; Parameters for laser scanning of a hybridized array in channel 2.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 33.96; Parameter Scan Time = 15:35:14; Parameter PMT Volts = 730; Parameter Scan Date = 2004-03-04; Parameter Pixel Size = 10; Parameter Laser on time = 146871; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 3.61; Parameter Scanning software version = 2.0.2.6; Parameter Scan Power = 100; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel
!Sample_platform_id = GPL1831
!Sample_contact_name = Markus,,Bredel
!Sample_contact_email = mbredel@stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_institute = Stanford University School of Medicine
!Sample_contact_address =  
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2221
!Sample_data_row_count = 41472
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#LOG_RAT2N_MEDIAN = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	VALUE	LOG_RAT2N_MEDIAN	UNF_VALUE
1	989	908	451	514	538	394	959	917	456	520	508	403	0	0	254	181	76	109	99	92	97	83	932	911	1.365	.732	.793	.773	.801	2.035	119	480	.464	.88	130	1840	6100	31	44	17	30	0	1159	656	503	.935	1171	515	1.069	1.013	-.097	.019	-.097
2	1020	900	458	515	562	385	862	875	461	521	404	360	0	0	513	235	80	112	87	89	78	72	947	764	1.46	.685	.891	.856	.827	2.425	156	386	.498	.7	140	1980	6090	30	44	31	45	-50	1149	658	492	.875	1117	460	1.143	1.138		.186	-.193
3	1953	1634	464	531	1489	1103	1795	1654	466	538	1331	1123	0	0	660	299	73	112	100	100	100	100	2592	2454	1.35	.741	.844	.786	.758	1.511	134	280	.638	.88	130	2120	6090	30	43	45	58	0	2086	678	1408	.946	2112	1434	1.057	1.077	-.08	.107	-.08
4	956	1057	461	537	495	520	939	1031	464	549	478	494	0	0	200	186	78	110	99	99	99	97	1015	972	.952	1.051	1.033	1.066	1.094	1.756	128	283	1.098	.74	130	2270	6090	30	43	60	73	0	1350	686	664	1.341	1316	631	.746	1.32	.424	.4	.424
5	921	792	461	550	460	242	904	764	464	550	443	214	0	0	171	153	76	109	100	78	97	48	702	657	1.901	.526	.483	.466	.527	2.463	113	246	.497	.52	120	2410	6090	31	43	75	87	0	1011	702	309	.672	975	273	1.489	.617	-.574	-.697	-.574
6	1611	1668	467	551	1144	1117	1426	1602	475	550	959	1051	0	0	603	363	72	109	100	100	100	100	2261	2010	1.024	.976	1.096	1.073	1.006	1.522	127	263	.857	.89	120	2560	6090	31	43	90	102	0	2130	704	1426	1.247	2045	1342	.802	1.399	.318	.485	.318
7	770	773	471	541	299	232	767	756	484	554	296	215	0	0	120	154	75	111	96	79	92	47	531	511	1.289	.776	.726	.77	.721	2.747	78	229	1.042	.7	120	2700	6100	32	44	104	116	0	987	691	296	.991	965	275	1.009	.927	-.013	-.109	-.013
8	1878	1870	473	558	1405	1312	1789	1867	490	571	1316	1309	0	0	514	335	86	113	100	100	100	100	2717	2625	1.071	.934	.995	.969	1.023	1.433	135	237	.822	.88	120	2850	6090	31	43	119	131	0	2388	712	1675	1.192	2384	1671	.839	1.27	.254	.345	.254
9	1590	1151	499	591	1091	560	1563	1116	519	615	1064	525	0	0	249	246	111	134	100	97	100	93	1651	1589	1.948	.513	.493	.478	.481	1.625	140	266	.631	.66	130	2990	6090	30	43	132	145	0	1470	755	715	.655	1425	670	1.526	.63	-.61	-.667	-.61
10	2648	1886	549	661	2099	1225	2558	1807	561	671	2009	1146	0	0	599	398	115	148	100	100	100	100	3324	3155	1.713	.584	.57	.575	.575	1.253	127	267	.58	.92	130	3140	6090	30	43	147	160	0	2408	844	1564	.745	2307	1463	1.342	.728	-.424	-.457	-.424
11	1261	914	544	654	717	260	1267	904	556	671	723	250	0	0	252	213	111	146	97	68	95	39	977	973	2.758	.363	.346	.338	.379	2.585	156	399	.513	.6	140	3290	6080	29	43	162	176	-50	1167	835	332	.463	1154	319	2.16	.441		-1.18	-1.111
12	1965	1386	577	684	1388	702	1987	1349	588	700	1410	665	0	0	363	255	128	157	100	100	100	95	2090	2075	1.977	.506	.472	.49	.495	1.599	129	255	.45	.77	120	3440	6080	30	42	178	190	0	1770	873	896	.646	1722	849	1.549	.602	-.631	-.732	-.631
13	1458	1381	571	683	887	698	1431	1320	587	705	860	637	0	0	278	338	136	164	100	98	99	88	1585	1497	1.271	.787	.741	.736	.745	1.763	151	440	.819	.8	150	3580	6080	28	43	190	205	0	1763	872	891	1.005	1685	813	.995	.946	.007	-.08	.007
14	2099	1588	553	688	1546	900	2134	1570	596	720	1581	882	0	0	382	296	158	189	100	100	100	97	2446	2463	1.718	.582	.558	.572	.532	1.569	146	268	.547	.8	130	3730	6080	29	42	206	219	0	2028	878	1149	.743	2005	1126	1.345	.712	-.428	-.489	-.428
15	1031	896	576	706	455	190	1027	815	612	739	451	109	0	0	240	314	170	200	87	39	64	23	645	560	2.395	.418	.242	.492	.623	3.04	156	405	.993	.71	140	3870	6070	28	42	220	234	-50	1144	901	243	.533	1041	139	1.876	.309		-1.696	-.907
16	5382	4017	578	708	4804	3309	5569	4113	653	790	4991	3405	0	0	1477	656	254	328	100	100	100	100	8113	8396	1.452	.689	.682	.715	.683	1.287	134	287	.63	.95	130	4020	6080	29	42	235	248	0	5129	904	4225	.879	5252	4348	1.137	.871	-.185	-.199	-.185
17	1927	1572	608	763	1319	809	1975	1540	688	851	1367	777	0	0	326	278	261	335	100	99	98	66	2128	2144	1.63	.613	.568	.601	.561	1.628	132	296	.886	.79	130	4160	6080	29	42	249	262	0	2007	974	1033	.783	1966	992	1.277	.726	-.353	-.462	-.353
18	2814	1753	576	723	2238	1030	2833	1752	611	741	2257	1029	0	0	432	243	148	172	100	100	100	100	3268	3286	2.173	.46	.456	.457	.451	1.404	132	256	.437	.86	120	4310	6080	30	42	265	277	0	2238	923	1315	.588	2237	1314	1.702	.582	-.767	-.781	-.767
19	6525	4996	622	783	5903	4213	6424	4842	646	782	5802	4059	0	0	2010	1267	150	162	100	100	100	100	10116	9861	1.401	.714	.7	.728	.716	1.183	131	299	.687	.98	130	4460	6080	29	42	279	292	0	6379	1000	5379	.911	6182	5183	1.097	.893	-.134	-.163	-.134
20	2724	2025	599	740	2125	1285	2794	2031	614	755	2195	1291	0	0	525	319	124	151	100	100	100	100	3410	3486	1.654	.605	.588	.606	.582	1.313	129	259	.577	.92	120	4600	6080	30	42	294	306	0	2586	945	1641	.772	2593	1648	1.295	.751	-.373	-.413	-.373
!sample_table_end
