^SAMPLE = GSM350549
!Sample_title = Shgu159|SUM149vsXX
!Sample_geo_accession = GSM350549
!Sample_status = Public on Jul 10 2009
!Sample_submission_date = Dec 11 2008
!Sample_last_update_date = Jul 10 2009
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Normal human female genomic DNA
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Normal human female genomic DNA
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = not provided
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = not provided
!Sample_source_name_ch2 = Breast Tumor Cell Line SUM149 genomic DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Breast Tumor Cell Line SUM149 genomic DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = not provided
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = not provided
!Sample_hyb_protocol = not provided
!Sample_scan_protocol = Feature Extraction; Software and parameters for feature extraction.; Protocol Type = Feature Extraction; Parameter Datafile type = GenePix Results 3; Parameter Image Origin = 2160, 5560; Software: type: feature extraction; Performer: Jessica,,Kao
!Sample_scan_protocol = Scanning parameters - Channel 1; Parameters for laser scanning of a hybridized array in channel 1.; Protocol Type = Scanning parameters; Parameter Scan Date = 2006-03-10; Parameter Scanning software = AxImageIO; Parameter Pixel Size = 10; Parameter Scanning software version = 2.0.3.1; Parameter Scan Power = 100; Parameter PMT Volts = 590; Parameter Laser on time = 74831; Parameter Laser Power = 3.66; Parameter Scan Time = 15:00:41; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scanner Model = GenePix 4000B [94858]; Parameter Focus Position = 0; Parameter Scan Temperature = 29.17; Performer: Jessica,,Kao
!Sample_scan_protocol = Scanning parameters - Channel 2; Parameters for laser scanning of a hybridized array in channel 2.; Protocol Type = Scanning parameters; Parameter Scan Date = 2006-03-10; Parameter Scanning software = AxImageIO; Parameter Scanning software version = 2.0.3.1; Parameter Pixel Size = 10; Parameter PMT Volts = 590; Parameter Scan Power = 100; Parameter Laser on time = 74875; Parameter Laser Power = 3.39; Parameter Scan Time = 15:00:41; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scanner Model = GenePix 4000B [94858]; Parameter Focus Position = 0; Parameter Scan Temperature = 29.17; Performer: Jessica,,Kao
!Sample_description = Simple annotation: Breast, aCGH cell line
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2006-04/68165.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL7780
!Sample_contact_name = Jonathan,,Pollack
!Sample_contact_email = pollack1@stanford.edu
!Sample_contact_phone = 650-736-1987
!Sample_contact_laboratory = Pollack Lab
!Sample_contact_department = Pathology
!Sample_contact_institute = Stanford University
!Sample_contact_address = 269 Campus Drive, CCSR3245A
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305-5176
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE13914
!Sample_series_id = GSE15376
!Sample_data_row_count = 41472
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#LOG_RAT2N_MEAN = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
#VALUE = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	LOG_RAT2N_MEAN	VALUE
1	2732	1470	567	751	2165	719	2688	1423	592	803	2121	672	0	0	537	505	205	383	99	74	99	40	2884	2793	3.011	.332	.317	.36	.32	.23	97	355	.57	.96	110	2270	5740	12	23	5	16	0	1095	559	536	.247	1060	501	4.043	.236	-2.015	-2.083
2	2977	2027	588	789	2389	1238	2923	1947	615	875	2335	1158	0	0	801	730	220	383	100	86	100	77	3627	3493	1.93	.518	.496	.54	.51	.25	70	281	.7	.97	90	2420	5750	14	23	21	30	0	1510	588	922	.386	1450	863	2.591	.369	-1.373	-1.437
3	2871	2047	592	840	2279	1207	2883	1981	674	896	2291	1141	0	0	568	756	1121	405	97	84	55	66	3486	3432	1.888	.53	.498	.55	.51	.34	86	292	.72	.95	100	2570	5750	14	24	36	46	0	1525	626	899	.394	1476	850	2.535	.371	-1.342	-1.431
4	2528	1606	597	809	1931	797	2447	1502	665	852	1850	693	0	0	831	661	1034	402	86	71	33	43	2728	2543	2.423	.413	.375	.51	.43	.37	69	343	.65	.94	90	2710	5750	14	23	50	59	0	1196	603	594	.307	1119	516	3.253	.279	-1.702	-1.842
5	2388	1267	585	861	1803	406	2416	1290	608	888	1831	429	0	0	465	434	210	407	100	53	100	15	2209	2260	4.441	.225	.234	.3	.26	.24	79	366	.55	.88	100	2860	5750	14	24	65	75	0	944	641	302	.168	961	320	5.962	.175	-2.576	-2.519
6	2639	2022	587	889	2052	1133	2421	1837	599	922	1834	948	0	0	852	807	210	429	100	82	100	59	3185	2782	1.811	.552	.517	.62	.5	.64	44	338	.75	.96	70	3020	5750	15	22	82	89	0	1506	662	844	.411	1368	706	2.432	.385	-1.282	-1.377
7	2278	2026	612	900	1666	1126	2220	2016	647	929	1608	1116	0	0	549	635	322	398	99	88	98	73	2792	2724	1.48	.676	.694	.74	.68	.45	136	217	.89	.96	130	3160	5750	12	25	93	106	0	1509	670	839	.503	1502	831	1.986	.517	-.99	-.952
8	2090	1847	578	801	1512	1046	2097	1806	605	834	1519	1005	0	0	431	591	205	383	100	88	99	65	2558	2524	1.446	.692	.662	.72	.69	.41	124	224	.9	.96	120	3310	5750	13	25	109	121	0	1376	597	779	.515	1345	749	1.941	.493	-.957	-1.021
9	1970	2285	535	800	1435	1485	1947	2238	566	833	1412	1438	0	0	438	712	214	399	100	94	100	86	2920	2850	.966	1.035	1.018	1.13	1.05	.65	97	245	1.18	.97	110	3450	5750	13	24	123	134	0	1702	596	1106	.771	1667	1071	1.297	.759	-.376	-.399
10	2976	2142	575	808	2401	1334	2860	2014	587	852	2285	1206	0	0	789	826	214	391	100	90	100	76	3735	3491	1.8	.556	.528	.55	.56	.26	80	253	.73	.97	100	3600	5750	14	24	139	149	0	1595	602	994	.414	1500	898	2.416	.393	-1.273	-1.347
11	1557	1380	587	768	970	612	1528	1285	594	798	941	517	0	0	371	505	203	360	100	65	97	37	1582	1458	1.585	.631	.549	.82	.62	.66	97	330	.89	.94	110	3740	5750	13	24	152	163	0	1028	572	456	.47	957	385	2.128	.409	-1.089	-1.289
12	1693	1267	568	742	1125	525	1684	1187	581	792	1116	445	0	0	539	526	197	362	96	58	90	23	1650	1561	2.143	.467	.399	.9	.49	2.06	52	313	.79	.92	80	3890	5750	15	23	169	177	0	944	553	391	.348	884	331	2.877	.297	-1.525	-1.751
13	2300	2354	576	787	1724	1567	2247	2319	587	832	1671	1532	0	0	568	643	201	401	100	98	100	88	3291	3203	1.1	.909	.917	1.04	.97	.59	104	285	1.03	.97	110	4030	5760	14	25	181	192	0	1753	586	1167	.677	1727	1141	1.477	.683	-.563	-.55
14	2880	2428	556	842	2324	1586	2886	2432	579	873	2330	1590	0	0	632	803	211	401	100	96	100	85	3910	3920	1.465	.682	.682	.72	.66	.4	97	236	.86	.97	110	4180	5760	14	25	196	207	0	1809	627	1181	.508	1811	1184	1.967	.508	-.976	-.976
15	1531	1559	556	689	975	870	1514	1472	571	785	958	783	0	0	357	510	198	359	100	84	98	55	1845	1741	1.121	.892	.817	1.01	.92	.71	137	210	1.03	.96	130	4320	5750	12	25	209	222	0	1161	513	648	.665	1096	583	1.505	.609	-.589	-.716
16	4682	5235	511	728	4171	4507	4493	5078	541	787	3982	4350	0	0	1061	1251	212	327	100	100	100	100	8678	8332	.925	1.081	1.092	1.1	1.08	.3	146	196	1.13	.99	130	4470	5760	13	26	224	237	0	3899	542	3357	.805	3782	3240	1.242	.814	-.313	-.297
17	2262	2656	529	744	1733	1912	2178	2605	553	772	1649	1861	0	0	606	936	210	310	100	94	99	92	3645	3510	.906	1.103	1.129	1.2	1.15	.57	86	243	1.19	.97	100	4620	5750	14	24	241	251	0	1978	554	1424	.822	1940	1386	1.217	.841	-.283	-.25
18	2934	3327	549	799	2385	2528	2999	3481	572	814	2450	2682	0	0	647	948	206	361	100	99	100	96	4913	5132	.943	1.06	1.095	1.12	1.01	.51	80	286	1.15	.99	100	4770	5750	14	24	256	266	0	2478	595	1883	.79	2593	1998	1.267	.815	-.341	-.294
19	4902	5231	580	797	4322	4434	5018	5166	592	839	4438	4369	0	0	1027	1030	212	365	100	100	100	100	8756	8807	.975	1.026	.984	1.07	1.03	.36	80	288	1.07	.99	100	4910	5760	15	25	270	280	0	3896	594	3303	.764	3848	3254	1.309	.733	-.388	-.448
20	2084	2298	564	793	1520	1505	2058	2260	571	823	1494	1467	0	0	552	729	190	344	100	93	100	88	3025	2961	1.01	.99	.982	1.05	1	.56	69	375	1.12	.98	90	5060	5750	14	23	285	294	0	1712	591	1121	.738	1683	1093	1.356	.731	-.439	-.451
!sample_table_end
